"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"27 Nov 2018","2018","25","10","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2865657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8548638","","","","","","","IEEE","27 Nov 2018","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"27 Nov 2018","2018","25","10","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2865718","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8548659","","","","","","","IEEE","27 Nov 2018","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"19 Sep 2018","2018","25","10","1431","1432","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2865655","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8468127","","","","","","","IEEE","19 Sep 2018","","","IEEE","IEEE Journals"
"Table of Contents [Edics]","",,IEEE Signal Processing Letters,"19 Sep 2018","2018","25","10","1433","1434","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2865656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8468128","","","","","","","IEEE","19 Sep 2018","","","IEEE","IEEE Journals"
"An Improved Statistic for the Pooled Triangle Test Against PRNU-Copy Attack","M. Barni; H. Santoyo-García; B. Tondi","Department of Information Engineering and Mathematical Sciences, University of Siena, Siena, Italy; Postgraduate Section, Mechanical Electrical Engineering School, National Polytechnic Institute of Mexico, Mexico, Mexico; Department of Information Engineering and Mathematical Sciences, University of Siena, Siena, Italy",IEEE Signal Processing Letters,"16 Aug 2018","2018","25","10","1435","1439","We propose a new statistic to improve the pooled version of the triangle test used to combat the fingerprint-copy counterforensic attack against photoresponse nonuniformity based camera identification [1]. As opposed to the original version of the test, the new statistic exploits the one-tailed nature of the test, weighting differently positive and negative deviations from the expected value of the correlation between the image under analysis and the candidate images, i.e., those image suspected to have been used during the attack. The experimental results confirm the superior performance of the new test, especially when the conditions of the test are challenging ones, that is when the number of images used for the fingerprint-copy attack is large and the size of the image under test is small.","1558-2361","","10.1109/LSP.2018.2863045","Defense Advanced Research Projects Agency; Air Force Research Laboratory(grant numbers:FA8750-16-2-0173); National Council of Science and Technology of Mexico; Prof. M. Nakano-Miyatake; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425718","Adversarial signal processing;camera fingerprint;forensics and counterforensics;sensor-based camera identification;triangle test","Cameras;Correlation;Forgery;Reliability;Probability;Indexes;Signal processing","","3","","14","IEEE","6 Aug 2018","","","IEEE","IEEE Journals"
"3-D Convolutional Recurrent Neural Networks With Attention Model for Speech Emotion Recognition","M. Chen; X. He; J. Yang; H. Zhang","School of Information Science and Engineering, Central South University, Changsha, China; School of Information Science and Engineering, Central South University, Changsha, China; School of Information Science and Engineering, Central South University, Changsha, China; School of Information Science and Engineering, Central South University, Changsha, China",IEEE Signal Processing Letters,"16 Aug 2018","2018","25","10","1440","1444","Speech emotion recognition (SER) is a difficult task due to the complexity of emotions. The SER performances are heavily dependent on the effectiveness of emotional features extracted from the speech. However, most emotional features are sensitive to emotionally irrelevant factors, such as the speaker, speaking styles, and environment. In this letter, we assume that calculating the deltas and delta-deltas for personalized features not only preserves the effective emotional information but also reduces the influence of emotionally irrelevant factors, leading to reduce misclassification. In addition, SER often suffers from the silent frames and emotionally irrelevant frames. Meanwhile, attention mechanism has exhibited outstanding performances in learning relevant feature representations for specific tasks. Inspired by this, we propose a three-dimensional attention-based convolutional recurrent neural networks to learn discriminative features for SER, where the Mel-spectrogram with deltas and delta-deltas are used as input. Experiments on IEMOCAP and Emo-DB corpus demonstrate the effectiveness of the proposed method and achieve the state-of-the-art performance in terms of unweighted average recall.","1558-2361","","10.1109/LSP.2018.2860246","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8421023","Attention mechanism;convolutional recurrent neural networks (CRNN);speech emotion recognition (SER)","Feature extraction;Convolution;Recurrent neural networks;Speech recognition;Emotion recognition;Solid modeling;Task analysis","","393","2","25","IEEE","26 Jul 2018","","","IEEE","IEEE Journals"
"Virtual Background Reference Frame Based Satellite Video Coding","X. Wang; R. Hu; Z. Wang; J. Xiao","Hubei Key Laboratory of Multimedia and Network Communication Engineering, Wuhan University, Wuhan, China; Hubei Key Laboratory of Multimedia and Network Communication Engineering, Wuhan University, Wuhan, China; Collaborative Innovation Center of Geospatial Technology, Wuhan, China; Collaborative Innovation Center of Geospatial Technology, Wuhan, China",IEEE Signal Processing Letters,"16 Aug 2018","2018","25","10","1445","1449","Video transmission from satellites to terrestrial devices usually requires a large amount of channel resources due to the huge amount of satellite video data. Subject to limited transmission bandwidth in space environment, the video encoder for video satellites calls for higher coding efficiency. In this paper, we propose a high efficiency satellite video compression method to eliminate long-term redundancy among multiple periodically revisited videos, based on virtual background reference frame (VBRF) obtained from Google Earth data. First, we make full use of Google Earth data to create VBRF for representing the constant ground background. Then, we encode all I frames by referring to VBRF and performing interprediction. Experiments demonstrate that our method outperforms H.264 and HEVC, in terms of rate distortion, bjøntegaard delta peak signal-to-noise rate (BD-PSNR), and BD-Rate performance.","1558-2361","","10.1109/LSP.2018.2862145","National Natural Science Foundation of China(grant numbers:91738302,61671336,61671332); Open Research Fund of State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing; Wuhan University(grant numbers:17E03); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8434329","Background reference;long-term redundancy;video coding;video satellite","Satellites;Encoding;Google;Earth;Image color analysis;Redundancy;Video coding","","20","","22","IEEE","13 Aug 2018","","","IEEE","IEEE Journals"
"Distributed Adaptive Filtering of $\alpha$ -Stable Signals","S. P. Talebi; S. Werner; D. P. Mandic","Department of Signal Processing and Acoustics, Aalto University, Espoo, Finland; Department of Electronic Systems, Norwegian University of Science and Technology, Trondheim, Norway; Department of Electrical and Electronic Engineering, Imperial College London, London, U.K.",IEEE Signal Processing Letters,"17 Aug 2018","2018","25","10","1450","1454","A cost-effective framework for distributed adaptive filtering of α-stable signals over sensor networks is proposed. First, the filtering paradigm of α-stable signals through multiple observations made over a network of sensors is revisited and an optimal solution is formulated. Then, an adaptive gradient descent based algorithm for distributed real-time filtering of α-stable signals via multiagent networks is derived. This not only provides an approximation of the formulated optimal solution, but also a cost-effective algorithm that scales with the size of the network. Moreover, performance of the derived algorithm is analyzed and convergence conditions are established.","1558-2361","","10.1109/LSP.2018.2862639","Academy of Finland(grant numbers:296849); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8424469"," $\alpha$ -stable random signals;consensus fusion;distributed adaptive filtering;fractional differential;sensor networks","Random processes;Signal processing algorithms;Adaptive systems;Noise measurement;Approximation algorithms;Convergence;Mathematical model","","34","","35","IEEE","2 Aug 2018","","","IEEE","IEEE Journals"
"Recovery of the Starting Times of Delayed Signals","L. C. Perotti; D. Vrinceanu; D. Bessis","Department of Physics, Texas Southern University, Houston, TX, USA; Department of Physics, Texas Southern University, Houston, TX, USA; Department of Physics, Texas Southern University, Houston, TX, USA",IEEE Signal Processing Letters,"19 Aug 2018","2018","25","10","1455","1459","We present a new method to locate the starting points in time of an arbitrary number of (damped) delayed signals. For a finite data sequence, the method permits to first locate the starting point of the component with the longest delay, and then - by iteration - all the preceding ones. Numerical examples are given and noise sensitivity is tested.","1558-2361","","10.1109/LSP.2018.2864194","NSF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8428407","Data analysis;delayed signals; ${U}$ -transform;Padé approximant","Delays;Oscillators;Poles and zeros;Transient analysis;Time-frequency analysis;Taylor series;Indexes","","","","27","IEEE","7 Aug 2018","","","IEEE","IEEE Journals"
"Bobrovsky–Zakai-Type Bound for Periodic Stochastic Filtering","E. Nitzan; T. Routtenberg; J. Tabrikian","Department of Electrical and Computer Engineering, Ben-Gurion University of the Negev, Beer-Sheva, Israel; Department of Electrical and Computer Engineering, Ben-Gurion University of the Negev, Beer-Sheva, Israel; Department of Electrical and Computer Engineering, Ben-Gurion University of the Negev, Beer-Sheva, Israel",IEEE Signal Processing Letters,"21 Aug 2018","2018","25","10","1460","1464","Mean-squared-error (MSE) lower bounds are commonly used for performance analysis and system design. Recursive algorithms have been derived for computation of Bayesian bounds in stochastic filtering problems. In this letter, we consider stochastic filtering with a mixture of periodic and nonperiodic states. For periodic states, the modulo- $T$ estimation error is of interest and the MSE lower bounds are inappropriate. Therefore, in this case, the mean-cyclic error and the MSE risks are used for estimation of the periodic and nonperiodic states, respectively. We derive a Bobrovsky-Zakai-type bound for mixed periodic and nonperiodic stochastic filtering. Then, we derive a recursive computation method for this bound in order to allow its computation in dynamic settings. The proposed recursively-computed mixed Bobrovsky–Zakai bound is useful for the design and performance analysis of filters in stochastic filtering problems with both periodic and nonperiodic states. This bound is evaluated for a target tracking example and is shown to be a valid and informative bound for particle filtering performance.","1558-2361","","10.1109/LSP.2018.2861464","Israel Science Foundation(grant numbers:1160/15,1173/16); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8423494","Bobrovsky–Zakai bound (BZB);mean-cyclic error;mean-squared error;periodic stochastic filtering;target tracking","Estimation;Probability density function;Bayes methods;Indexes;Stochastic processes;Filtering;Performance analysis","","5","","49","IEEE","30 Jul 2018","","","IEEE","IEEE Journals"
