"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"21 Feb 2018","2018","25","2","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2807667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8299626","","","","","","","IEEE","21 Feb 2018","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"21 Feb 2018","2018","25","2","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2807668","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8299624","","","","","","","IEEE","21 Feb 2018","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"25 Jan 2018","2018","25","2","150","151","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2017.2783261","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8269845","","","","","","","IEEE","25 Jan 2018","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"25 Jan 2018","2018","25","2","152","153","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2017.2783262","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8269846","","","","","","","IEEE","25 Jan 2018","","","IEEE","IEEE Journals"
"A Novel Bottom-Up Saliency Detection Method for Video With Dynamic Background","C. Chen; Y. Li; S. Li; H. Qin; A. Hao","State Key Laboratory of Virtual Reality Technology and Systems, Beihang University, Beijing, China; State Key Laboratory of Virtual Reality Technology and Systems, Beihang University, Beijing, China; State Key Laboratory of Virtual Reality Technology and Systems, Beihang University, Beijing, China; Stony Brook University, Stony Brook, NY, USA; State Key Laboratory of Virtual Reality Technology and Systems, Beihang University, Beijing, China",IEEE Signal Processing Letters,"14 Dec 2017","2018","25","2","154","158","After years of extensive studies, the salient motion detection problem has gained plausible performance improvement that was primarily propelled by the rapid development of self-adaptive top-down modeling techniques. Nevertheless, almost all the conventional solutions are still not robust enough to handle video sequences captured by hand-hold cameras. This is mainly due to the absence of the position alignment information that is indispensable for top-down background modeling. In contrast, the bottom-up video saliency detection methods, though achieving excellent salient motion detection in either stationary or nonstationary videos, still have rather poor detection performance in scenarios with massive dynamic background. In this letter, we explore a bottom-up saliency framework by introducing a novel spatial-temporal regional filter method to handle the dynamic background problem. Our key rationale is to assign large saliency value to those regions with stable spatial-temporal coherency while eliminating irregular, repeating dynamic background. As far as we know, this is the first work to address the dynamic background problem from the perspective of the bottom-up video saliency. We conduct massive quantitative evaluations over public available benchmarks to validate the effectiveness and robustness of our method.","1558-2361","","10.1109/LSP.2017.2775212","National Science Foundation(grant numbers:0949467,1047715,1049448); Applied Basic Research Program of Qingdao(grant numbers:16013xx); National Natural Science Foundation of China(grant numbers:61190120,61190124,61190125,61300067,61532002,61602341,61672077,6167214,61772277); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8115181","Dynamic background;nonstationary video;spatial-temporal coherency;spatial-temporal regional filter;video saliency","Dynamics;Optical filters;Robustness;Cameras;Spatial coherence;Motion detection;Jitter","","25","","32","IEEE","20 Nov 2017","","","IEEE","IEEE Journals"
"Adaptive Intra Candidate Selection With Early Depth Decision for Fast Intra Prediction in HEVC","J. Gu; M. Tang; J. Wen; Y. Han","Department of Computer Science, Tsinghua University, Beijing, China; Department of Computer Science, Tsinghua University, Beijing, China; Department of Computer Science, Tsinghua University, Beijing, China; Department of Automation, South China Agricultural University, Guangzhou, China",IEEE Signal Processing Letters,"14 Dec 2017","2018","25","2","159","163","To better exploit spatial correlations in a video frame, the High Efficiency Video Coding (HEVC) standard has adopted a great many more intra prediction modes than H.264/AVC. As a result, the complexity of rate-distortion-optimized (RDO) HEVC intra mode selection is very high. Many techniques have been proposed to expedite the intra mode selection process to achieve a better overall tradeoff between complexity and RD performance. In this paper, two novel techniques for adaptive intra mode candidate selection and bidirectional depth search algorithms are utilized to accelerate intra prediction. The proposed techniques show an average of 63% (up to 67%) time saving with only 1% BD-Rate increase, outperforming most of existing intra prediction algorithms.","1558-2361","","10.1109/LSP.2017.2766766","Natural Science Foundation of China(grant numbers:61521002); Special Funds for the Cultivation of Guangdong College Students’ Scientific and Technological Innovation (“Climbing Program” Special Funds)(grant numbers:pdjh2017b0083); Nanjing Yunyan Technology Inc.; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8085190","Adaptive;bidirectional;candidate number;intra prediction","Signal processing algorithms;Encoding;Prediction algorithms;Indexes;Search methods;Complexity theory;Correlation","","27","","20","IEEE","26 Oct 2017","","","IEEE","IEEE Journals"
"Active Orthogonal Matching Pursuit for Sparse Subspace Clustering","Y. Chen; G. Li; Y. Gu","Department of Electronic Engineering and Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering and Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering and Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China",IEEE Signal Processing Letters,"15 Dec 2017","2018","25","2","164","168","Sparse subspace clustering (SSC) is a state-of-the-art method for clustering high-dimensional data points lying in a union of low-dimensional subspaces. However, while ℓ1 optimization-based SSC algorithms suffer from high computational complexity, other variants of SSC, such as orthogonal-matching-pursuit-based SSC (OMP-SSC), lose clustering accuracy in pursuit of improving time efficiency. In this letter, we propose a novel active OMP-SSC, which improves clustering accuracy of OMP-SSC by adaptively updating data points and randomly dropping data points in the OMP process, while still enjoying the low computational complexity of greedy pursuit algorithms. We provide heuristic analysis of our approach and explain how these two active steps achieve a better tradeoff between connectivity and separation. Numerical results on both synthetic data and real-world data validate our analyses and show the advantages of the proposed active algorithm.","1558-2361","","10.1109/LSP.2017.2741509","National Natural Science Foundation of China(grant numbers:61371137,61531166005,61571263,51459003); Tsinghua University Initiative Scientific Research Program(grant numbers:20161080166); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8019784","Active algorithm;connectivity;orthogonal matching pursuit (OMP);sparse subspace clustering (SSC);subspace detection property (SDP)","Clustering algorithms;Matching pursuit algorithms;Signal processing algorithms;Algorithm design and analysis;Dictionaries;Indexes;Optimization","","25","","31","IEEE","29 Aug 2017","","","IEEE","IEEE Journals"
"An Efficient Algorithm for Unit-Modulus Quadratic Programs With Application in Beamforming for Wireless Sensor Networks","C. G. Tsinos; B. Ottersten","Interdisciplinary Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; Interdisciplinary Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg",IEEE Signal Processing Letters,"15 Dec 2017","2018","25","2","169","173","In this letter, we consider a network of single-antenna sensors that aim at the estimation of an unknown deterministic parameter. The sensors collect the observations and forward them to a fusion center via applying a phase-only beamforming weight. The derivation of the optimal beamforming weights requires the solution of a unit-modulus quadratic program (UQP), which in the relevant literature is solved via the semidefinite relaxation (SDR) technique or via a variation of the analytic constant modulus algorithm. The former achieves better performance, though it exhibits high computational cost that increases drastically with the number of sensors. The latter requires much less complexity, though it achieves worse performance. To that end, we propose an efficient algorithm for the solution of UQPs based on the alternating direction method of multipliers. The new approach achieves almost identical performance to that of the SDR-based approach while exhibiting significantly reduced computational complexity. The convergence of the proposed algorithm to a Karush–Kuhn–Tucker point is theoretically studied, and its effectiveness is verified via numerical results.","1558-2361","","10.1109/LSP.2017.2779276","Luxembourg National Research Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8125772","Alternating direction method of multipliers (ADMM);analog sensor networks;distributed beamforming;unit-modulus quadratic program (UQP);wireless sensor networks (WSNs)","Sensors;Array signal processing;Wireless sensor networks;Signal processing algorithms;Complexity theory;Convergence;Estimation","","34","","33","IEEE","4 Dec 2017","","","IEEE","IEEE Journals"
"Single Image Dehazing Based on Dark Channel Prior and Energy Minimization","M. Zhu; B. He; Q. Wu","School of Mechanical Engineering and Automation, Fuzhou University, Fuzhou, China; School of Mechanical Engineering and Automation, Fuzhou University, Fuzhou, China; School of Computing and Communications, University of Technology, Sydney, Australia",IEEE Signal Processing Letters,"18 Dec 2017","2018","25","2","174","178","Hazy images have limited visibility and low contrast. The degradation is expressed by transmission map, which is one of the most important estimates of single image dehazing. Transmission map estimation is an underconstraint problem, and lots of priors have been proposed. Among them, the dark channel prior is widely recognized. However, traditional methods have not fully exploited its power due to improper assumptions or operations, which cause unwanted artifacts. The postrefinement algorithms employed to remove these artifacts in turn undermine the merits of the prior. In this letter, a novel method for estimating transmission map by energy minimization is proposed to solve this problem. The energy function combines the dark channel prior with piecewise smoothness. The method is compared to the state-of-the-art methods and shows outstanding performance.","1558-2361","","10.1109/LSP.2017.2780886","National Natural Science Foundation of China(grant numbers:61473090,61673115); Fujian Provincial Collaborative Innovation Center for High-End Equipment Manufacturing; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8169074","Dark channel prior;energy minimization;single image dehazing","Image color analysis;Atmospheric modeling;Minimization;Measurement;Signal processing algorithms;Electronic mail;Channel estimation","","66","","42","IEEE","7 Dec 2017","","","IEEE","IEEE Journals"
"PMHI: Proposals From Motion History Images for Temporal Segmentation of Long Uncut Videos","F. Murtaza; M. H. Yousaf; S. A. Velastin","Department of Computer Engineering, University of Engineering and Technology, Taxila, Pakistan; Department of Computer Engineering, University of Engineering and Technology, Taxila, Pakistan; Queen Mary University of London, London, U.K.",IEEE Signal Processing Letters,"18 Dec 2017","2018","25","2","179","183","This letter proposes a method for the generation of temporal action proposals for the segmentation of long uncut video sequences. The presence of consecutive multiple actions in video sequences makes the temporal segmentation a challenging problem due to the unconstrained nature of actions in space and time. To address this issue, we exploit the nonaction segments present between the actual human actions in uncut videos. From the long uncut video, we compute the energy of consecutive nonoverlapping motion history images (MHIs), which provides spatiotemporal information of motion. Our proposals from MHIs (PMHI) are based on clustering the MHIs into actions and nonaction segments by detecting minima from the energy of MHIs. PMHI efficiently segments the long uncut videos into a small number of nonoverlapping temporal action proposals. The strength of PMHI is that it is unsupervised, which alleviates the requirement for any training data. Our temporal action proposal method outperforms the existing proposal methods on the Multi-view Human Action video (MuHAVi)-uncut and Computer Vision and Pattern recognition (CVPR) 2012 Change Detection datasets with an average recall rate of 86.1% and 86.0%, respectively.","1558-2361","","10.1109/LSP.2017.2778190","Directorate of ASR&TD, University of Engineering and Technology, Taxila, Pakistan; Universidad Carlos III de Madrid, the European Union's Seventh Framework Program(grant numbers:600371); Ministerio de Economía y Competitividad(grant numbers:COFUND2013-51509); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8122002","Action proposals;CVPR 2012 Change Detection (CCD);motion history images (MHIs);MuHAVi-uncut;temporal segmentation;uncut videos","Videos;Proposals;Image segmentation;Motion segmentation;History;Signal processing algorithms","","14","","23","IEEE","28 Nov 2017","","","IEEE","IEEE Journals"
