"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"21 Aug 2018","2018","25","9","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2856358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8443167","","","","","","","IEEE","21 Aug 2018","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"21 Aug 2018","2018","25","9","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2856359","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8443304","","","","","","","IEEE","21 Aug 2018","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"21 Aug 2018","2018","25","9","1281","1282","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2856378","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8443311","","","","","","","IEEE","21 Aug 2018","","","IEEE","IEEE Journals"
"Table of Contents [Edics]","",,IEEE Signal Processing Letters,"21 Aug 2018","2018","25","9","1283","1284","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2856360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8443302","","","","","","","IEEE","21 Aug 2018","","","IEEE","IEEE Journals"
"Joint DOA and Frequency Estimation With Sub-Nyquist Sampling in the Sparse Array System","L. Liu; P. Wei","10th Institute of China Electronics Technology Group Corporation, China; Center for Cyber Security, School of Information and Communication Engineering, University of Electronic Science and Technology of China, China",IEEE Signal Processing Letters,"16 Jul 2018","2018","25","9","1285","1289","Several array systems along with algorithms based on sub-Nyquist sampling techniques have been extensively studied. This letter is committed to the joint frequency and direction-of-arrival estimation of more sources than sensors in a subband by using sparse arrays with sub-Nyquist sampling. The newly defined block vectorization eliminates the interference from sub-Nyquist sampling. Based on this, a novel augmented sample covariance matrix method is proposed, which enhances the spatial degrees of freedom and increases the number of identifiable sources. Simulations show that the joint estimation can be realized at a lower sampling rate with fewer sensors at the expense of a degradation in estimation performance. Such an algorithm provides a tradeoff between the expensive resource of sensors and channels, and the estimation performance.","1558-2361","","10.1109/LSP.2018.2848838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8387904","Direction-of-arrival (DOA) estimation;frequency estimation;sparse array;sub-Nyquist sampling","Sensor arrays;Covariance matrices;Estimation;Signal processing algorithms;IP networks;Direction-of-arrival estimation","","27","","15","IEEE","18 Jun 2018","","","IEEE","IEEE Journals"
"Speech Activity Detection in Naturalistic Audio Environments: Fearless Steps Apollo Corpus","L. Kaushik; A. Sangwan; J. H. L. Hansen","Center for Robust Speech Systems (CRSS), University of Texas at Dallas, Richardson, TX, USA; Center for Robust Speech Systems (CRSS), University of Texas at Dallas, Richardson, TX, USA; Center for Robust Speech Systems (CRSS), University of Texas at Dallas, Richardson, TX, USA",IEEE Signal Processing Letters,"17 Jul 2018","2018","25","9","1290","1294","Speech activity detection (SAD) is a fundamental building block for most spoken language technology systems. Developing efficient SAD systems in highly naturalist data scenarios is a challenge. In this study, we investigate the SAD problem on NASAs Apollo space mission data [1]. Apollo data consists of long-term naturalistic audio recordings (i.e., 6-12 day missions). The Apollo data poses various challenges like: 1) noise distortion with variable SNR, 2) channel distortion, 3) very high density of speech, 4) foreground versus background speech, and 5) extended periods of nonspeech activity. In this study, we use threshold optimized combo-SAD [21] as our baseline unsupervised system. This technique was developed to address variable speech/nonspeech density issues in long-term audio data. To mitigate issues related to Apollo audio loops, multispeaker scenarios including foreground versus background conversations within loops, and highly noisy background, a new curriculum learning (CL) based convolutional neural network (CNN) model is developed. This efficient method leverages the long-term learning capability of CNN and CL strategies where data are trained in a manner that improves the efficiency during the learning process. Here, we use signal-to-noise ratio as the learning parameter. Our experiments on free flowing Apollo audio data show that the proposed approach provides a significant improvement in SAD performance (> 10%).","1558-2361","","10.1109/LSP.2018.2841653","National Science Foundation(grant numbers:1219130); Air Force Research Laboratory(grant numbers:FA8750-15-1-0205); University of Texas at Dallas from the Distinguished University Chair in Telecommunications Engineering; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8368146","Apollo mission audio;curriculum learning (CL);convolutional neural networks (CNNs);speech activity detection (SAD)","NASA;Signal to noise ratio;Feature extraction;Data models;Voice activity detection;Distortion;Convolutional neural networks","","6","","32","IEEE","28 May 2018","","","IEEE","IEEE Journals"
"A New Anchor-Labeling Method For Oriented Text Detection Using Dense Detection Framework","C. Yan; K. Wu; C. Zhang","Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China",IEEE Signal Processing Letters,"17 Jul 2018","2018","25","9","1295","1299","This letter proposes a new method for dense scene text detection anchor box labeling using single-shot multibox detection (SSD) as the base framework and VGG16 as the backbone, enhanced for scene text detection. This method can be further generalized to other detection tasks with various aspect ratios. We argue that the IoU criterion used by the dense object detection framework may have low recall ratios in extreme aspect ratio cases and oriented objects, and we propose a new criterion of the anchor-labeling method for these kinds of objects. The result shows that this method has better performance on public datasets compared with the previous labeling methods.","1558-2361","","10.1109/LSP.2018.2852954","National Natural Science Foundation of China(grant numbers:61751308); Natural Science Foundation of Beijing Municipality(grant numbers:L172037); NSFC and the German Research Foundation (DFG) in Project Crossmodal Learning(grant numbers:NSFC 61621136008 / DFG TRR-169); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8403317","Deep neural network (DNN);geometry transformation;text detection","Labeling;Task analysis;Feature extraction;Machine learning;Neural networks;Training;Object detection","","3","","39","IEEE","4 Jul 2018","","","IEEE","IEEE Journals"
"A Novel Class of Complete Complementary Codes and Their Applications for APU Matrices","S. Das; S. Majhi; Z. Liu","Department of Mathematics, Indian Institute of Technology Patna, Patna, India; Department of Electrical Engineering, Indian Institute of Technology Patna, Patna, India; Institute for Communication Systems, 5G Innovation Centre, University of Surrey, Guildford, U.K.",IEEE Signal Processing Letters,"17 Jul 2018","2018","25","9","1300","1304","Owing to their ideal correlation properties, complete complementary codes (CCCs) have attracted great research attentions, particularly in wireless communications. In this letter, we propose a construction of CCCs having size M and length P N (M, P ≥ 2, P |M; N ∈ N) based on Kronecker product of paraunitary (PU) matrices, which generalizes our previous PU generator for CCCs. We show that our proposed construction leads to new antipodal PU (APU) matrices, which can be used as precoding matrices for orthogonal frequency division multiplexing (OFDM), multiple-input multiple-output OFDM, and spread-signature code division multiple access systems in order to obtain better error probability performances. The proposed construction has an advantage over our previous PU method and some previous constructions for APU matrices with regard to the availability of wide range of sequence lengths.","1558-2361","","10.1109/LSP.2018.2849656","Ministry of Human Resource Development; Visvesvaraya Young Faculty Research Fellowship, Ministry of Electronics and Information Technology, Government of India; Digital India Corporation (formerly Media Lab Asia); National Natural Science Foundation of China(grant numbers:61750110527); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8398427","Complete complementary codes (CCCs);Kronecker product;paraunitary (PU) matrix","OFDM;Multiaccess communication;Correlation;Generators;Precoding;Error probability;Wireless communication","","39","","23","IEEE","27 Jun 2018","","","IEEE","IEEE Journals"
"Shift-Enabled Graphs: Graphs Where Shift-Invariant Filters are Representable as Polynomials of Shift Operations","L. Chen; S. Cheng; V. Stankovic; L. Stankovic","Department of Computer Science and Technology, Tongji University, Shanghai, China; Department of Computer Science and Technology, Tongji University, Shanghai, China; Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K.; Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K.",IEEE Signal Processing Letters,"17 Jul 2018","2018","25","9","1305","1309","In digital signal processing, a shift-invariant filter can be represented as a polynomial expansion of a shift operation, that is, the Z-transform representation. When extended to graph signal processing (GSP), this would mean that a shift-invariant graph filter can be represented as a polynomial of the shift matrix of the graph. Prior work shows that this holds under the shift-enabled condition that the characteristic and minimum polynomials of the shift matrix are identical. While the shift-enabled condition is often ignored in the literature, this letter shows that this condition is essential for the following reasons. First, we prove that this condition is not just sufficient but also necessary for any shift-invariant filter to be representable by the shift matrix. Moreover, we provide a counterexample showing that given a filter that commutes with a non-shift-enabled graph, it is generally impossible to convert the graph into a shift-enabled graph with a shift matrix still commuting with the original filter. The result provides a deeper understanding of shift-invariant filters when applied in GSP and shows that further investigation of shift-enabled graphs is needed to make them applicable to practical scenarios.","1558-2361","","10.1109/LSP.2018.2849685","European Unions Horizon 2020 research and innovation programme under the Marie Sklodowska–Curie(grant numbers:734331); Fundamental Research Funds for the Central Universities(grant numbers:0800219369); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8392705","Digital signal processing;graph signal processing;polynomial;shift-invariant filter","Digital signal processing;Matrix converters;Symmetric matrices;Laplace equations;Computer science;Electronic mail","","14","","15","IEEE","22 Jun 2018","","","IEEE","IEEE Journals"
"Frame Theory for Optimal Sensor Augmentation Problem of AOA Localization","X. Fang; J. Li","School of Aerospace Science and Technology, Xidian University, Xi’an, China; Aeronautical and Astronautical Engineering Collage, Air Force Engineering University, Xi’an, China",IEEE Signal Processing Letters,"20 Jul 2018","2018","25","9","1310","1314","The sensor-target placement plays a pivotal role in improving the localization accuracy; the commonly used evaluation function for this problem is built by Cramer-Rao lower bound (CRLB) or Fisher information matrix (FIM). Frame theory, which was developed recently, can provide a more easily tractable evaluation function, especially for some complex cases. In this letter, we derive an evaluation function by frame theory and prove its equivalence with that by CRLB and FIM. For angle-of-arrival based localization system, we present the optimal sensor augmentation problem with several fixed sensors and an arbitrary number of new sensors, and for arbitrary but fixed distances between new sensors and target. The conclusions are verified by several simulations.","1558-2361","","10.1109/LSP.2018.2855568","National Natural Science Foundation of China(grant numbers:61703326); Natural Science Foundation of Shaanxi Province(grant numbers:2017JQ5037); Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8410474","Evaluation function;frame theory;optimal sensor augmentation","Geometry;Covariance matrices;Extraterrestrial measurements;Eigenvalues and eigenfunctions;Redundancy;Two dimensional displays;Position measurement","","12","","19","IEEE","12 Jul 2018","","","IEEE","IEEE Journals"
