"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"27 Nov 2018","2018","25","12","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2877052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8548670","","","","1","","","IEEE","27 Nov 2018","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"27 Nov 2018","2018","25","12","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2877053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8548679","","","","","","","IEEE","27 Nov 2018","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"9 Nov 2018","2018","25","12","1761","1762","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2877050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8529284","","","","","","","IEEE","9 Nov 2018","","","IEEE","IEEE Journals"
"Table of Contents [Edics]","",,IEEE Signal Processing Letters,"9 Nov 2018","2018","25","12","1763","1764","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2877051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8529151","","","","","","","IEEE","9 Nov 2018","","","IEEE","IEEE Journals"
"Sampling of Signals Bandlimited to a Disc in the Linear Canonical Transform Domain","A. I. Zayed","Department of Mathematical Sciences, DePaul University, Chicago, USA",IEEE Signal Processing Letters,"19 Oct 2018","2018","25","12","1765","1769","We derive sampling formula for signals that are bandlimited to a disc of radius R in the linear canonical transform (LCT) domain. By bandlimitedness in a disc Din the LCT domain, we mean that the LCT F (ω) of a signal f(t) vanishes outside the disc D. We first express the signal in polar coordinates and then obtain the sampling formula. The samples of the angle θ are taken at 2N + 1 uniformly distributed points on the unit circle while the samples of the radial distance r are taken at the zeros of the Bessel function. As a special case, we obtain sampling formula for signals that are bandlimited to a disc in the fractional Fourier transform domain.","1558-2361","","10.1109/LSP.2018.2875341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8488503","Linear canonical transform;sampling theorem;bandlimited signals;two-dimensional sampling theorem;sampling of fractional Fourier transform","Fourier transforms;Nonhomogeneous media;Optical signal processing","","27","","18","IEEE","10 Oct 2018","","","IEEE","IEEE Journals"
"A $ q$-Gaussian Maximum Correntropy Adaptive Filtering Algorithm for Robust Sparse Recovery in Impulsive Noise","L. Gao; X. Li; D. Bi; Y. Xie","University of Electronic Science and Technology of China, Chengdu, CN; University of Electronic Science and Technology of China, Chengdu, CN; University of Electronic Science and Technology of China, Chengdu, CN; University of Electronic Science and Technology of China, Chengdu, CN",IEEE Signal Processing Letters,"19 Oct 2018","2018","25","12","1770","1774","This letter proposes a robust formulation for sparse signal reconstruction from compressed measurements corrupted by impulsive noise, which exploits the $\boldsymbol {q}$ -Gaussian generalized correntropy $\boldsymbol {(1< q< 3)}$ as the loss function for the residual error and utilizes a  $\ell _{0}$-norm penalty term for sparsity inducing. To solve this formulation efficiently, we develop a gradient-based adaptive filtering algorithm which incorporates a zero-attracting regularization term into the framework of adaptive filtering. This new proposed algorithm blending the advantages of adaptive filtering and $\boldsymbol {q}$ -Gaussian generalized correntropy can obtain accurate reconstruction and satisfactory robustness with a proper shape parameter $\boldsymbol {q}$. Numerical experiments on both synthetic sparse signals and natural images are conducted to illustrate the superior recovery performance of the proposed algorithm to the state-of-the-art robust sparse signal reconstruction algorithms.","1558-2361","","10.1109/LSP.2018.2873914","National Natural Science Foundation of China(grant numbers:61371049,60871056,61601096,61601084,61701095,61801089); Sichuan Science and Technology Program(grant numbers:2017GZ0335,2017GZ0338,2018GZ0224); Fundamental Research Funds for the Central Universities of China(grant numbers:ZYGX2016J098); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8481501","Compressive sensing (CS); $\boldsymbol {q}$ -Gaussian distribution;maximum correntropy;impulsive noise;robust sparse recovery","Signal processing algorithms;Signal reconstruction;Sensors;Matching pursuit algorithms;Image reconstruction","","16","","30","IEEE","4 Oct 2018","","","IEEE","IEEE Journals"
"Generalized Variability Model for Speaker Verification","J. Ma; V. Sethu; E. Ambikairajah; K. A. Lee","CSIRO, DATA61, Canberra, ACT, Australia; University of New South Wales, Sydney, NSW, Australia; CSIRO, DATA61, Canberra, ACT, Australia; Biometrics Research Laboratories, NEC Corporation, Tokyo, Japan",IEEE Signal Processing Letters,"21 Oct 2018","2018","25","12","1775","1779","In this letter, we propose a generalized variability model as an extension to the total variability model. While the total variability model employs a standard normal prior distribution in its typical setup, the proposed generalized variability model relaxes this assumption and allows the latent variable distribution to be a mixture of Gaussians. The conventional total variability model can then be viewed as a special case of this generalized version where the number of mixture components is constrained to one. This proposed model is validated in the context of speaker verification tasks on both the standard and extended NIST SRE 2010 datasets. Experimental results show that modeling the distribution of the latent variables as a mixture of Gaussians leads to a better performance under all conditions and a greater gain can be expected for speaker verification using short utterances.","1558-2361","","10.1109/LSP.2018.2874814","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8485747","Total variability model;generalized variability model;i-vector;standard normal prior;mixture of Gaussian prior;speaker verification","Mathematical model;Gaussian processes;Analytical models;Task analysis","","6","","34","IEEE","7 Oct 2018","","","IEEE","IEEE Journals"
"Improving the Estimation of Sinusoidal Frequencies and Direction-of-Arrival Using Line Spectral Frequencies","V. Palakkal; C. S. Ramalingam","Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India",IEEE Signal Processing Letters,"21 Oct 2018","2018","25","12","1780","1784","In this letter we address the classic problem of estimating the frequencies of multiple sinusoids in the presence of noise. We use line spectral frequencies (LSFs) and introduce the idea of “closeness of LSFs” and propose two methods based on it. The minimum phase annihilating filter $\boldsymbol {A(z)}$ is estimated using MUSIC. The corresponding LSFs are then processed to estimate the frequencies, as opposed to estimating them from the roots that are closest to the unit circle. The closeness of LSFs criterion leads to a lower threshold when compared to MUSIC, with improvements ranging from  $\text{0}$ to  $\text{2}$ dB for the well-known two-sinusoids example; with pseudo-noise resampling the improvement is up to $\text{4}$ dB. When applied to direction of arrival estimation, for the example considered by Shaghaghi and Vorobyov, the threshold improves by $\text{6}$ dB and matches that given by the stochastic ML method.","1558-2361","","10.1109/LSP.2018.2875567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8493610","MUSIC;LSF;DOA;frequency estimation","Frequency estimation;Multiple signal classification;Direction-of-arrival estimation;Signal to noise ratio;Maximum likelihood estimation","","6","","24","IEEE","16 Oct 2018","","","IEEE","IEEE Journals"
"Distributed Target Detection Based on the Volume Cross-Correlation Function","L. Xiao; H. Li; Y. Liu; X. Wang","Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China",IEEE Signal Processing Letters,"24 Oct 2018","2018","25","12","1785","1789","This letter addresses the detection of a subspace distributed target signal obscured by disturbance. The disturbance consists of a clutter component with an unknown subspace structure and a white noise component with unknown noise power. A detection strategy is proposed based on the volume cross-correlation function, which provides a metric that measures the linear (in) dependency between two subspaces. Simulation results indicate that the proposed detector can achieve better performance than several peer methods, without resorting to secondary data and a priori knowledge about the clutter subspace including its rank.","1558-2361","","10.1109/LSP.2018.2875565","National Natural Science Foundation of China(grant numbers:61571260,61801258); National Science Foundation(grant numbers:ECCS-1609393); Air Force Office of Scientific Research(grant numbers:FA9550-16-1-0243); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8490697","Distributed target detection;subspace target;volume cross-correlation (VCC) function","Object detection;Detectors;Covariance matrices;Radar tracking;Eigenvalues and eigenfunctions","","5","","31","IEEE","12 Oct 2018","","","IEEE","IEEE Journals"
"On Computing Gradient of Products in Discretized Spaces and Its Effects in PDE Image Processing","B. Kamgar-Parsi; B. Kamgar-Parsi; K. Kamgar-Parsi","Mathematics, Computer and Information Sciences Division, Office of Naval Research, Arlington, USA; Information Technology Division, Naval Research Laboratory, Washington, USA; Department of Physics, University of Michigan, Ann Arbor, USA",IEEE Signal Processing Letters,"24 Oct 2018","2018","25","12","1790","1794","Many digital signal and image processing methods involve computing the gradient of products of functions. However, the product rule for derivatives in continuous spaces, ∂(fg) = g∂f + f∂g, does not generally hold in discretized spaces. Hence, computing the gradient of products becomes ambiguous as the results depend on whether to treat the product fg as a single function or treat f and g as two separate functions and use the product rule. The two alternatives lead to different results, particularly for iterative solutions of differential equations since these small differences compound. Although this ambiguity is well-known, thus far a resolution has not been proposed in the literature. In this letter, we propose a mathematically rigorous procedure that selects the better alternative in the sense of yielding approximations that are closer to the continuous space results. As an example, we discuss the Perona-Malik anisotropic diffusion equation used in image processing.","1558-2361","","10.1109/LSP.2018.2875339","Naval Research Laboratory; University of Michigan graduate fellowship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8497061","Gradient;difference operators;discretized spaces;product rule;PDE image processing;Perona-Malik equation","Differential equations;Handheld computers;Image resolution;Anisotropic magnetoresistance;Nonhomogeneous media","","3","","17","IEEE","18 Oct 2018","","","IEEE","IEEE Journals"
