"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"23 Nov 2017","2017","24","12","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2772938","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8119650","","","","","","","IEEE","23 Nov 2017","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"23 Nov 2017","2017","24","12","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2774421","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8119686","","","","","","","IEEE","23 Nov 2017","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"23 Nov 2017","2017","24","12","1754","1755","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2763398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8119603","","","","","","","IEEE","23 Nov 2017","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"23 Nov 2017","2017","24","12","1756","1757","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2763420","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8119678","","","","","","","IEEE","23 Nov 2017","","","IEEE","IEEE Journals"
"FoodNet: Recognizing Foods Using Ensemble of Deep Networks","P. Pandey; A. Deepthi; B. Mandal; N. B. Puhan","School of Electrical Science, Indian Institute of Technology of Bhubaneswar, Bhubaneswar, India; School of Electrical Science, Indian Institute of Technology of Bhubaneswar, Bhubaneswar, India; Kingston University, London, U.K.; School of Electrical Science, Indian Institute of Technology of Bhubaneswar, Bhubaneswar, India",IEEE Signal Processing Letters,"19 Oct 2017","2017","24","12","1758","1762","In this letter, we propose a protocol for an automatic food recognition system that identifies the contents of the meal from the images of the food. We developed a multilayered convolutional neural network (CNN) pipeline that takes advantages of the features from other deep networks and improves the efficiency. Numerous traditional handcrafted features and methods are explored, among which CNNs are chosen as the best performing features. Networks are trained and fine-tuned using preprocessed images and the filter outputs are fused to achieve higher accuracy. Experimental results on the largest real-world food recognition database ETH Food-101 and newly contributed Indian food image database demonstrate the effectiveness of the proposed methodology as compared to many other benchmark deep learned CNN frameworks.","1558-2361","","10.1109/LSP.2017.2758862","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8055608","Deep convolutional neural network;ensemble of networks;food recognition;Indian Food Database","Feature extraction;Databases;Convolutional codes;Image recognition;Image color analysis;Food products;Computer architecture","","103","2","31","IEEE","2 Oct 2017","","","IEEE","IEEE Journals"
"SAR Image Despeckling Using a Convolutional Neural Network","P. Wang; H. Zhang; V. M. Patel","Department of Electrical and Computer Engineering, Rutgers University, Piscataway, NJ, USA; Department of Electrical and Computer Engineering, Rutgers University, Piscataway, NJ, USA; Department of Electrical and Computer Engineering, Rutgers University, Piscataway, NJ, USA",IEEE Signal Processing Letters,"16 Oct 2017","2017","24","12","1763","1767","Synthetic aperture radar (SAR) images are often contaminated by a multiplicative noise known as speckle. Speckle makes the processing and interpretation of SAR images difficult. We propose a deep-learning-based approach called, image despeckling convolutional neural network (ID-CNN), for automatically removing speckle from the input noisy images. In particular, ID-CNN uses a set of convolutional layers along with batch normalization and rectified linear unit activation function and a componentwise division residual layer to estimate speckle and it is trained in an end-to-end fashion using a combination of Euclidean loss and total variation loss. Extensive experiments on synthetic and real SAR images show that the proposed method achieves significant improvements over the state-of-the-art speckle reduction methods.","1558-2361","","10.1109/LSP.2017.2758203","ARO(grant numbers:W911NF-16-1-0126); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8053792","Denoising;despecking;image restoration;synthetic aperture radar (SAR)","Synthetic aperture radar;Noise measurement;TV;Convolution;Image restoration;Training;Speckle","","335","","34","IEEE","29 Sep 2017","","","IEEE","IEEE Journals"
"Layered Multitask Tracker via Spatial–Temporal Laplacian Graph","B. Fan; X. Li; Y. Cong","Automation College, Nanjing University of Posts and Telecommunications, Nanjing, China; Shanghai University, Shanghai, China; State Key Laboratory of Robotics, Chinese Academy of Sciences, Shenyang, China",IEEE Signal Processing Letters,"16 Oct 2017","2017","24","12","1768","1772","Most multitask trackers define the trace of each candidate as one task, and assume all tasks are equally related. Multitask learning is only evaluated on the current frame. In fact, these assumptions are limited, and ignore the multitask relationship in consecutive frames. In this letter, we propose a discriminative layered multitask tracker via spatial-temporal Laplacian graphs, which defines the layered tasks from a novel view, and naturally incorporates the global and local target information into reverse multitask tracking process. The spatial-temporal Laplacian graphs not only exploit the sequential consistent information of the target, but also make full use of the geometric structure corresponding to the tasks among the adjacent frames. Besides, l0 norm constraint and labeling information are used to improve the tracking robustness. Encouraging experimental results on challenging sequences justify that the proposed method performs well both in accuracy and robustness against some related trackers.","1558-2361","","10.1109/LSP.2017.2756998","China Postdoctoral Science Foundation(grant numbers:2015M571785,2016T90484); Foundation of Nanjing University of Tele. and Com.(grant numbers:NY215148,NY217061); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8051097","Object tracking;reverse layered multitask learning;spatial–temporal Laplacian graphs;weighted similarity map","Target tracking;Laplace equations;Robustness;Dictionaries;Sparse matrices;Linear programming","","","","29","IEEE","26 Sep 2017","","","IEEE","IEEE Journals"
"Sequential Closed-Form Semiblind Receiver for Space-Time Coded Multihop Relaying Systems","W. d. C. Freitas; G. Favier; A. L. F. de Almeida","Wireless Telecom Research Group, Department of Teleinformatics Engineering, Federal University of Ceará, Fortaleza, Brazil; I3S Laboratory, University of Nice Sophia Antipolis, CNRS, Sophia Antipolis, France; Wireless Telecom Research Group, Department of Teleinformatics Engineering, Federal University of Ceará, Fortaleza, Brazil",IEEE Signal Processing Letters,"16 Oct 2017","2017","24","12","1773","1777","In this letter, we present a sequential closed-form semiblind receiver for a one-way multihop amplify-and-forward relaying system. Assuming Khatri-Rao space-time coding at each relay, it is shown that the system with K relays can be modeled by means of a generalized nested PARAFAC model. Decomposing this model into K + 1 third-order PARAFAC models, we develop a closed-form semiblind receiver for jointly estimating the information symbols and the individual channels, at the destination node. Each step consists of a Khatri-Rao factorization. Parameter identifiability conditions are given, and simulation results are provided to illustrate the effectiveness of the proposed semiblind receiver.","1558-2361","","10.1109/LSP.2017.2756846","CNPq and the CAPES/COFECUB(grant numbers:830-15); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8051261","Amplify-and-forward (AF);generalized nested PARAFAC model;multihop relaying;sequential closed-form semiblind receiver;space time (ST) coding","Relays;Tensile stress;Receivers;Matrix decomposition;Channel estimation;Encoding;Wireless communication;Sequential analysis","","21","","16","IEEE","26 Sep 2017","","","IEEE","IEEE Journals"
"Frequency-Domain Adaptive Kalman Filter With Fast Recovery of Abrupt Echo-Path Changes","F. Yang; G. Enzner; J. Yang","Adaptive Systems Laboratory, Department of Electrical Engineering and Information Technology, Ruhr-Universität Bochum, Bochum, Germany; Adaptive Systems Laboratory, Department of Electrical Engineering and Information Technology, Ruhr-Universität Bochum, Bochum, Germany; Key Laboratory of Noise and Vibration Research, Institute of Acoustics, Chinese Academy of Sciences, Beijing, China",IEEE Signal Processing Letters,"18 Oct 2017","2017","24","12","1778","1782","The frequency-domain Kalman filter (FDKF) was successfully applied in echo-cancelation systems due to its fast initial convergence and robustness to double-talk. However, the reconvergence ability of the FDKF was not comprehensively resolved and analyzed in the literature. This letter presents the steady-state solutions of the predicted system distance and corresponding step size of the FDKF, which is found to be related to the signal-to-noise ratio and the transition parameter. On this basis, it is pointed out that a frequently observed slow reconvergence of the FDKF, when the sudden echo-path change occurs, can be mainly attributed to the over-estimated noise power spectral density. Finally, we propose a shadow filter approach to resolve the algorithm's lack of reconvergence. Computer simulations of acoustic echo cancelation confirm the improved performance of the proposed method.","1558-2361","","10.1109/LSP.2017.2718564","China Scholarship Council(grant numbers:201504910058); National Natural Science Fund of China(grant numbers:61501449,11404367); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7955035","Echo cancelation;Kalman filter;tracking","Steady-state;Kalman filters;Signal to noise ratio;Frequency-domain analysis;Echo cancellers;Adaptive systems","","40","","39","IEEE","22 Jun 2017","","","IEEE","IEEE Journals"
"Noise Suppression by Minima Controlled Recursive Averaging for SSVEP-Based BCIs With Single Channel","C. -C. Lee; C. -C. Chuang; C. -H. Yeng; Y. -J. Chen; B. -S. Lin","Institute of Imaging and Biomedical Photonics, Chi Mei Medical Center, Tainan, Taiwan; Department of Anesthesiology, Chi Mei Medical Center, Tainan, Taiwan; Department of Electrical Engineering, Southern Taiwan of Science and Technology, Tainan, Taiwan; Department of Electrical Engineering, Southern Taiwan of Science and Technology, Tainan, Taiwan; Institute of Imaging and Biomedical Photonics, National Chiao Tung University, Tainan, Taiwan",IEEE Signal Processing Letters,"18 Oct 2017","2017","24","12","1783","1787","Subjects with amyotrophic lateral sclerosis (ALS) consistently experience decreasing quality of life because of this distinctive disease. Thus, a practical brain-computer interface (BCI) application can effectively help subjects with ALS to participate in communication. In practices, the noise would greatly reduce the performance of BCIs. In this study, minima controlled recursive averaging is applied to suppress noise and improve the performance of practical BCI applications. Minima controlled recursive averaging is used to correctively track the noise. To suppress these noises, a log-spectral amplitude estimator is selected as the gain function and used to effectively estimate the power spectrum of the noises. Eight subjects were asked to attend a performance test of the proposed approach and the canonical correlation analysis (CCA) was adopted to compare the proposed approach. The average recognition rates based on single channel are 69.57% and 74.63% for CCA and proposed approach, respectively. The experimental results demonstrated that our approach is able to improve performance in practice.","1558-2361","","10.1109/LSP.2017.2761193","Ministry of Science and Technology of the Republic of China, Taiwan(grant numbers:MOST 105-2221-E-218-015); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8062816","Brain–computer interfaces;minima controlled recursive averaging;steady-state visual evoked potentials","Visualization;Smoothing methods;Electroencephalography;Electrodes;Speech processing;Biomedical imaging;Brain-computer interfaces","","6","","25","IEEE","9 Oct 2017","","","IEEE","IEEE Journals"
