"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"21 Aug 2017","2017","24","7","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2702218","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8013901","","","","","","","IEEE","21 Aug 2017","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"21 Aug 2017","2017","24","7","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2702238","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8013908","","","","","","","IEEE","21 Aug 2017","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"11 Jul 2017","2017","24","7","925","926","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2017.2702239","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7972689","","","","","","","IEEE","11 Jul 2017","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"13 Jul 2017","2017","24","7","927","928","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2702240","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7979720","","","","","","","IEEE","13 Jul 2017","","","IEEE","IEEE Journals"
"sEMG Signal-Based Lower Limb Human Motion Detection Using a Top and Slope Feature Extraction Algorithm","J. Ryu; B. -H. Lee; D. -H. Kim","Department of Electronic Engineering, Inha University, Incheon, South Korea; Department of Electronic Engineering, Inha University, Incheon, South Korea; Department of Electronic Engineering, Inha University, Incheon, South Korea",IEEE Signal Processing Letters,"9 May 2017","2017","24","7","929","932","This letter presents lower limb human motion detection using a surface electromyogram (sEMG) with a top and slope (TAS) feature extraction algorithm. Lower limb human motion detection using sEMG signal is generally divided into gait subphase detection, locomotion mode recognition, and mode change detection. Existing feature extraction algorithms using sEMG signal have several innate problems in recognizing lower limb human motion detection. With respect to time-domain features, their values may be analogous because two different gait subphases and locomotion mode may have similar muscle activity pattern. Therefore, it is not easy to select the proper feature set of sEMG signals. The TAS feature extraction algorithm reflects better timing characteristics of sEMG signals than the existing time-domain feature extraction algorithm. Therefore, it can provide high accuracy in lower limb human motion detection. Experimental results show that the average detection accuracy values of the proposed method in terms of the gait subphase detection, locomotion mode recognition, and mode change detection are increased by 8%, 5%, and 4% better than those of feature values of the Willison amplitude, respectively.","1558-2361","","10.1109/LSP.2016.2636320","Inha University Research Grant; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7776738","Electromyography (EMG);feature extraction;gait recognition;human–computer interaction;locomotion mode","Feature extraction;Muscles;Signal processing algorithms;Motion detection;Timing;Legged locomotion;Reactive power","","62","","18","IEEE","7 Dec 2016","","","IEEE","IEEE Journals"
"Compressive Acquisition and Least-Squares Reconstruction of Correlated Signals","A. Ahmed","Information Technology University, Lahore, Pakistan",IEEE Signal Processing Letters,"9 May 2017","2017","24","7","933","937","This letter presents a framework for the compressive acquisition of correlated signals. We propose an implementable sampling architecture for the acquisition of ensembles of correlated (lying in an a priori unknown subspace) signals at a sub-Nyquist rate. The sampling architecture acquires structured compressive samples of the signals after preprocessing them with easy-toimplement components. Quantitatively, we show that an ensemble of M correlated signals each of which is bandlimited to W/2 and can be decomposed as the linear combination of R underlying signals can be acquired at roughly RW (assuming without loss of generality M <; W ) samples per second. In the case, when M ≫ R, this results in significant reduction in the sampling rate compared to MW samples per second dictated by the Shannon-Nyquist sampling theorem. The signal reconstruction is achieved by solving only a least-squares program, which is in stark contrast to the prohibitively computationally expensive semidefinite programming techniques suggested in the earlier literature. We also provide rigorous analytical results to support our claims.","1558-2361","","10.1109/LSP.2017.2698071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7912294","Array processing;compressive sampling;correlated signals;micro-sensor arrays;randomized SVD;sub-Nyquist sampling","Coherence;Signal reconstruction;Fourier series;Standards;Frequency modulation;Computer architecture","","2","","19","IEEE","26 Apr 2017","","","IEEE","IEEE Journals"
"A Robust Iteratively Reweighted $\ell _2$ Approach for Spectral Compressed Sensing in Impulsive Noise","Z. -Q. He; H. Li; Z. -P. Shi; J. Fang; L. Huang","National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; College of Information Engineering, Shenzhen University, Shenzhen, China",IEEE Signal Processing Letters,"9 May 2017","2017","24","7","938","942","This letter concentrates on the problem of spectral compressed sensing in impulsive noise, which aims to recover a spectrally sparse signal from its contaminated and undersampled measurements. We propose a robust formulation for joint sparse signal and frequency recovery, which includes the generalized ℓpnorm (0 <; p <; 2) data-fidelity fitting term added to a log-sum sparsity-promoting regularizer. To handle this intractable issue, we develop an iteratively reweighted ℓ2 approach via majorizing the original objective function by a quadratic surrogate function. Simulation results illustrate that the proposed approach attains a significant performance improvement over the existing methods under impulsive noise.","1558-2361","","10.1109/LSP.2017.2698721","National Natural Science Foundation of China(grant numbers:61671128); National Science Foundation(grant numbers:ECCS-1408182,ECCS-1609393); Chinese Scholarship Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7913604","Compressed sensing (CS);grid mismatch;impulsive noise;line spectra estimation","Robustness;Compressed sensing;Linear programming;Gaussian noise;Dictionaries;Noise measurement;Signal resolution","","9","","27","IEEE","27 Apr 2017","","","IEEE","IEEE Journals"
"Image Fusion With Cosparse Analysis Operator","R. Gao; S. A. Vorobyov; H. Zhao","Department Computer Application Technology, Northeastern University, Shenyang, China; Department Signal Processing and Acoustics, Aalto University, Espoo, Finland; Department Computer Application Technology, Northeastern University, Shenyang, China",IEEE Signal Processing Letters,"10 May 2017","2017","24","7","943","947","The letter addresses the image fusion problem, where multiple images captured with different focus distances are to be combined into a higher quality all-in-focus image. Most current approaches for image fusion strongly rely on the unrealistic noise-free assumption used during the image acquisition, and then yield limited fusion robustness. In our approach, we formulate the multifocus image fusion problem in terms of an analysis sparse model, and simultaneously perform the restoration and fusion of multifocus images. Based on this model, we propose an analysis operator learning, and define a novel fusion function to generate an all-in-focus image. Experimental evaluations confirm the effectiveness of the proposed fusion approach both visually and quantitatively, and show that our approach outperforms the state-of-the-art fusion methods.","1558-2361","","10.1109/LSP.2017.2696055","Suomen Akatemia(grant numbers:299243); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7906563","Alternating direction method of multiplier (ADMM);analysis K-singular value decomposition (K-SVD);analysis operator learning;cosparse representation;multifocus image fusion","Analytical models;Image reconstruction;Image fusion;Algorithm design and analysis;Image restoration;Indexes;Transforms","","38","","33","IEEE","24 Apr 2017","","","IEEE","IEEE Journals"
"Nonnegative Matrix Factorization Using Nonnegative Polynomial Approximations","O. Debals; M. Van Barel; L. De Lathauwer","Department of Electrical Engineering (ESAT), KU Leuven, Leuven, Belgium; Department of Computer Science, KU Leuven, Leuven, Belgium; Department of Electrical Engineering (ESAT), KU Leuven, Leuven, Belgium",IEEE Signal Processing Letters,"10 May 2017","2017","24","7","948","952","Nonnegative matrix factorization is a key tool in many data analysis applications such as feature extraction, compression, and noise filtering. Many existing algorithms impose additional constraints to take into account prior knowledge and to improve the physical interpretation. This letter proposes a novel algorithm for nonnegative matrix factorization, in which the factors are modeled by nonnegative polynomials. Using a parametric representation of finite-interval nonnegative polynomials, we obtain an optimization problem without external nonnegativity constraints, which can be solved using conventional quasi-Newton or nonlinear least-squares methods. The polynomial model guarantees smooth solutions and may realize a noise reduction. A dedicated orthogonal compression enables a significant reduction of the matrix dimensions, without sacrificing accuracy. The overall approach scales well to large matrices. The approach is illustrated with applications in hyperspectral imaging and chemical shift brain imaging.","1558-2361","","10.1109/LSP.2017.2697680","Agency for Innovation by Science and Technology (IWT); Research Council KU Leuven(grant numbers:c16/15/059-nD); F.W.O.(grant numbers:G.0830.14N,G.0881.14N,G.0828.14N); Belgian Federal Science Policy Office(grant numbers:IUAP P7/19); European Research Council under the European Union's Seventh Framework Program(grant numbers:FP7/2007-2013); ERC Advanced Grant: BIOTENSORS(grant numbers:339804); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7909026","Nonnegative matrix factorization (NMF);nonnegative polynomials;polynomial approximation","Signal processing algorithms;Optimization;Convergence;Approximation algorithms;Standards;Two dimensional displays;TV","","8","","47","IEEE","24 Apr 2017","","","IEEE","IEEE Journals"
"Static Optimal Sensor Selection via Linear Integer Programming: The Orthogonal Case","J. Moon; T. Başar","School of Electrical and Computer Engineering, Ulsan National Institute of Science Technology, Ulsan, South Korea; Coordinated Science Laboratory, University of Illinois at Urbana-Champaign, Urbana, IL, USA",IEEE Signal Processing Letters,"10 May 2017","2017","24","7","953","957","We consider the static optimal sensor selection problem, where we optimally select d sensors among s possible sensors with d <; s. Under the assumption that the s sensors are mutually orthogonal to each other, we cast the optimal sensor selection problem as a linear integer program (LIP) that corresponds to minimization of the trace of the linear least-squares estimation error covariance. We show that even though general LIPs are NP-hard, our problem can be solved in polynomial time as a linear program; hence, it is not necessary to go for suboptimal solutions. This is due to the associated integral convex polyhedron constraint set followed by its total unimodularity property. We provide simulation results to demonstrate polynomial-time solvability of the corresponding problem with the orthogonality condition as well as additional sensor selection constraints.","1558-2361","","10.1109/LSP.2017.2698465","Basic Science Research Program; National Research Foundation of South Korea; Ministry of Science, ICT, and Future Planning(grant numbers:2016R1C1B1015474); Office of Naval Research MURI(grant numbers:N00014-16-1-2710); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7913688","Linear integer program (LIP);mean-squared estimation;sensor selection","Lips;Robot sensing systems;Estimation;Cost function;Moon;Electronic mail;Signal processing algorithms","","7","","24","IEEE","27 Apr 2017","","","IEEE","IEEE Journals"
