"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"16 May 2017","2017","24","5","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2695839","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7929290","","","","","","","IEEE","16 May 2017","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"16 May 2017","2017","24","5","C2","C2","Provides a listing of current staff, committee members and society officers.","1558-2361","","10.1109/LSP.2017.2687758","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7929447","","","","","","","IEEE","16 May 2017","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"24 Apr 2017","2017","24","5","521","522","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2684578","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7906100","","","","","","","IEEE","24 Apr 2017","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"24 Apr 2017","2017","24","5","523","524","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2017.2684579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7906102","","","","","","","IEEE","24 Apr 2017","","","IEEE","IEEE Journals"
"Revisiting the Kronecker Array Transform","B. Masiero; V. H. Nascimento","Department of Communications, University of Campinas, Campinas, Brazil; University of São Paulo, São Paulo, Brazil",IEEE Signal Processing Letters,"22 Mar 2017","2017","24","5","525","529","It is known that the calculation of a matrix-vector product can be accelerated if this matrix can be recast (or approximated) by the Kronecker product of two smaller matrices. In array signal processing, the manifold matrix can be described as the Kronecker product of two other matrices if the sensor array displays a separable geometry. This forms the basis of the Kronecker Array Transform (KAT), which was previously introduced to speed up the calculations of acoustic images with microphone arrays. If, however, the array has a quasi-separable geometry, e.g., an otherwise separable array with a missing sensor, then the KAT acceleration can no longer be applied. In this letter, we review the definition of the KAT and provide a much simpler derivation that relies on an explicit new relation developed between Kronecker and Khatri-Rao matrix products. Additionally, we extend the KAT to deal with quasi-separable arrays, alleviating the restriction on the need of perfectly separable arrays.","1558-2361","","10.1109/LSP.2017.2674969","São Paulo Research Foundation(grant numbers:14/06066-6,14/04256-2); Brazilian Council for Scientific and Technological Development(grant numbers:306268/2014-0); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7864371","Fast acoustic imaging;Khatri–Rao identity;Kronecker array transform;microphone array","Transforms;Transmission line matrix methods;Sensor arrays;Microphones;Manifolds;Acoustic arrays;Acoustics","","7","","16","IEEE","24 Feb 2017","","","IEEE","IEEE Journals"
"Intensity Estimation of Spectroscopic Signals With an Improved Sparse Reconstruction Algorithm","T. Trigano; J. Cohen","Department of Electrical Engineering, Shamoon College of Engineering, Ashdod, Israel; Department of Electrical Engineering, Shamoon College of Engineering, Ashdod, Israel",IEEE Signal Processing Letters,"22 Mar 2017","2017","24","5","530","534","One of the main measurements performed in a nuclear spectroscopy experiment is the activity of an unknown radioactive source. The use of digital apparatus and physical perturbations, known as pile-up effect, make this measurement difficult when the activity of the source is high. In recent contributions, the use of compressive sensing methods yielded good estimates of this activity. This letter presents an improvement of a previously described method. It takes into account the fact that the signal used for the activity estimation is sampled, and introduces another plug-in estimation to counterbalance the bias introduced by the sampling. Results on simulations and real data validate the proposed approach, but illustrate that a good fit between the dictionary used and the signal at hand is required.","1558-2361","","10.1109/LSP.2017.2680839","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7875150","Compressive sensing;LASSO;nuclear spectroscopy;point processes;poisson processes;sparse reconstruction","Shape;Photonics;Estimation;Detectors;Dictionaries;Random variables;Spectroscopy","","8","","17","IEEE","9 Mar 2017","","","IEEE","IEEE Journals"
"Underdetermined DOA Estimation Method for Wideband Signals Using Joint Nonnegative Sparse Bayesian Learning","N. Hu; B. Sun; Y. Zhang; J. Dai; J. Wang; C. Chang","School of Electronic and Information Engineering, Soochow University, Suzhou, China; School of Electronic and Information Engineering, Soochow University, Suzhou, China; Key Laboratory of Spatial Information Processing and Applied System, Institute of Electrics, Chinese Academy of Sciences, Beijing, China; School of Electrical and Information Engineering, Jiangsu University, Zhenjiang, China; School of Electronic and Information Engineering, Soochow University, Suzhou, China; School of Biomedical Engineering, Shenzhen University, Shenzhen, China",IEEE Signal Processing Letters,"22 Mar 2017","2017","24","5","535","539","Underdetermined direction-of-arrival (DOA) estimation for wideband signals by sparse arrays is discussed in the framework of sparse Bayesian learning (SBL). The problem is transformed to recovering multiple nonnegative sparse vectors, which share the same sparse support but correspond to distinct overcomplete basis matrices, from their noise contaminated linear combination vectors. A two-layer Bayesian model is established, and a hyperparameter vector, which reveals the true DOAs, is set to control this common sparsity in the model. The expectation-maximization algorithm is employed to realize this joint nonnegative SBL procedure, which can give the DOA estimation in a few iterations. The proposed method manifests mild computational complexity, and numerical simulation results show that compared with the existing underdetermined DOA estimation methods, it yields superior estimation accuracy, without the prior knowledge of number of sources.","1558-2361","","10.1109/LSP.2017.2673850","National Natural Science Foundation of China(grant numbers:61601316,61571211); Natural Science Foundation of the Higher Education Institutions of Jiangsu Province(grant numbers:14KJB310020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7862772","Direction-of-arrival (DOA);sparse array;sparse Bayesian learning (SBL);wideband signal","Direction-of-arrival estimation;Bayes methods;Estimation;Wideband;Covariance matrices;Sensor arrays;Sparse matrices","","48","","19","IEEE","23 Feb 2017","","","IEEE","IEEE Journals"
"Cooperative Precoding for Wireless Energy Transfer and Secure Cognitive Radio Coexistence Systems","H. Zhang; P. Sun; C. Li; Y. Huang; L. Yang","Key Laboratory of Underwater Acoustic Signal Processing of Ministry of Education, Southeast University, Nanjing, China; Huawei Technologies Co., Ltd., Nanjing, China; Key Laboratory of Underwater Acoustic Signal Processing of Ministry of Education, Southeast University, Nanjing, China; Key Laboratory of Underwater Acoustic Signal Processing of Ministry of Education, Southeast University, Nanjing, China; Key Laboratory of Underwater Acoustic Signal Processing of Ministry of Education, Southeast University, Nanjing, China",IEEE Signal Processing Letters,"22 Mar 2017","2017","24","5","540","544","This letter studies the cooperative precoding design for a coexisting wireless energy transfer (WET) and cognitive radio (CR) system, where the WET system share the same spectrum with the CR system. Different from the traditional wireless networks, interference here is regarded as a useful rather than harmful resource. Specifically, we address the transmit covariance design to minimize the total transmit power at the energy transmitter and the secondary transmitter while satisfying secrecy rate, energy harvesting, and interference temperature constraints. We propose an iterative algorithm to tackle the formulated nonconvex optimization problem, and prove that it could converge to a Karush-Kuhn-Tucker point of the original problem. Simulation results are finally provided to illustrate the effectiveness of our proposed algorithm.","1558-2361","","10.1109/LSP.2017.2673871","863 Program of China(grant numbers:2015AA01A703); National Natural Science Foundation of China(grant numbers:61372101,61422105,61671144,61271018); National Basic Research Program of China (973 Program)(grant numbers:2013CB336600); Research Project of Jiangsu Province(grant numbers:BE2015156); Joint Fund of the National Natural Science Foundation of China(grant numbers:U1404615); China Postdoctoral Science Foundation(grant numbers:2015M571637); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7864318","Coexisting wireless energy transfer (WET) and cognitive radio (CR) systems;cooperative precoding;physical layer security","Interference;Erbium;Energy harvesting;Covariance matrices;Precoding;Wireless communication;Optimization","","11","","18","IEEE","24 Feb 2017","","","IEEE","IEEE Journals"
"Notice of Retraction: Nonlinear Observation Models With Additive Gaussian Noises and Efficient MLEs","Q. Lu; Y. Bar-Shalom; P. Willett; S. Zhou","Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA; Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA; Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA; Department of Electrical and Computer Engineering, University of Connecticut, Storrs, CT, USA",IEEE Signal Processing Letters,"24 Mar 2017","2017","24","5","545","549","Retracted.","1558-2361","","10.1109/LSP.2017.2678479","ARO(grant numbers:W911-NF-10-1-0369); NPS via ONR(grant numbers:N00244-16-1-0017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7872455","","","","9","","10","IEEE","6 Mar 2017","","","IEEE","IEEE Journals"
"Overlapped Subarray Based Hybrid Beamforming for Millimeter Wave Multiuser Massive MIMO","N. Song; T. Yang; H. Sun","Bell Labs China, Nokia Shanghai Bell, Shanghai, China; Bell Labs China, Nokia Shanghai Bell, Shanghai, China; Bell Labs China, Nokia Shanghai Bell, Shanghai, China",IEEE Signal Processing Letters,"27 Mar 2017","2017","24","5","550","554","For massive multiple input multiple output systems at millimeter wave (mmWave) bands, we consider an efficient hybrid array architecture, namely, overlapped subarray (OSA), and develop a Unified Low Rank Sparse (ULoRaS) recovery algorithm for hybrid beamforming in downlink multiuser scenarios. The ULoRaS scheme takes advantage of the transmit-receive coordinated beamforming procedure to achieve large array gains. It has no dimensionality constraint and can be applied to the generalized OSA architecture, including both the fully connected and the widely discussed non-OSA cases. It is shown that the proposed ULoRaS algorithm for the novel OSA design is a good compromise of the performance and the required hardware complexity.","1558-2361","","10.1109/LSP.2017.2681689","National Science and Technology Major Projects(grant numbers:2015ZX03002002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7876786","Coordinated beamforming;hybrid beamforming;millimeter wave (mmWave);multiuser (MU) massive multiple input multiple output (MIMO);overlapped subarray (OSA);5G","Radio frequency;Array signal processing;Antenna arrays;MIMO;Phase shifters;Algorithm design and analysis;Baseband","","73","","28","IEEE","13 Mar 2017","","","IEEE","IEEE Journals"
