"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,IEEE Signal Processing Letters,"25 Jan 2019","2019","26","2","C1","209","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2888723","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8625873","","","","","","","IEEE","25 Jan 2019","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"25 Jan 2019","2019","26","2","C2","C2","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2888649","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8625861","","","","","","","IEEE","25 Jan 2019","","","IEEE","IEEE Journals"
"Table of Contents[Edics]","",,IEEE Signal Processing Letters,"25 Jan 2019","2019","26","2","210","211","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2018.2888650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8625864","","","","","","","IEEE","25 Jan 2019","","","IEEE","IEEE Journals"
"SVM-CNN-Based Fusion Algorithm for Vehicle Navigation Considering Atypical Observations","J. Sun; Z. Wu; Z. Yin; Z. Yang","School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China; School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China; School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China; School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China",IEEE Signal Processing Letters,"20 Dec 2018","2019","26","2","212","216","Modern intelligent transport systems focus on the integration of multiple sensors to obtain hybrid navigation schemes. A key issue of a hybrid scheme is distribution of the information sharing coefficients (ISCs) of subsystems and the fusion of parallel multiple observations of navigation sensors. Recently, deep learning methods, particularly convolutional neural networks (CNNs), have achieved great success in image processing tasks. However, there has been limited work in using deep learning for multisensor-based integrated navigation solutions. In this letter, we propose an ensemble learner-based classification and information fusion method, in which estimation error covariance matrices provided by local adaptive filters are used as input for the classifier, and the triple numbers of ISCs are determined by the proposed scheme. The results validate the effectiveness of the proposed scheme, in which the adequately trained ensemble learner can detect the degradation of a subsystem that may suffer atypical observations or faults and consequently can adjust the corresponding ISC in real time.","1558-2361","","10.1109/LSP.2018.2885511","National Natural Science Foundation of China(grant numbers:61571167,61471142,61102084); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8570762","Hybrid navigation;convolutional neural networks (CNN);information fusion;ensemble learner","Sensors;Covariance matrices;Global navigation satellite system;Estimation;Support vector machines","","18","","43","IEEE","9 Dec 2018","","","IEEE","IEEE Journals"
"Multi-Scale Guided Mask Refinement for Coarse-to-Fine RGB-D Perception","C. Chen; H. Huang; C. Chen; Z. Zheng; H. Cheng","School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China",IEEE Signal Processing Letters,"25 Dec 2018","2019","26","2","217","221","Pixel-level object segmentation is highly desired in many vision applications. Although segmentation methods purely based on visual input have achieved great success in the past decade, their further improvement is still hindered by the intrinsic drawback of color camouflage. With the rapid development and wide deployment of depth sensors, depth assisted methods are increasingly popular in visual perception systems. It is expected that RGB-D based methods can lead to significant performance improvements because color and depth are naturally complementary. However, how to merge color and depth modalities for segmentation with both high efficiency and high accuracy remains an open problem to be addressed. In this letter, we propose to divide the segmentation process into “coarse” and “refining” stages because a coarse segmentation can be easily obtained by various light-weight methods. In this way, we can tackle this problem by focusing on the refinement of coarse segmentations. In particular, we propose a multi-scale approach that selectively inherits the effective features of both edge-preserving filtering and deep neural networks. The proposed approach is evaluated on several benchmark datasets, respectively, using the coarse segmentations from background subtraction and object detection as the input. Numerous results indicate that our approach can achieve significant accuracy improvements compared to other alternatives, demonstrating superior edge-preserving capability. Besides an effective method for merging RGB-D information, our study on the capability of coarse-to-fine refinement also brings new inspirations for designing light-weight perception systems.","1558-2361","","10.1109/LSP.2018.2886470","National Natural Science Foundation of China(grant numbers:61602533); Major program of Science and Technology Planning Project of Guangdong Province(grant numbers:2017B010116003); Natural Science Foundation of Guangdong Province(grant numbers:1614050001452); NSFC-Shenzhen Robotics Projects(grant numbers:U1613211); Fundamental Research Funds for the Central Universities; Science and Technology Program of Guangzhou, China(grant numbers:201510010126); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8573890","Image segmentation;sensor fusion;edge-preserving filtering","Image color analysis;Image edge detection;Image segmentation;Object segmentation;Task analysis;Optimization;Color","","3","","26","IEEE","12 Dec 2018","","","IEEE","IEEE Journals"
"Improved Recovery of Analysis Sparse Vectors in Presence of Prior Information","S. Daei; F. Haddadi; A. Amini","School of Electrical Engineering, Iran University of Science & Technology, Tehran, Iran; School of Electrical Engineering, Iran University of Science & Technology, Tehran, Iran; Department of Electrical Engineering, Sharif University of Technology, Tehran, Iran",IEEE Signal Processing Letters,"21 Dec 2018","2019","26","2","222","226","In this letter, we consider the problem of recovering analysis-sparse signals from under-sampled measurements when some prior information about the support is available. We incorporate such information in the recovery stage by suitably tuning the weights in a weighted L1-analysis optimization problem. Indeed, we try to set the weights such that the method succeeds with minimum number of measurements. For this purpose, we exploit the upper-bound on the statistical dimension of a certain cone to determine the weights. Our numerical simulations confirm that the introduced method with tuned weights outperforms the standard L1-analysis technique.","1558-2361","","10.1109/LSP.2018.2886141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8571294"," $\ell _1$  analysis;prior information;conic integral geometry","Weight measurement;Standards;Geometry;Optimization;Image reconstruction;Noise measurement;Minimization","","2","","14","IEEE","9 Dec 2018","","","IEEE","IEEE Journals"
"Tensor-Based Joint Channel and Symbol Estimation for Two-Way MIMO Relaying Systems","W. d. C. Freitas; G. Favier; A. L. F. de Almeida","Universidade Federal do Ceara, Fortaleza, CE, BR; Universite de Nice Sophia Antipolis, Nice, Provence-Alpes-Cote d'Azu, FR; Universidade Federal do Ceara, Fortaleza, CE, BR",IEEE Signal Processing Letters,"21 Dec 2018","2019","26","2","227","231","In this letter, we present two closed-form semiblind receivers for a two-way amplify-and-forward relaying system. The proposed receivers jointly estimate the symbol and channel matrices involved in the two-way relaying system by exploiting tensor structures of the received signals at the relay and the destination, and without using training sequences, in contrast to previous works. Differently from competing receivers, one of the proposed receivers does not require channel reciprocity between uplink and downlink phases, which can be of interest in frequency division duplexing relaying systems. Parameter identifiability and computational complexity are analyzed, and simulation results are provided to corroborate the effectiveness of the proposed semiblind receivers in scenarios with and without channel reciprocity.","1558-2361","","10.1109/LSP.2018.2885227","CNPq, CAPES/BRAFITEC project(grant numbers:226/2017); CAPES/COFECUB project(grant numbers:Ma 830-15); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8565909","Two-way relaying;closed-form semiblind receiver;tensor space-time code (TSTC);Tucker-2 model","Relays;Receivers;Channel estimation;MIMO communication;Uplink;Interference cancellation","","18","","13","IEEE","6 Dec 2018","","","IEEE","IEEE Journals"
"Joint Color Space GMMs for CFA Demosaicking","P. Sandeep; T. Jacob","Department of Electronics and Electrical Engineering, Indian Institute of Technology Guwahati, Guwahati, India; Department of Electronics and Electrical Engineering, Indian Institute of Technology Guwahati, Guwahati, India",IEEE Signal Processing Letters,"24 Dec 2018","2019","26","2","232","236","We propose a patch-based algorithm for demosaicking a mosaicked color image produced by color filter arrays commonly used in acquiring color images. The proposed algorithm exploits a joint color space Gaussian mixture model (JCS-GMM) prior for jointly characterizing the patches from red, green, and blue channels of a color image. The inter channel correlations captured by the covariance matrices of Gaussian models are exploited to estimate the pixel values missing in the mosaicked image. The proposed JCS-GMM demosaicking algorithm can be seen as the GMM analogue of the Color-KSVD algorithm, which has produced impressive results in color image denoising and demosaicking. We demonstrate that our proposed algorithm achieves superior performance in the case of Kodak and Laurent Condat's databases, and competitive performance in the case of IMAX database, when compared with state-of-the-art demosaicking algorithms.","1558-2361","","10.1109/LSP.2018.2886466","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8573815","Color filter array;Bayer pattern;demosaicking;Gaussian mixture models","Image color analysis;Color;Correlation;Channel estimation;Covariance matrices;Interpolation;Estimation","","1","","28","IEEE","12 Dec 2018","","","IEEE","IEEE Journals"
"TenDSuR: Tensor-Based 4D Sub-Nyquist Radar","S. Na; K. V. Mishra; Y. Liu; Y. C. Eldar; X. Wang","Department of Electronic Engineering, Tsinghua University, Beijing, China; Andrew and Erna Viterbi Faculty of Electrical Engineering, Technion—Israel Institute of Technology, Haifa, Israel; Department of Electronic Engineering, Tsinghua University, Beijing, China; Andrew and Erna Viterbi Faculty of Electrical Engineering, Technion—Israel Institute of Technology, Haifa, Israel; Department of Electronic Engineering, Tsinghua University, Beijing, China",IEEE Signal Processing Letters,"24 Dec 2018","2019","26","2","237","241","We propose tensor-based four-dimensional sub-Nyquist radar that samples in spectral, spatial, Doppler, and temporal domains at sub-Nyquist rates while simultaneously recovering the target's direction, Doppler velocity, and range without loss of native resolutions. We formulate the radar signal model wherein the received echo samples are represented by a partial third-order tensor. We then apply compressed sensing in the tensor domain and use our tensor-orthogonal matching pursuit (OMP) and tensor completion algorithms for signal recovery. Our numerical experiments demonstrate joint estimation of all three target parameters at the same native resolutions as a conventional radar but with reduced measurements. Furthermore, tensor completion methods show enhanced performance in off-grid target recovery with respect to tensor-OMP.","1558-2361","","10.1109/LSP.2018.2885617","Andrew and Erna Finci Viterbi Postdoctoral Fellowship and in part by Lady Davis Postdoctoral Fellowship; National Natural Science Foundation of China(grant numbers:61571260); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8570794","Canonical polyadic decomposition;MIMO;PARAFAC;radar;sub-Nyquist;tensor decomposition","Doppler effect;Doppler radar;Frequency modulation;Receiving antennas;Transmitters","","32","","33","IEEE","9 Dec 2018","","","IEEE","IEEE Journals"
"Grassmann Manifold Optimization for Fast $L_1$-Norm Principal Component Analysis","B. Minnehan; A. Savakis","Department of Computer Engineering, Rochester Institute of Technology, Rochester, NY, USA; Department of Computer Engineering, Rochester Institute of Technology, Rochester, NY, USA",IEEE Signal Processing Letters,"24 Dec 2018","2019","26","2","242","246","In this letter, we propose a fast Grassmann manifold optimization method for L1-norm based principal component analysis (GM-L1-PCA). Our approach is a two-step iterative costminimization and manifold retraction technique that efficiently finds all principal components simultaneously. We perform complexity analysis and show that GM-L1-PCA achieves a significant reduction in processing time while obtaining comparable or better results to current state-of-the-art L1-PCA methods. We further demonstrate the improvement of GM-L1-PCA technique over L2-PCA on a dataset of facial imagery corrupted with outlying data points. Our experiments show that GM-L1-PCA is computationally more efficient and produces results with lower reprojection error than previous methods. Furthermore, the processing time of our approach is relatively independent of dataset size and well suited for various big-data problems commonly encountered today.","1558-2361","","10.1109/LSP.2018.2886742","AFOSR Dynamic Data Driven Applications Systems (DDDAS) program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8574941","Robust principal component analysis; $L_1$ -PCA;Grassmann manifold optimization;dimensionality reduction;big data","Manifolds;Optimization;Principal component analysis;Complexity theory;Signal processing algorithms;Dimensionality reduction","","7","","24","IEEE","13 Dec 2018","","","IEEE","IEEE Journals"
