"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,IEEE Signal Processing Letters,"23 Sep 2019","2019","26","10","C1","1418","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2019.2936781","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8846128","","","","","","","IEEE","23 Sep 2019","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"23 Sep 2019","2019","26","10","C2","C2","Provides a listing of current staff, committee members and society officers.","1558-2361","","10.1109/LSP.2019.2936782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8846139","","","","","","","IEEE","23 Sep 2019","","","IEEE","IEEE Journals"
"Table of Contents [Edics]","",,IEEE Signal Processing Letters,"23 Sep 2019","2019","26","10","1419","1420","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2019.2936783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8846144","","","","","","","IEEE","23 Sep 2019","","","IEEE","IEEE Journals"
"Open Vocabulary Arabic Diacritics Restoration","Y. Hifny","University of Helwan, Helwan, Egypt",IEEE Signal Processing Letters,"22 Aug 2019","2019","26","10","1421","1425","Diacritics restoration is a necessary component in order to develop Arabic text to speech systems. When diacritics are present, the phonetic transcription algorithm can be implemented based on a few rules. Restoring Arabic diacritics based on language model scoring is the dominant approach. A fixed vocabulary is usually used to build the language model used for scoring. Since Arabic is a morphologically rich language, the number of the Out-of-vocabulary (OOV) words is large and the diacritization algorithm fails to restore diacritics for these words. In this letter, we present a novel approach to support open vocabulary diacritics restoration based on the Byte Pair Encoding (BPE) method. The BPE method segments the words into variable length sub-word units and allows open vocabulary from fixed sub-word units dictionary. On the Tashkeela diacritization task, this open vocabulary approach outperforms the word and character based methods commonly used in the literature.","1558-2361","","10.1109/LSP.2019.2933721","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8790761","Language model scoring;dynamic programming search;byte pair encoding;arabic diacritics restoration","Vocabulary;Dictionaries;Signal processing algorithms;Training;Heuristic algorithms;Syntactics;Dynamic programming","","9","","39","IEEE","7 Aug 2019","","","IEEE","IEEE Journals"
"Sensor Bias Estimation for Track-to-Track Association","A. Tokta; A. K. Hocaoglu","Department of Electronics Engineering, Gebze Technical University, Gebze, Turkey; Department of Electronics Engineering, Gebze Technical University, Gebze, Turkey",IEEE Signal Processing Letters,"22 Aug 2019","2019","26","10","1426","1430","In this letter, we propose a heuristic method to address sensor bias estimation to improve track-to-track association accuracy. A novel multi-parameter cost function is derived from rigid transformation function and it is minimized by the covariance matrix adaptation evolution strategies algorithm. The proposed method is compared to other recognized methods under various simulation scenarios. The comparison results confirm that our approach accurately estimates sensor biases, provides higher correct association probability with low computational load compared to the competitor methods, and also it is robust to high missed and false track rates.","1558-2361","","10.1109/LSP.2019.2934596","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8794598","Bias estimation;track association;sensor fusion","Target tracking;Radar tracking;Azimuth;Estimation;Covariance matrices;Cost function;Indexes","","13","","24","IEEE","12 Aug 2019","","","IEEE","IEEE Journals"
"An Improved Stationarity Test Based on Surrogates","D. Baptista de Souza; J. Chanussot; A. -C. Favre; P. Borgnat","Data Analytics Team, GE Renewable Energy, São Paulo, Brazil; CNRS, GIPSA-LAB, Université Grenoble Alpes, Grenoble, France; Institut des Géosciences de l’Environnement, Université Grenoble Alpes, Grenoble, France; ENS de Lyon, UCB Lyon 1, CNRS, Laboratoire de Physique, Université de Lyon, Lyon, France",IEEE Signal Processing Letters,"22 Aug 2019","2019","26","10","1431","1435","Over the last years, several stationarity tests have been proposed. One of these methods uses time-frequency representations and stationarized replicas of the signal (known as surrogates) for testing wide-sense stationarity. In this letter, we propose a procedure to improve the original surrogate test. The proposed methodology can be seen as a guideline on how the surrogate test can be improved. We show mathematically that the modified test should exhibit improved classification performance. Numerical simulations on synthetic and real-world signals are carried out to evaluate the modified test against competing ones.","1558-2361","","10.1109/LSP.2019.2931150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8777090","Stationarity test;nonstationary signals;time-frequency analysis;surrogates","Time-frequency analysis;Testing;Feature extraction;Reactive power;Probability density function;Guidelines","","2","","41","IEEE","26 Jul 2019","","","IEEE","IEEE Journals"
"Distributed Differential Utility/Cost Analysis for Privacy Protection","X. Shen; Y. Liu","College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China",IEEE Signal Processing Letters,"23 Aug 2019","2019","26","10","1436","1440","In the era of Big Data, as vast amounts of data are collected and shared among collaborators or uploaded to the Internet, the attacks on data privacy become more and more serious. Compressive privacy (CP) is a kind of privacy-preserving dimension-reduced projection schemes such that the projected data can be well used for the intended utility task but not for malicious applications. Nevertheless, most of existing CP approaches belong to centralized processing, which are not applicable to the cases that data is dispersedly collected/stored at distributed nodes and cannot be centralized to one node for processing due to various reasons. To tackle this problem, we propose a distributed differential utility/cost analysis (dDUCA), in which each node in the network is only allowed to exchange and combine the compressive-and-lossy projection matrix with its one-hop neighbors. Using the projection matrix, the classification of the projected data is performed. Experiments on several datasets confirm the effectiveness of the proposed method in terms of both privacy protection and utility retention.","1558-2361","","10.1109/LSP.2019.2932915","National Natural Science Foundation of China(grant numbers:61871346,61571392,61631003); National Natural Science Foundation of Zhejiang Province(grant numbers:LY17F010009); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8788609","Compressive privacy;distributed learning;differential utility/cost analysis;dimension reduction;diffusion","Privacy;Data privacy;Optimization;Eigenvalues and eigenfunctions;Matrix decomposition;Distributed databases;Task analysis","","2","","18","IEEE","5 Aug 2019","","","IEEE","IEEE Journals"
"An Efficient Coupled Dictionary Learning Method","F. G. Veshki; S. A. Vorobyov","Department of Signal Processing and Acoustics, Aalto University, Aalto, Finland; Department of Signal Processing and Acoustics, Aalto University, Aalto, Finland",IEEE Signal Processing Letters,"23 Aug 2019","2019","26","10","1441","1445","In this letter, we present a generic and computationally efficient method for coupled dictionary learning (CDL). The proposed method enforces relations between the corresponding atoms of dictionaries learned to represent two related (but not necessarily of the same dimensionality) feature spaces, aiming that each pair of related signals from the two feature spaces has the same sparse representation with respect to their corresponding learned dictionaries. Coupled learned dictionaries have various applications in many sparse representation-based recognition and reconstruction problems, where the two related feature spaces are representing the same signal of different modalities or different qualities. The presented experimental comparisons show that the results obtained using our proposed CDL method are competitive to those of the state-of-the-art CDL methods in performance, while the proposed method has a significantly lower computational cost. Furthermore, the proposed method can be straightforwardly used for learning coupled dictionaries from more than two related feature spaces.","1558-2361","","10.1109/LSP.2019.2934045","Academy of Finland(grant numbers:299243,319822); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8792154","Coupled dictionary learning;feature space learning;sparse representation","Dictionaries;Machine learning;Signal processing algorithms;Encoding;Complexity theory;Optimization;Image resolution","","15","","29","IEEE","8 Aug 2019","","","IEEE","IEEE Journals"
"Training Data Classification Algorithms for Radar Applications","J. Liu; F. Biondi; D. Orlando; A. Farina","Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China; Italian Ministry of Defence, Roma, Italy; Università degli Studi “Niccolò Cusano”, Roma, Italy; Selex ES, Roma, Italy",IEEE Signal Processing Letters,"26 Aug 2019","2019","26","10","1446","1450","In this letter, the problem of environment classification in the radar context is addressed. Specifically, adaptive architectures are conceived to classify training data, used for covariance estimation, as either homogeneous or heterogeneous. Such architectures are based upon the generalized likelihood ratio test criterion and exploit three covariance matrix structures (i.e., Hermitian, persymmetric, and symmetric structures). Numerical examples based on both synthetic and real data confirm the effectiveness of the proposed algorithms. It is important to highlight that the proposed architectures might represent a preliminary stage whose decisions can be used to select a suitable covariance estimate for target detection purposes.","1558-2361","","10.1109/LSP.2019.2935625","National Natural Science Foundation of China(grant numbers:61871469); Youth Innovation Promotion Association CAS(grant numbers:CX2100060053); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8801934","Generalized likelihood ratio test;persymmetric structure;radar environment classification;spectral symmetry","Training data;Interference;Covariance matrices;Data models;Training;Radar applications","","12","","41","IEEE","15 Aug 2019","","","IEEE","IEEE Journals"
"Online Reinforcement Learning of X-Haul Content Delivery Mode in Fog Radio Access Networks","J. Moon; O. Simeone; S. -H. Park; I. Lee","School of Electrical Engineering, Korea University, Seoul, South Korea; Department of Informatics, King's College London, London, U.K.; Division of Electronic Engineering, Chonbuk National University, Jeonju, South Korea; School of Electrical Engineering, Korea University, Seoul, South Korea",IEEE Signal Processing Letters,"29 Aug 2019","2019","26","10","1451","1455","We consider a Fog Radio Access Network (F-RAN) with a Base Band Unit (BBU) in the cloud and multiple cache-enabled enhanced Remote Radio Heads (eRRHs). The system aims at delivering contents on demand with minimal average latency from a time-varying library of popular contents. Uncached requested files can be transferred from the cloud to the eRRHs by following either backhaul or fronthaul modes. The backhaul mode transfers fractions of the requested files, while the fronthaul mode transmits quantized baseband samples as in Cloud-RAN (C-RAN). The backhaul mode allows the caches of the eRRHs to be updated, which may lower future delivery latencies. In contrast, the fronthaul mode enables cooperative C-RAN transmissions that may reduce the current delivery latency. Taking into account the trade-off between current and future delivery performance, this letter proposes an adaptive selection method between the two delivery modes to minimize the long-term delivery latency. Assuming an unknown and time-varying popularity model, the method is based on model-free Reinforcement Learning (RL). Numerical results confirm the effectiveness of the proposed RL.","1558-2361","","10.1109/LSP.2019.2932193","National Research Foundation through the Ministry of Science, ICT, and Future Planning (MSIP), Korean Government(grant numbers:2017R1A2B3012316); European Research Council(grant numbers:725731); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8790771","Caching;F-RAN (Fog RAN);machine learning;reinforcement learning;X-haul","Wireless communication;Reinforcement learning;Baseband;Adaptation models;Numerical models;Optimization;Precoding","","8","","29","IEEE","7 Aug 2019","","","IEEE","IEEE Journals"
