"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents [EDICS]","",,IEEE Signal Processing Letters,"1 Nov 2019","2019","26","11","C1","1570","Presents the EDICS (Editors' information classification scheme) subject categories for this issue of the publication.","1558-2361","","10.1109/LSP.2019.2941801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8889797","","","","","","","IEEE","1 Nov 2019","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society","",,IEEE Signal Processing Letters,"1 Nov 2019","2019","26","11","C2","C2","Provides a listing of current staff, committee members and society officers.","1558-2361","","10.1109/LSP.2019.2941802","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8889798","","","","","","","IEEE","1 Nov 2019","","","IEEE","IEEE Journals"
"Table of contents [EDICS]","",,IEEE Signal Processing Letters,"1 Nov 2019","2019","26","11","1571","1572","Presents the EDICS (Editors' information classification scheme) subject categories for this issue of the publication.","1558-2361","","10.1109/LSP.2019.2941803","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8889791","","","","","","","IEEE","1 Nov 2019","","","IEEE","IEEE Journals"
"Deep Learning Denoising Based Line Spectral Estimation","Y. Jiang; H. Li; M. Rangaswamy","Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; AFRL/RYAP, Wright-Patterson Air Force Base, OH, USA",IEEE Signal Processing Letters,"17 Sep 2019","2019","26","11","1573","1577","Many well-known line spectral estimators may experience significant performance loss with noisy measurements. To address the problem, we propose a deep learning denoising based approach for line spectral estimation. The proposed approach utilizes a residual learning assisted denoising convolutional neural network (DnCNN) trained to recover the unstructured noise component, which is used to denoise the original measurements. Following the denoising step, we employ a popular model order selection method and a subspace line spectral estimator to the denoised measurements for line spectral estimation. Numerical results show that the proposed approach outperforms a recently introduced atomic norm minimization based denoising method and offers a substantial improvement compared with the line spectral estimation results obtained by directly applying the subspace estimator without denoising.","1558-2361","","10.1109/LSP.2019.2939049","Air Force Office of Scientific Research(grant numbers:FA9550-16-1-0243); National Science Foundation(grant numbers:ECCS-1609393,ECCS-1923739); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8822737","line spectral estimation;signal denoising;deep learning","Noise reduction;Estimation;Training;Convolution;Noise measurement;Deep learning;Atomic measurements","","46","","29","IEEE","2 Sep 2019","","","IEEE","IEEE Journals"
"Two-Directional Two-Dimensional Kernel Canonical Correlation Analysis","X. Gao; S. Niu; Q. Sun","School of Information Science and Engineering, University of Jinan, Jinan, China; School of Information Science and Engineering, University of Jinan, Jinan, China; School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, China",IEEE Signal Processing Letters,"19 Sep 2019","2019","26","11","1578","1582","Two-directional two-dimensional canonical correlation analysis ((2D)$^2$CCA) directly seeks linear relationship between different image data sets without reshaping images into vectors. However, it fails in finding the nonlinear correlation. In this letter, a novel method named as two-directional two-dimensional kernel canonical correlation analysis is proposed, which is a nonlinear version of (2D)$^2$CCA and is able to find the nonlinear relationship between different image data sets. Experimental results in different expressions, illumination conditions and poses show the effectiveness of the proposed method.","1558-2361","","10.1109/LSP.2019.2939986","National Natural Science Foundation of China(grant numbers:61673220,61701192,61873324,61573166); Natural Science Foundation of Shandong Province, China(grant numbers:ZR2017QF004,ZR2019MF040,ZR2017MF044); China Postdoctoral Science Foundation(grant numbers:2017M612178); Shandong Provincial Key Research and Development Project(grant numbers:2017CXGC0810); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8826245","Two-dimensional kernel method;matrix data analysis;feature extraction;two-directional two-dimensional canonical correlation analysis","Correlation;Transforms;Kernel;Databases;Lighting;Feature extraction;Data analysis","","14","","29","IEEE","6 Sep 2019","","","IEEE","IEEE Journals"
"Low-Complexity Joint 2-D DOA and TOA Estimation for Multipath OFDM Signals","L. Chen; W. Qi; P. Liu; E. Yuan; Y. Zhao; G. Ding","Army Engineering University of PLA, Nanjing, China; School of Information Science and Engineering, Southeast University, Nanjing, China; Army Engineering University of PLA, Nanjing, China; Army Engineering University of PLA, Nanjing, China; Army Engineering University of PLA, Nanjing, China; Army Engineering University of PLA, Nanjing, China",IEEE Signal Processing Letters,"19 Sep 2019","2019","26","11","1583","1587","The multiple signal classification (MUSIC) algorithmis computationally expensive in the application to joint two-dimensional (2-D) direction-of-arrival (DOA) and time-of-arrival (TOA) estimation based on uniform circular array (UCA) using orthogonal frequency-division multiplexing (OFDM) signal. This letter proposed an efficient way to compute the 3-D spatial-temporal spectrum. We extended the manifold separation technique, by which we obtained the 3-D discrete Fourier transform (DFT) form of the spectrum. On this basis, we proposed two 2-D DOA and TOA estimators called FFT-MUSIC and Two-step FFT-MUSIC. The former computed the spectrum by large size fast Fourier transform (FFT) to reduce the grid error in searching DOAs and TOAs. The latter roughly located the DOAs and TOAs by relatively small size FFT, followed by the subspace-based technique for a fine-grained searching within a local grid. Simulation results showed that both estimators can reduce the computation cost by one to two orders of magnitude, as compared to their conventional counterparts, while maintaining a similar accuracy.","1558-2361","","10.1109/LSP.2019.2936292","National Natural Science Foundation of China(grant numbers:61402520,61573376); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8807316","Direction- and time-of-arrival estimation;OFDM;circular array;discrete Fourier transform","OFDM;Direction-of-arrival estimation;Manifolds;Mathematical model;Time of arrival estimation;Multiple signal classification;Discrete Fourier transforms","","18","","14","IEEE","20 Aug 2019","","","IEEE","IEEE Journals"
"A Risk-Aware Pairwise Rank Learning Approach for Visual Discomfort Prediction of Stereoscopic 3D","Q. Jiang; F. Shao; W. Gao; H. Li; Y. -S. Ho","School of Information Science and Engineering, Ningbo University, Ningbo, China; School of Information Science and Engineering, Ningbo University, Ningbo, China; Peng Cheng Laboratory, Shenzhen, China; College of Science and Technology, Ningbo University, Ningbo, China; School of Electrical Engineering and Computer Science, Gwangju Institute of Science and Technology, Gwangju, South Korea",IEEE Signal Processing Letters,"19 Sep 2019","2019","26","11","1588","1592","For visual discomfort prediction (VDP) of stereoscopic 3D images, a common two-stage framework is to first extract features that are predictive of the experienced visual discomfort level when viewing stereoscopic images and then use typical regression tools to learn the mapping from the extracted features to visual discomfort scores. Most existing approaches for stereoscopic 3D VDP focus on the former stage, i.e., feature extraction, while limited efforts have dedicated to exploiting more powerful and robust learning algorithms in this field. In this letter, inspired by the pairwise comparison-based subjective evaluation methodology, we propose a novel Risk-Aware Pairwise Rank Learning (RAPRL) approach to further improve the prediction accuracy. Unlike the traditional VDP approaches using different regression tools for feature-score mapping, our proposed RARL method addresses this problem based on a completely different pairwise rank learning framework with a risk-aware constraint. Experiments have verified the effectiveness and robustness of our proposed VDP model using RAPRL as the learning algorithm.","1558-2361","","10.1109/LSP.2019.2940105","National Natural Science Foundation of China(grant numbers:61901236,61622109,61801303); Natural Science Foundation of Zhejiang Province(grant numbers:R18F010008); Start-Up Funding of Peking University Shenzhen Graduate School(grant numbers:2390101081); K. C. Wong Magna Fund in Ningbo University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8832170","Stereoscopic 3D image;quality of experience;visual discomfort;pairwise rank learning;risk-aware","Stereo image processing;Visualization;Feature extraction;Three-dimensional displays;Testing;Training;Training data","","12","","26","IEEE","11 Sep 2019","","","IEEE","IEEE Journals"
"Edge-Guided Output Adaptor: Highly Efficient Adaptation Module for Cross-Vendor Medical Image Segmentation","W. Yan; Y. Wang; M. Xia; Q. Tao","Department of Electrical Engineering, Fudan University, Shanghai, China; Department of Electrical Engineering, Fudan University, Shanghai, China; Department of Electrical Engineering, Fudan University, Shanghai, China; Department of Radiology, Leiden University Medical Center, Leiden, The Netherlands",IEEE Signal Processing Letters,"19 Sep 2019","2019","26","11","1593","1597","Supervised convolutional neural networks (CNNs) have demonstrated state-of-art performance in medical image segmentation tasks. However, the performance of a well-trained CNN on an independent dataset (e.g., different vendors, sequences) relies strongly on the distribution similarity, and may drop unexpectedly in case of distribution shift. To obtain a large amount of annotation from each new dataset for re-training the CNN is expensive and impractical. Adaptation algorithms to improve the CNN generalizability from source domain to target domain has significant practical value. In this work, we propose a highly efficient end-to-end domain adaptation approach, with left ventricle segmentation from cine MRI sequences as an example. We propose to perform domain adaptation in the output space where different domains share the strongest similarities. The core of this algorithm is a flexible and light output adaption module based on adversarial learning. Moreover, Canny edge detector is introduced to enhance model's attention to edges during adversarial learning. Comparative experiments were carried out using images from three major MR vendors (Philips, Siemens, and GE) as three domains. Our results demonstrated that the proposed method substantially improved the generalization of the trained CNN model from one vendor to other vendors without any additional annotation. Moreover, the ablation study proved that introducing Canny edge detector further refined the edge detection in segmentation. The proposed adaption is generic can be extended to other medical image segmentation problems.","1558-2361","","10.1109/LSP.2019.2940926","National Basic Research Program of China (973 Program)(grant numbers:2018YFC0116303); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8832229","Domain adaptation;adversarial learning;semi-supervised learning;edge detection","Image edge detection;Image segmentation;Adaptation models;Training;Biomedical imaging;Task analysis;Magnetic resonance imaging","","34","","29","IEEE","11 Sep 2019","","","IEEE","IEEE Journals"
"Automatically Extract Semi-Transparent Motion-Blurred Hand From a Single Image","X. Zhao; Y. Wu","University of Chinese Academy of Sciences, Beijing, China; University of Chinese Academy of Sciences, Beijing, China",IEEE Signal Processing Letters,"19 Sep 2019","2019","26","11","1598","1602","When we use video chat, video game, or other video applications, motion-blurred hands often appear. Accurately extracting these hands is very useful for video editing and behavior analysis. However, existing motion-blurred object extraction methods either need user interactions, such as user supplied trimaps and scribbles, or need additional information, such as background images. In this letter, a novel method which can automatically extract the semi-transparent motion-blurred hand just according to the original RGB image is proposed. The proposed method separates the extraction task into two subtasks: alpha matte prediction and foreground prediction. These two subtasks are implemented by Xception based encoder-decoder networks. The images of extracted motion-blurred hands are calculated by multiplying the predicted alpha mattes and foreground images. Experiments on synthetic and real datasets show that the proposed method has promising performance.","1558-2361","","10.1109/LSP.2019.2939754","National Natural Science Foundation of China(grant numbers:61836015,61421004,61572499); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8825511","Motion-blurred hand;semi-transparent;alpha matte prediction;foreground prediction;automatically","Feature extraction;Predictive models;Decoding;Training;Testing;Data mining;Task analysis","","2","","27","IEEE","5 Sep 2019","","","IEEE","IEEE Journals"
"Orthogonality Deficiency of Massive MIMO Channels: Distribution and Relationship With Performance","Y. Kong; X. Ma; J. Lu","School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; School of Information and Electronics, Beijing Institute of Technology, Beijing, China",IEEE Signal Processing Letters,"23 Sep 2019","2019","26","11","1603","1607","In this letter, we examine orthogonality deficiency (od) of massive multi-input multi-output (mMIMO) channels. The Weibull distribution is adopted for modeling the fading envelopes, and various propagation channels are simulated by varying the Weibull parameters. By studying the statistics of od, we offer insights on the mMIMO size for linear detectors (LDs) to achieve desirable performance. By proposing an approximate distribution of od, we show that for various propagation channels, if the number of receive antennas exceeds a certain number while the number of transmit antennas is fixed, LDs achieve the same diversity as that of the maximum likelihood detector with high probability in practice. Theoretical analysis is validated by simulations.","1558-2361","","10.1109/LSP.2019.2938656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821338","Massive MIMO;orthogonality deficiency;linear detector;diversity;Weibull distribution","Receiving antennas;Rayleigh channels;Weibull distribution;Transmitting antennas;Detectors;MIMO communication","","3","","25","IEEE","30 Aug 2019","","","IEEE","IEEE Journals"
