"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"23 May 2016","2016","23","6","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2567699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476961","","","","","","","IEEE","23 May 2016","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society","",,IEEE Signal Processing Letters,"23 May 2016","2016","23","6","C2","C2","Provides a listing of the editors, board members, and current staff for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2567698","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476927","","","","","","","IEEE","23 May 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"20 May 2016","2016","23","6","767","768","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2567719","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7475984","","","","","","","IEEE","20 May 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"20 May 2016","2016","23","6","769","770","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2567720","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7475982","","","","","","","IEEE","20 May 2016","","","IEEE","IEEE Journals"
"Visual Face Recognition Using Bag of Dense Derivative Depth Patterns","T. Mantecón; C. R. del-Blanco; F. Jaureguizar; N. García","Grupo de Tratamiento de Imágenes, UPM, Madrid, Spain; Grupo de Tratamiento de Imágenes, UPM, Madrid, Spain; Grupo de Tratamiento de Imágenes, UPM, Madrid, Spain; Grupo de Tratamiento de Imágenes, UPM, Madrid, Spain",IEEE Signal Processing Letters,"21 Apr 2016","2016","23","6","771","775","A novel biometric face recognition algorithm using depth cameras is proposed. The key contribution is the design of a novel and highly discriminative face image descriptor called bag of dense derivative depth patterns (Bag-D3P). This descriptor is composed of four different stages that fully exploit the characteristics of depth information: 1) dense spatial derivatives to encode the 3-D local structure; 2) face-adaptive quantization of the previous derivatives; 3) multibag of words that creates a compact vector description from the quantized derivatives; and 4) spatial block division to add global spatial information. The proposed system can recognize people faces from a wide range of poses, not only frontal ones, increasing its applicability to real situations. Last, a new face database of high-resolution depth images has been created and made it public for evaluation purposes.","1558-2361","","10.1109/LSP.2016.2553784","Ministerio de Economía y Competitividad of the Spanish Government under Project(grant numbers:TEC2013-48453); AIRBUS Defense and Space under Project SAVIER; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7452392","Depth camera;dense depth derivatives;quantized patterns;face recognition;depth face database;SVM;bag-of-words;Bag of words;dense depth derivatives;depth camera;depth face database;face recognition;quantized patterns;support vector machine (SVM)","Face;Face recognition;Three-dimensional displays;Image resolution;Support vector machines;Cameras;Lighting","","16","","23","IEEE","13 Apr 2016","","","IEEE","IEEE Journals"
"Fast Frequency Estimation Algorithm by Least Squares Phase Unwrapping","Z. Xu; T. Lu; B. Huang","School of Electronic Information and Communications, Huazhong University of Science and Technology, Wuhan, China; School of Electronic Information and Communications, Huazhong University of Science and Technology, Wuhan, China; School of Electronic Information and Communications, Huazhong University of Science and Technology, Wuhan, China",IEEE Signal Processing Letters,"25 Apr 2016","2016","23","6","776","779","Phase unwrapping is one of the frequency estimation methods, which performs linear regression (LR) on the unwrapped phase of the single sinusoid signal. The least squares phase unwrapping estimator (LSPUE) is proved to have the same performance as the classical periodogram estimator, but the available algorithm has the computational complexity as high as O(N3 log N). A fast LSPUE algorithm is investigated in this letter, which has the same performance as the available LSPUE, but the computational complexity is as low as O(N2).","1558-2361","","10.1109/LSP.2016.2555933","National Natural Science Foundation of China(grant numbers:61501195); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7456233","Frequency estimation;Least squares;Phase unwrapping;Frequency estimation;least squares;phase unwrapping","Frequency estimation;Signal processing algorithms;Signal to noise ratio;Reactive power;Computational complexity;Maximum likelihood estimation;Lattices","","11","","12","IEEE","21 Apr 2016","","","IEEE","IEEE Journals"
"A Subband-Based Stationary-Component Suppression Method Using Harmonics and Power Ratio for Reverberant Speech Recognition","B. J. Cho; H. Kwon; J. -W. Cho; C. Kim; R. M. Stern; H. -M. Park","Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Google Corporation, Mountain View, CA, USA; Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA; Department of Electronic Engineering, Sogang University, Seoul, South Korea",IEEE Signal Processing Letters,"27 Apr 2016","2016","23","6","780","784","This letter describes a preprocessing method called subband-based stationary-component suppression method using harmonics and power ratio (SHARP) processing for reverberant speech recognition. SHARP processing extends a previous algorithm called Suppression of Slowly varying components and the Falling edge (SSF), which suppresses the steady-state portions of subband spectral envelopes. The SSF algorithm tends to over-subtract these envelopes in highly reverberant environments when there are high levels of power in previous analysis frames. The proposed SHARP method prevents excessive suppression both by boosting the floor value using the harmonics in voiced speech segments and by inhibiting the subtraction for unvoiced speech by detecting frames in which power is concentrated in high-frequency channels. These modifications enable the SHARP algorithm to improve recognition accuracy by further reducing the mismatch between power contours of clean and reverberated speech. Experimental results indicate that the SHARP method provides better recognition accuracy in highly reverberant environments compared to the SSF algorithm. It is also shown that the performance of the SHARP method can be further improved by combining it with feature-space maximum likelihood linear regression (fMLLR).","1558-2361","","10.1109/LSP.2016.2554888","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7453142","Robust speech recognition;reverberation;precedence effect;harmonics;Harmonics;precedence effect;reverberation;robust speech recognition","Speech;Speech processing;Harmonic analysis;Power system harmonics;Speech recognition;Indexes;Signal processing algorithms","","3","","17","IEEE","15 Apr 2016","","","IEEE","IEEE Journals"
"Multivideo Object Cosegmentation for Irrelevant Frames Involved Videos","J. Zhang; K. Li; W. Tao","National Key Laboratory of Science and Technology on Multi-Spectral Information Processing, School of Automation, Huazhong University of Science and Technology, Wuhan, China; National Key Laboratory of Science and Technology on Multi-Spectral Information Processing, School of Automation, Huazhong University of Science and Technology, Wuhan, China; National Key Laboratory of Science and Technology on Multi-Spectral Information Processing, School of Automation, Huazhong University of Science and Technology, Wuhan, China",IEEE Signal Processing Letters,"27 Apr 2016","2016","23","6","785","789","Even though there have been a large amount of previous work on video segmentation techniques, it is still a challenging task to extract the video objects accurately without interactions, especially for those videos which contain irrelevant frames (frames containing no common targets). In this essay, a novel multivideo object cosegmentation method is raised to cosegment common or similar objects of relevant frames in different videos, which includes three steps: 1) object proposal generation and clustering within each video; 2) weighted graph construction and common objects selection; and 3) irrelevant frames detection and pixel-level segmentation refinement. We apply our method on challenging datasets and exhaustive comparison experiments demonstrate the effectiveness of the proposed method.","1558-2361","","10.1109/LSP.2016.2557346","National Natural Science Foundation of China(grant numbers:61371140,61273279,2015AA015904); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457646","Video co-segmentation;proposal;loopy belief propagation;irrelevant frames detection;Irrelevant frames detection;loopy belief propagation;proposal;video cosegmentation","Videos;Proposals;Color;Histograms;Motion segmentation;Motion measurement;Optical variables measurement","","7","","23","IEEE","21 Apr 2016","","","IEEE","IEEE Journals"
"Maximum-Likelihood Blind Synchronization for GFDM Systems","P. -S. Wang; D. W. Lin","Department of Electronics Engineering and Institute of Electronics, National Chiao Tung University, Hsinchu, Taiwan; Department of Electronics Engineering and Institute of Electronics, National Chiao Tung University, Hsinchu, Taiwan",IEEE Signal Processing Letters,"27 Apr 2016","2016","23","6","790","794","Generalized frequency-division multiplexing (GFDM) inherits the cyclic-prefixed (CP) block signaling structure from orthogonal frequency-division multiplexing (OFDM). The feasibility of CP-based maximum-likelihood (ML) blind synchronization for GFDM systems, however, has not been assessed in the literature. We find that such synchronization is complicated by the covariance structure of the signal which, due to nonorthogonal pulse shaping, possesses a time-varying signal power and some weak self-induced interference. Neglecting the latter and approximating the former by the average power enable us to obtain an approximate-ML solution based on a recent result on OFDM synchronization in wide-sense stationary uncorrelated scattering (WSSUS) channels. Simulations show that the resulting method for GFDM yields comparable performance, under commonly considered pulse-shaping filters, to its kin for OFDM.","1558-2361","","10.1109/LSP.2016.2552234","Ministry of Science and Technology of R.O.C.(grant numbers:MOST 104-2221-E-009-082); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7450163","Carrier frequency offset (CFO);cyclic prefix (CP);GFDM;maximum likelihood (ML);synchronization;timing offset;Carrier frequency offset (CFO);cyclic prefix (CP);generalized frequency-division multiplexing (GFDM);maximum likelihood (ML);synchronization;timing offset","OFDM;Synchronization;Maximum likelihood estimation;Correlation;Covariance matrices;Frequency division multiplexing","","25","","8","IEEE","8 Apr 2016","","","IEEE","IEEE Journals"
"Semisupervised Multilabel Learning With Joint Dimensionality Reduction","T. Yu; W. Zhang","Institute of Automation, Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, Beijing, China",IEEE Signal Processing Letters,"28 Apr 2016","2016","23","6","795","799","Mutlilabel classification arises in various domains including computer vision and machine learning. Given a single instance, multilabel classification aims to learn a set of labels simultaneously. However, existing methods fail to address two key problems: 1) exploiting correlations among instances and 2) reducing computational complexity. In this letter, we propose a new semisupervised multilabel classification algorithm with joint dimensionality reduction. First, an elaborate matrix is designed for evaluating instance similarity; thus, it can take both labeled and unlabeled instances into consideration. Second, a linear dimensionality reduction matrix is added into the framework of multilabel classification. Besides, the dimensionality reduction matrix and the objective function can be optimized simultaneously. Finally, we design an efficient algorithm to solve the dual problem of the proposed model. Experiment results demonstrate that the proposed method is effective and promising.","1558-2361","","10.1109/LSP.2016.2554361","National Natural Science Foundation of China(grant numbers:61472423); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7452598","Multi-label classification;Semi-supervised learning;Dimensionality reduction;Alternating method;Dual problem;Alternating method;dimensionality reduction;dual problem;multilabel classification;semisupervised learning","Signal processing algorithms;Correlation;Q measurement;Fasteners;Complexity theory;Algorithm design and analysis;Semisupervised learning","","15","","28","IEEE","14 Apr 2016","","","IEEE","IEEE Journals"
