"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"[Front cover]","",,IEEE Signal Processing Letters,"19 Feb 2016","2016","23","1","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2498425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7414588","","","","","","","IEEE","19 Feb 2016","","","IEEE","IEEE Journals"
"IEEE Signal Processing Letters publication information","",,IEEE Signal Processing Letters,"19 Feb 2016","2016","23","1","C2","C2","Provides a listing of the editors, board members, and current staff for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2531779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7414575","","","","","","","IEEE","19 Feb 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"12 Jan 2016","2016","23","1","1","2","Presents the table of contents for this issue of this publication.","1558-2361","","10.1109/LSP.2016.2516438","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7379024","","","","1","","","IEEE","12 Jan 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"12 Jan 2016","2016","23","1","3","4","Presents the table of contents for this issue of this publication.","1558-2361","","10.1109/LSP.2016.2516458","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7379034","","","","","","","IEEE","12 Jan 2016","","","IEEE","IEEE Journals"
"Dear Signal Processing Letters Readers","P. Willett",University of Connecticut,IEEE Signal Processing Letters,"8 Jan 2016","2016","23","1","5","5","Presents letters to the editor for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2511258","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7376986","","","","","","","IEEE","8 Jan 2016","","","IEEE","IEEE Journals"
"Speech Enhancement with Nonstationary Acoustic Noise Detection in Time Domain","R. Tavares; R. Coelho","Laboratory of Acoustic Signal Processing, Military Institute of Engineering (IME), Rio de Janeiro, RJ, Brazil; Laboratory of Acoustic Signal Processing, Military Institute of Engineering (IME), Rio de Janeiro, RJ, Brazil",IEEE Signal Processing Letters,"2 Nov 2015","2016","23","1","6","10","This letter proposes a new time domain speech enhancement technique for signals corrupted by nonstationary acoustic noises. In this method, the noise components are detected and attenuated directly from the corrupted speech samples. They are obtained with a robust estimation of the noise standard deviation considering any speech and noise amplitude distribution. These values are used to define a noise selection threshold. Additionally, this solution does not require the usage of any spectral analysis or temporal decomposition as a pre-processing phase. The experiments results show that the proposed scheme leads to significant improvement in the speech quality and intelligibility when compared to competing enhancement approaches.","1558-2361","","10.1109/LSP.2015.2495102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7307104","Index of nonstationarity;robust estimation;speech enhancement","Noise;Speech;Speech enhancement;Standards;Acoustic noise;Noise measurement;Estimation","","25","","21","IEEE","26 Oct 2015","","","IEEE","IEEE Journals"
"An Effective Video Synopsis Approach with Seam Carving","K. Li; B. Yan; W. Wang; H. Gharavi","School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China; National Institute of Standards and Technology, Gaithersburg, MD, USA",IEEE Signal Processing Letters,"10 Nov 2015","2016","23","1","11","14","With a growth of surveillance cameras, the amount of captured videos expands. Manually analyzing and retrieving surveillance video is labor intensive and expensive. It would be much more convenient to generate a video digest, with which we can view the video in a fast and motion-preserving way. In this paper, we propose a novel video synopsis approach to generate condensed video, which uses an object tracking method for extracting important objects. This method will generate video tubes and a seam carving method to condense the original video. Experimental results demonstrate that our proposed method can achieve a high condensation rate while preserving all the important objects of interest. Therefore, this approach can enable users to view the surveillance video with great efficiency.","1558-2361","","10.1109/LSP.2015.2496558","National Natural Science Foundation of China(grant numbers:61370158,61522202); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7312927","Seam carving;video surveillance;video synopsis","Electron tubes;Surveillance;Optical distortion;Optical imaging;Object tracking;Optical signal processing","","17","","19","IEEE","30 Oct 2015","","","IEEE","IEEE Journals"
"An Optimal Dimensionality Sampling Scheme on the Sphere with Accurate and Efficient Spherical Harmonic Transform for Diffusion MRI","A. P. Bates; Z. Khalid; R. A. Kennedy","College of Engineering and Computer Science, The Australian National University, Canberra, Australia; Department of Electrical Engineering, Lahore University of Management Sciences, Lahore, Pakistan; College of Engineering and Computer Science, The Australian National University, Canberra, Australia",IEEE Signal Processing Letters,"10 Nov 2015","2016","23","1","15","19","We design a sampling scheme on the sphere and a corresponding spherical harmonic transform (SHT) for the measurement and reconstruction of the diffusion signal in diffusion magnetic resonance imaging (dMRI). By exploiting the antipodal symmetry property of the diffusion signal in the spectral (spherical harmonic) domain, we design a sampling scheme that attains the optimal number of samples, equal to the degrees of freedom required to represent the antipodally symmetric band-limited diffusion signal in the spectral domain. Compared with other sampling schemes that can be used with the optimal number of samples, we demonstrate, through numerical experiments, that the proposed scheme enables more accurate computation of the SHT, and this accuracy is practically rotationally invariant. In addition, it results in more efficient computation of the SHT and storage of the diffusion signal.","1558-2361","","10.1109/LSP.2015.2498162","Australian Research Council(grant numbers:DP150101011); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7320980","Antipodal signal;diffusion magnetic resonance imaging;sampling;sphere;spherical harmonic transform","Harmonic analysis;Spectral analysis;Transforms;Image reconstruction;Antipodal signal;Magnetic resonance imaging","","21","","23","IEEE","5 Nov 2015","","","IEEE","IEEE Journals"
"Channel Capacity Analysis of the Multiple Orthogonal Sequence Spread Spectrum Watermarking in Audio Signals","Z. Xu; C. Ao; B. Huang","School of Electronic Information and Communications, Huazhong University of Science and Technology, Wuhan, China; School of Electronic Information and Communications, Huazhong University of Science and Technology, Wuhan, China; School of Electronic Information and Communications, Huazhong University of Science and Technology, Wuhan, China",IEEE Signal Processing Letters,"11 Nov 2015","2016","23","1","20","24","Spread spectrum techniques have recently been widely used in digital audio watermarking. In this paper, the multiple orthogonal sequence spread spectrum watermarking scheme for audio signals is presented, where multiple orthogonal sequences are used to embed parallel watermarks to improve the channel capacity. The channel capacity for the proposed scheme is derived, and the optimum number of the sequence for the maximal channel capacity is obtained. The analysis shows that the channel capacity of the proposed scheme is larger than that of the existing improved spread-spectrum (ISS) scheme.","1558-2361","","10.1109/LSP.2015.2497460","National Natural Science Foundation of China(grant numbers:61501195); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7317541","Audio watermarking;channel capacity;multiple orthogonal sequence spread spectrum","Watermarking;Channel capacity;Error probability;Distortion;Optimized production technology;Interference;Decoding","","12","","11","IEEE","3 Nov 2015","","","IEEE","IEEE Journals"
"Consistent Basis Pursuit for Signal and Matrix Estimates in Quantized Compressed Sensing","A. Moshtaghpour; L. Jacques; V. Cambareri; K. Degraux; C. De Vleeschouwer","ELEN Department, Université catholique de Louvain (UCL), Louvain-la-Neuve, Belgium; ELEN Department, Université catholique de Louvain (UCL), Louvain-la-Neuve, Belgium; ELEN Department, Université catholique de Louvain (UCL), Louvain-la-Neuve, Belgium; ELEN Department, Université catholique de Louvain (UCL), Louvain-la-Neuve, Belgium; ELEN Department, Université catholique de Louvain (UCL), Louvain-la-Neuve, Belgium",IEEE Signal Processing Letters,"11 Nov 2015","2016","23","1","25","29","This letter focuses on the estimation of low-complexity signals when they are observed through $M$ uniformly quantized compressive observations. Among such signals, we consider 1-D sparse vectors, low-rank matrices, or compressible signals that are well approximated by one of these two models. In this context, we prove the estimation efficiency of a variant of Basis Pursuit Denoise, called Consistent Basis Pursuit (CoBP), enforcing consistency between the observations and the re-observed estimate, while promoting its low-complexity nature. We show that the reconstruction error of CoBP decays like ${M^{ - 1/4}}$ when all parameters but $M$  are fixed. Our proof is connected to recent bounds on the proximity of vectors or matrices when (i) those belong to a set of small intrinsic “dimension”, as measured by the Gaussian mean width, and (ii) they share the same quantized (dithered) random projections. By solving CoBP with a proximal algorithm, we provide some extensive numerical observations that confirm the theoretical bound as $M$ is increased, displaying even faster error decay than predicted. The same phenomenon is observed in the special, yet important case of 1-bit CS.","1558-2361","","10.1109/LSP.2015.2497543","Walloon Region of Belgium; Fonds De La Recherche Scientifique - FNRS; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7317511","Consistency;error decay;low-rank;quantization;quantized compressed sensing;sparsity","Quantization (signal);Compressed sensing;Sensors;Sparse matrices;Complexity theory;Estimation;Nonlinear distortion","","42","","37","IEEE","3 Nov 2015","","","IEEE","IEEE Journals"
