"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"[Front cover]","",,IEEE Signal Processing Letters,"19 Feb 2016","2016","23","3","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2531938","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7414591","","","","","","","IEEE","19 Feb 2016","","","IEEE","IEEE Journals"
"IEEE Signal Processing Letters publication information","",,IEEE Signal Processing Letters,"19 Feb 2016","2016","23","3","C2","C2","Provides a listing of the editors, board members, and current staff for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2531782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7414589","","","","","","","IEEE","19 Feb 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"18 Feb 2016","2016","23","3","307","308","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2530298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7412794","","","","","","","IEEE","18 Feb 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"18 Feb 2016","2016","23","3","309","310","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2530300","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7412792","","","","","","","IEEE","18 Feb 2016","","","IEEE","IEEE Journals"
"Zero-determinant Strategies for Multi-player Multi-action Iterated Games","X. He; H. Dai; P. Ning; R. Dutta","Department of Electrical and Computer Engineering, North Carolina State University, NC, USA; Department of Electrical and Computer Engineering, North Carolina State University, NC, USA; Department of Computer Science, North Carolina State University, NC, USA; Department of Computer Science, North Carolina State University, NC, USA",IEEE Signal Processing Letters,"28 Jan 2016","2016","23","3","311","315","Zero-determinant (ZD) strategies that allow a player to unilaterally control the linear combinations of its own and other players' expected rewards in iterated games have recently found wide applications. However, existing ZD strategies mainly focus on some specific scenarios with restrictions on the number of players or actions a player can take. Targeting wider applications and better performance, the ZD strategies along with corresponding existence conditions for general multi-player multi-action iterated games are developed in this work, including existing ones as special cases. In addition, an interesting fact that every player can have at most one master player (that can control the expected reward of the given player) is revealed.","1558-2361","","10.1109/LSP.2016.2517640","National Science Foundation(grant numbers:CNS-1016260,ECCS-1307949,EARS-1444009); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7381622","Game theory;multi-action;multi-player;zero-determinant;Game theory;multi-action;multi-player;zero-determinant","Games;Indexes;Markov processes;Game theory;Computers;Computer science;Wireless communication","","28","","6","IEEE","13 Jan 2016","","","IEEE","IEEE Journals"
"Closed-Form Semi-Blind Receiver For MIMO Relay Systems Using Double Khatri–Rao Space-Time Coding","L. R. Ximenes; G. Favier; A. L. F. de Almeida","I3S Laboratory, University of Nice-Sophia Antipolis (UNS), CNRS, Nice, France; I3S Laboratory, University of Nice-Sophia Antipolis (UNS), CNRS, Nice, France; Wireless Telecom Research Group, Department of Teleinformatics Engineering, Federal University of Ceará, Fortaleza, Brazil",IEEE Signal Processing Letters,"3 Feb 2016","2016","23","3","316","320","In this letter, we consider a one-way two-hop AF relaying scheme employing two independent Khatri-Rao space-time (KRST) codings at the source and relay nodes. The signals received at destination form a fourth-order tensor whose dimensions correspond to four signal diversities, and which satisfies a nested PARAFAC model. Exploiting this nested structure, we derive two matrix unfoldings expressed in terms of two Khatri-Rao products which are used to propose a closed-form semi-blind receiver allowing to jointly estimate the information symbols and the individual channels. A numerical analysis shows that this new receiver achieves a substantial computational complexity reduction over an iterative (ALS-based) semi-blind receiver, especially in presence of a great number of source and/or relay antennas.","1558-2361","","10.1109/LSP.2016.2518699","CNPq and CAPES; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7384424","Cooperative relaying;semi-blind receiver;channel estimation;KRST coding;nested PARAFAC;Channel estimation;cooperative relaying;KRST coding;nested PARAFAC;semi-blind receiver","Relays;Receivers;Tensile stress;Encoding;Channel estimation;Matrix decomposition;MIMO","","42","","26","IEEE","18 Jan 2016","","","IEEE","IEEE Journals"
"DBN-based Spectral Feature Representation for Statistical Parametric Speech Synthesis","Y. -J. Hu; Z. -H. Ling","National Engineering Laboratory for Speech and Language Information Processing, University of Science and Technology of China, Hefei, China; National Engineering Laboratory for Speech and Language Information Processing, University of Science and Technology of China, Hefei, China",IEEE Signal Processing Letters,"3 Feb 2016","2016","23","3","321","325","This letter presents a method of deriving spectral features using a deep belief network (DBN) for hidden Markov model (HMM)-based parametric speech synthesis. At training time, a DBN is estimated to represent the high-dimensional spectral envelopes and then transforms them into binary codes. These DBN-based binary codes (DBCs) are used as spectral features for HMM modeling. At synthesis time, spectral envelopes are recovered from the predicted DBC sequences and then used for waveform reconstruction. Experimental results show that our proposed method can achieve better naturalness than the conventional method using mel-cepstra as spectral features and considering global variance (GV) during parameter generation.","1558-2361","","10.1109/LSP.2016.2516032","National Nature Science Foundation of China(grant numbers:61273032); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7377054","statistical parametric speech synthesis;hidden Markov model;restricted Boltzmann machine;deep belief network;Deep belief network;hidden Markov model;restricted Boltzmann machine;statistical parametric speech synthesis","Hidden Markov models;Speech synthesis;Feature extraction;Binary codes;Training;Speech;Acoustics","","19","","25","IEEE","8 Jan 2016","","","IEEE","IEEE Journals"
"A Distributed Particle Filter for Bearings-Only Tracking on Spherical Surfaces","J. Y. Yu; M. J. Coates; M. G. Rabbat; S. Blouin","ECE Department, McGill University, Montréal, QC, Canada; ECE Department, McGill University, Montréal, QC, Canada; ECE Department, McGill University, Montréal, QC, Canada; Defence Research and Development Canada Atlantic Research Centre, Dartmouth, NS, Canada",IEEE Signal Processing Letters,"3 Feb 2016","2016","23","3","326","330","We present a distributed particle filter for bearings-only tracking of a target moving on the surface of a sphere, such as Earth. The proposed filter accounts for the curvature of the surface in the measurement model for more robust performance. In addition, a linearization of the likelihood function significantly reduces the communication overhead. Simulations demonstrate that the proposed distributed approach maintains accuracy comparable to that of a centralized filter with access to all measurements even when the sensors and target are spread over a large region, where a planar approximation would fail.","1558-2361","","10.1109/LSP.2016.2518173","PWGSC(grant numbers:W7707-145675/001/HAL); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7383233","Bearings-only tracking;likelihood approximation;distributed particle filter;gossip algorithms;Bearings-only tracking;distributed particle filter;gossip algorithms;likelihood approximation","Sensors;Atmospheric measurements;Particle measurements;Target tracking;Mathematical model;Standards;Noise measurement","","28","","16","IEEE","14 Jan 2016","","","IEEE","IEEE Journals"
"Fast Distribution Fitting for Parameter Estimation of Range-Weighted Neighborhood Filters","C. -T. Huang","National Tsing Hua University, Hsinchu, Taiwan",IEEE Signal Processing Letters,"3 Feb 2016","2016","23","3","331","335","The range variance of neighborhood filters is well estimated via distribution fitting of a chi scale mixtures model proposed in our previous work. However, it introduced computation overheads for deriving empirical distributions and performing iterative fitting. In this letter, we discuss how to greatly reduce the overheads for practical usage while maintaining denoising quality. For empirical distributions, a grid-subsampling strategy is adopted for acceleration. Regarding distribution fitting, two different methods are studied: equal-frequency merged distribution and L-moment fitting. The former reformulates the fitting process into entropy optimization for only few merged bins. It provides 6-13x speedup for model fitting with negligible quality loss and 9-20x speedup with ≤ 0.1 dB PSNR drop by using 20 and 10 bins respectively. The latter performs table lookup of L-moments, instead of conventional moments, for robust fitting of heavy-tailed distributions. The fitting time then becomes negligible with ≤ 0.2 dB drop in most cases, e.g. the overall run time for bilateral 9 × 9 filtering can be thus accelerated by around 6x. Experiments on bilateral and non-local means filters are also given to show the speedup, quality and robustness.","1558-2361","","10.1109/LSP.2016.2517668","Ministry of Science and Technology(grant numbers:103-2218-E-007-008-MY3); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7381640","Bilateral filter;non-local means;denoising;empirical Bayesian;L-moment;parameter estimation;Bilateral filter;denoising;empirical Bayesian;L-moment;non-local means;parameter estimation","Robustness;Parameter estimation;Acceleration;Complexity theory;Noise reduction;Kernel;Noise measurement","","3","","12","IEEE","13 Jan 2016","","","IEEE","IEEE Journals"
"Energy Efficient Beacon Based Synchronization for Alarm Driven Wireless Sensor Networks","J. P. B. Nadas; R. D. Souza; M. E. Pellenz; G. Brante; S. M. Braga","Federal University of Technology - Paraná (UTFPR), Curitiba-PR, Brazil; Federal University of Technology - Paraná (UTFPR), Curitiba-PR, Brazil; Pontifical Catholic University of Paraná (PUC-PR), Curitiba-PR, Brazil; Federal University of Technology - Paraná (UTFPR), Curitiba-PR, Brazil; Federal University of Paraná (UTFPR), Curitiba-PR, Brazil",IEEE Signal Processing Letters,"3 Feb 2016","2016","23","3","336","340","Many applications of wireless sensor networks require that nodes, besides monitoring a given phenomenon, must be able to detect and communicate asynchronous events (e.g. alarms), implying that they have to often listen to the medium in idle mode, which is inherently energy wasteful. In such a scenario time synchronization is crucial to efficiently operate in duty-cycles and minimize energy consumption. In this work we assess the impact of the trade-off between spending energy with more frequent synchronizations and in return saving it by reducing the idle listening window necessary for the desired reliability of the communication. The optimal frequency of time synchronizations is obtained analytically and corroborated by numerical results, showing that several times less overall energy may be spent with a finer synchronization when compared with maintaining the minimum clock precision required by the phenomenon being monitored, greatly extending the life-span of the network.","1558-2361","","10.1109/LSP.2016.2515580","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7374658","Clock synchronization;energy efficiency;event detection;wireless sensor networks","Synchronization;Wireless sensor networks;Monitoring;Energy consumption;Electronic mail;Optimization","","10","","15","IEEE","7 Jan 2016","","","IEEE","IEEE Journals"
