"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"19 Dec 2016","2016","23","10","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2627678","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7791019","","","","","","","IEEE","19 Dec 2016","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"19 Dec 2016","2016","23","10","C2","C2","Provides a listing of board members, committee members and society officers.","1558-2361","","10.1109/LSP.2016.2627679","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7791040","","","","","","","IEEE","19 Dec 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"15 Sep 2016","2016","23","10","1297","1298","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2016.2609003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7569157","","","","","","","IEEE","15 Sep 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"15 Sep 2016","2016","23","10","1299","1300","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2016.2609004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7569154","","","","","","","IEEE","15 Sep 2016","","","IEEE","IEEE Journals"
"A Low-Complexity Transceiver Design in Sparse Multipath Massive MIMO Channels","Y. Yu; P. Wang; H. Chen; Y. Li; B. Vucetic","School of Electrical and Information Engineering, University of Sydney, Sydney, NSW, Australia; Huawei Technologies, Sweden AB, Kista, Sweden; School of Electrical and Information Engineering, University of Sydney, Sydney, NSW, Australia; School of Electrical and Information Engineering, University of Sydney, Sydney, NSW, Australia; School of Electrical and Information Engineering, University of Sydney, Sydney, NSW, Australia",IEEE Signal Processing Letters,"10 Aug 2016","2016","23","10","1301","1305","In this letter, we develop a low-complexity transceiver design, referred to as semirandom beam pairing, for sparse multipath massive multiple-input-multiple-output (MIMO) channels. By exploring a sparse representation of the MIMO channel in the virtual angular domain, we generate a set of transmit-receive beam pairs in a semirandom way to support the simultaneous transmission of multiple data streams. These data streams can be easily separated at the receiver via a successive interference cancelation technique, and the power allocation among them are optimized based on the classical waterfilling principle. The achieved degree of freedom (DoF) and capacity of the proposed approach are analyzed. Simulation results show that, compared to the conventional singular value decomposition-based method, the proposed transceiver design can achieve near-optimal DoF and capacity with a significantly lower computational complexity.","1558-2361","","10.1109/LSP.2016.2582199","ARC(grant numbers:DP150104019,LP150100994,FT120100487); Faculty of Engineering and Information Technologies, University of Sydney; Faculty Research Cluster Program; Faculty Early Career Researcher Scheme 2016; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7494639","Channel sparsity;degree of freedom (DoF);massive multiple-input-multiple-output (MIMO);transceiver design","MIMO;Transceivers;Silicon carbide;Computational complexity;Antennas;Receivers","","5","","13","IEEE","20 Jun 2016","","","IEEE","IEEE Journals"
"A Construction of Codebooks Nearly Achieving the Levenstein Bound","P. Tan; Z. Zhou; D. Zhang","School of Mathematics, Southwest Jiaotong University, Chengdu, China; School of Mathematics, Southwest Jiaotong University, Chengdu, China; Information Security and National Computing Grid Laboratory, Southwest Jiaotong University, Chengdu, China",IEEE Signal Processing Letters,"10 Aug 2016","2016","23","10","1306","1309","Codebooks with small inner-product correlation are preferred in many practical applications such as direct spread code division multiple access communications, coding theory, and compressed sensing. The well-known Welch bound and Levenstein bound are useful benchmarks for the correlation of codebooks. In general, it is very hard to obtain codebooks achieving the Welch bound or the Levenstein bound. The objective of this letter is to present a construction of codebooks based on additive and multiplicative characters of finite fields. It generates codebooks nearly achieving the Levenstein bound.","1558-2361","","10.1109/LSP.2016.2595106","National Science Foundation of China(grant numbers:11571285); Sichuan Provincial Youth Science and Technology Fund(grant numbers:2015JQ0004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7524004","Code division multiple access (CDMA);codebook;compressed sensing;Levenstein bound;low correlation;signal set","Correlation;Additives;Multiaccess communication;Compressed sensing;Information theory;Benchmark testing;Electronic mail","","14","","22","IEEE","27 Jul 2016","","","IEEE","IEEE Journals"
"Deep CNNs Along the Time Axis With Intermap Pooling for Robustness to Spectral Variations","H. Lee; G. Kim; H. -G. Kim; S. -H. Oh; S. -Y. Lee","School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Division of Information and Communication Convergence Engineering, Mokwon University, Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",IEEE Signal Processing Letters,"11 Aug 2016","2016","23","10","1310","1314","Convolutional neural networks (CNNs) with convolutional and pooling operations along the frequency axis have been proposed to attain invariance to frequency shifts of features. However, this is inappropriate with regard to the fact that acoustic features vary in frequency. In this paper, we contend that convolution along the time axis is more effective. We also propose the addition of an intermap pooling (IMP) layer to deep CNNs. In this layer, filters in each group extract common but spectrally variant features, then the layer pools the feature maps of each group. As a result, the proposed IMP CNN can achieve insensitivity to spectral variations characteristic of different speakers and utterances. The effectiveness of the IMP CNN architecture is demonstrated on several LVCSR tasks. Even without speaker adaptation techniques, the architecture achieved a WER of 12.7% on the SWB part of the Hub5'2000 evaluation test set, which is competitive with other state-of-the-art methods.","1558-2361","","10.1109/LSP.2016.2589962","ICT R&D program of MSIP IITP(grant numbers:R0126-15-1117); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7508979","Acoustic modeling;convolutional neural networks (CNNs);intermap pooling (IMP) layer","Convolution;Hidden Markov models;Speech;Acoustics;Robustness;Neural networks;Training","","7","1","35","IEEE","11 Jul 2016","","","IEEE","IEEE Journals"
"Secure Transmissions via Compressive Sensing in Multicarrier Systems","J. Choi","School of Electrical Engineering and Computer Science, Gwangju Institute of Science and Technology, Gwangju, Korea",IEEE Signal Processing Letters,"11 Aug 2016","2016","23","10","1315","1319","In this paper, we consider an encryption scheme based on compressive sensing for multicarrier systems, where artificial noise is selectively transmitted together with a sparse message signal in the frequency domain to make an adversary's attack difficult. In order to minimize the impact of artificial noise on the performance of a legitimate receiver, the channel state information at the transmitter is exploited under the assumption of channel reciprocity in time division multiplexing mode. We consider attack to estimate the measurement matrix using the maximum likelihood approach and find the probability of correct recovery (or successful attack) under certain assumptions which might be favorable for the adversary.","1558-2361","","10.1109/LSP.2016.2595524","Agency for Defense Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7523952","Compressive sensing (CS);encryption","Maximum likelihood estimation;Frequency-domain analysis;Receivers;Sparse matrices;Encryption;Noise measurement;Compressed sensing","","12","","17","IEEE","27 Jul 2016","","","IEEE","IEEE Journals"
"Robust Localization Using Time Difference of Arrivals","X. Shi; B. D. O. Anderson; G. Mao; Z. Yang; J. Chen; Z. Lin","State Key Laboratory of Industrial Control Technology, Zhejiang University, Hangzhou, China; Research School of Engineering, Australian National University, Canberra, Australia; Data61-CSIRO, Sydney, NSW, Australia; State Key Laboratory of Industrial Control Technology, Zhejiang University, Hangzhou, China; State Key Laboratory of Industrial Control Technology, Zhejiang University, Hangzhou, China; School of Electrical and Information Engineering, University of Sydney, Sydney, NSW, Australia",IEEE Signal Processing Letters,"11 Aug 2016","2016","23","10","1320","1324","We investigate a localization problem using time-difference-of-arrival measurements with unknown and bounded measurement errors. Different from most existing algorithms, we consider the minimization of the worst-case position estimation error to improve the robustness of the algorithm. The localization problem is formulated as a nonconvex optimization problem. We adopt semidefinite relaxation to relax the original problem into a convex optimization problem, which can be solved using existing semidefinite program solvers. Simulation results show that our proposed algorithm has lower worst-case position estimation error than other existing algorithms.","1558-2361","","10.1109/LSP.2016.2569666","973 Program(grant numbers:2013CB329503); National Natural Science Foundation of China(grant numbers:61371159); 111 Program(grant numbers:B07031); National ICT Australia Ltd.; Australian Research Council(grant numbers:DP-110100538,DP-130103610); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7470615","Chebyshev center;semidefinite program;time difference of arrival;worst-case estimation error","Estimation error;Australia;Measurement uncertainty;Signal processing algorithms;Chebyshev approximation;Time measurement;Measurement errors","","37","","20","IEEE","18 May 2016","","","IEEE","IEEE Journals"
"Exploiting Attribute Dependency for Attribute Assignment in Crowded Scenes","C. Deng; Z. Cao; Y. Xiao; H. Lu; K. Xian; Y. Chen","National Key Laboratory of Science and Technology on Multi-Spectral Information Processing, School of Automation, Huazhong University of Science and Technology, Wuhan, China; National Key Laboratory of Science and Technology on Multi-Spectral Information Processing, School of Automation, Huazhong University of Science and Technology, Wuhan, China; National Key Laboratory of Science and Technology on Multi-Spectral Information Processing, School of Automation, Huazhong University of Science and Technology, Wuhan, China; National Key Laboratory of Science and Technology on Multi-Spectral Information Processing, School of Automation, Huazhong University of Science and Technology, Wuhan, China; National Key Laboratory of Science and Technology on Multi-Spectral Information Processing, School of Automation, Huazhong University of Science and Technology, Wuhan, China; Department of Mathematics, Taiyuan University of Technology, Taiyuan, China",IEEE Signal Processing Letters,"12 Aug 2016","2016","23","10","1325","1329","Attributes now play a vital role for characterizing a crowded scene. Compared to low-level visual features, processing informed by attributes can capture rich semantic information. However, to effectively assign attributes to a crowded scene still remains a challenging task. In this letter, inspired by a recently proposed zero-shot learning framework, a novel attribute assignment method that maps low-level features to predefined attributes is proposed. In particular, we propose to exploit the attribute dependency during the phase of attribute assignment, which can be regarded as our main contribution. In addition, to further enhance the performance, an effective low-level feature extraction mechanism is also proposed. More precisely, appearance and motion features are first simultaneously extracted from several sampled video frames and corresponding optical flow fields via deep convolutional neural network and then, respectively, aggregated by using Fisher vector encoding to form the low-level representation of crowded scenes. Experimental results on the challenging WWW dataset demonstrate that both the proposed attribute assignment method and the low-level feature extraction mechanism outperform the state of the art.","1558-2361","","10.1109/LSP.2016.2592689","National High-tech R&D Program of China(grant numbers:2015AA015904); National Natural Science Foundation of China(grant numbers:61502187); Fundamental Research Funds for the Central Universities(grant numbers:2015QN036); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7515214","Attribute assignment (AA);attribute dependency;convolutional neural network (CNN);crowded scene;Fisher vector (FV)","Feature extraction;Training;World Wide Web;Motion segmentation;Visualization;Semantics;Image analysis","","3","","30","IEEE","18 Jul 2016","","","IEEE","IEEE Journals"
