"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"12 Aug 2016","2016","23","7","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2586612","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7542615","","","","","","","IEEE","12 Aug 2016","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society Editorial Board","",,IEEE Signal Processing Letters,"12 Aug 2016","2016","23","7","C2","C2","Provides a listing of current staff, committee members and society officers.","1558-2361","","10.1109/LSP.2016.2586611","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7542488","","","","","","","IEEE","12 Aug 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"12 Jul 2016","2016","23","7","901","902","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2586138","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7509722","","","","","","","IEEE","12 Jul 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"11 Jul 2016","2016","23","7","903","904","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2586139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7509005","","","","","","","IEEE","11 Jul 2016","","","IEEE","IEEE Journals"
"Decimation Double-Phase Estimator: An Efficient and Unambiguous High-Order Binary Offset Carrier Tracking Algorithm","T. Feng","National University of Defense Technology, Changsha, China",IEEE Signal Processing Letters,"23 May 2016","2016","23","7","905","909","Traditional binary offset carrier (BOC) tracking algorithms process the upper and lower sideband signals together, and thus, the sampling frequency and computational requirements are much higher than that required for binary phase-shift keying tracking algorithms, especially for high-order BOC signals. Addressing existing limitations, this letter proposes a decimation double-phase estimator (DDPE) tracking algorithm for BOC signals. The algorithm uses a normal carrier and a subcarrier with a constant frequency to shift the upper and lower sideband signals of BOC to the zero frequency and decimates the signal before processing by the correlator. The residual carrier and the subcarrier are then tracked by the double-phase estimator algorithm. Decimating the signals significantly reduces the computational complexity, and for a BOC(6n, n) signal, the DDPE is found to reduce 86% of correlator operations with a signal-to-noise ratio loss of 0.5 dB.","1558-2361","","10.1109/LSP.2016.2565511","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7467482","BOC signal;decimation double-phase estimator;unambiguous tracking;low computational complexity;Binary offset carrier (BOC) signal;decimation double-phase estimator (DDPE);low computational complexity;unambiguous tracking","Signal processing algorithms;Signal to noise ratio;Tracking loops;Bandwidth;Algorithm design and analysis;Computational complexity;Correlation","","13","","10","IEEE","10 May 2016","","","IEEE","IEEE Journals"
"Novel Pilot Position Detection for SC-FDE Systems With Frequency Domain Pilot Multiplexing Technique","M. Wen; B. Zheng; Q. Guan; F. Chen; H. Yu; F. Ji","School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China",IEEE Signal Processing Letters,"24 May 2016","2016","23","7","910","914","Frequency domain pilot multiplexing technique (FDPMT) has recently emerged as an appealing technique for channel estimation in single-carrier frequency domain equalization systems as it achieves high spectral efficiency at the expense of tiny signal distortion. In FDPMT, pilot positions are dynamically selected to achieve a relatively low level of signal distortion, rendering pilot position detection (PPD) indispensable at the receiver. In this letter, by exploiting both the prior known pilots and the statistical information of the data tones, we propose a novel PPD scheme based on the maximum-likelihood criterion. Simulation results show that our proposed PPD scheme significantly improves the PPD accuracy and outperforms the existing counterparts in terms of bit error rate.","1558-2361","","10.1109/LSP.2016.2564981","National Natural Science Foundation of China(grant numbers:61431005,61372081,61322108,61302058); Guangdong Provincial Research Project(grant numbers:2014A030311034,2015B010101007); Program for New Century Excellent Talents in University(grant numbers:NCET-12-0196); Chinese Postdoctoral Science Foundation(grant numbers:2015M570712); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7466805","SC-FDE;FDPMT;pilot position detection;ML;Frequency domain pilot multiplexing technique (FDPMT);maximum-likelihood (ML);pilot position detection;single-carrier frequency domain equalization (SC-FDE)","Frequency-domain analysis;Distortion;Receivers;Bit error rate;Discrete Fourier transforms;Channel estimation;Multiplexing","","3","","12","IEEE","9 May 2016","","","IEEE","IEEE Journals"
"An Accurate Method for Frequency Estimation of a Real Sinusoid","S. Djukanović","Faculty of Electrical Engineering, University of Montenegro, Podgorica, Montenegro",IEEE Signal Processing Letters,"25 May 2016","2016","23","7","915","918","It is well known that the positive- and negative-frequency components of a real sinusoid spectrally interact with each other; thus, introducing bias in frequency estimation based on the periodogram maximization. We propose to filter out the negative-frequency component. To that end, a coarse frequency estimation is obtained using the windowing approach, known to reduce the estimation bias, and then used to filter out the negative-frequency component via modulation and discrete Fourier transform bin excision approach. Fine estimation is performed using accurate frequency estimators, developed for complex sinusoids, on the filtered signal. The proposed method is characterized by the $ O(N\log _2N)$ complexity in terms of additions/multiplications and the $ O(N)$ complexity in terms of sine/cosine operations and comparisons. Moreover, it achieves the Cramér–Rao lower bound and is not sensitive to sinusoid frequency and initial phase, thus, outperforming the state-of-the-art methods.","1558-2361","","10.1109/LSP.2016.2564102","Ministry of Science of Montenegro; HERIC project through the BIO-ICT Centre of Excellence(grant numbers:01-1001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7465728","Cramer-Rao lower bound;estimation bias;frequency estimation;periodogram;real-valued sinusoid;Cramér-Rao lower bound;estimation bias;frequency estimation;periodogram;real-valued sinusoid","Frequency estimation;Signal to noise ratio;Complexity theory;Discrete Fourier transforms;Frequency modulation;Maximum likelihood estimation","","52","","14","IEEE","5 May 2016","","","IEEE","IEEE Journals"
"Cramér–Rao Bounds for Underdetermined Source Localization","A. Koochakzadeh; P. Pal","Department of Electrical and Computer Engineering, University of Maryland, College Park, MD, USA; Department of Electrical and Computer Engineering, University of Maryland, College Park, MD, USA",IEEE Signal Processing Letters,"30 May 2016","2016","23","7","919","923","Although Cramér-Rao Bounds (CRB) for direction-of-arrival (DOA) estimation have been extensively studied for decades, existing results are mainly applicable when there are fewer sources than sensors. In contrast, this letter considers an underdetermined signal model (more sources than sensors) and investigates conditions under which CRB exist. Necessary and sufficient conditions are derived for the associated Fisher information matrix to be nonsingular, which in turn, leads to closed-form expressions for the CRBs for underdetermined DOA estimation. These conditions highlight crucial roles played by the array geometry, as well as the correlation between source signals. The CRB for different array geometries are numerically compared both in the overdetermined and underdetermined settings.","1558-2361","","10.1109/LSP.2016.2569504","University of Maryland, College Park, and the Department of Defense; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7470549","Coprime arrays;Cramér–Rao bound (CRB);direction-of-arrival (DOA) estimation;nested arrays;singular Fisher information;Coprime arrays;Cramér–Rao bound (CRB);direction-of-arrival (DOA) estimation;nested arrays;singular Fisher information","Sensor arrays;Direction-of-arrival estimation;Estimation;Geometry;Array signal processing;Antenna arrays","","90","","17","IEEE","17 May 2016","","","IEEE","IEEE Journals"
"A De-noising Scheme Based on the Null Hypothesis of Intrinsic Mode Functions","M. H. Al-Badrawi; B. Z. Al-Jewad; W. J. Smith; N. J. Kirsch","Department of Electrical and Computer Engineering, University of New Hampshire, Durham, NH, USA; Department of Communication and Computer Engineering, Cihan University, Erbil, Iraq; Department of Electrical and Computer Engineering, University of New Hampshire, Durham, NH, USA; Department of Electrical and Computer Engineering, University of New Hampshire, Durham, NH, USA",IEEE Signal Processing Letters,"2 Jun 2016","2016","23","7","924","928","Empirical mode decomposition is a nonparametric adaptive tool that decomposes signals into a set of zero-mean modes called intrinsic mode functions (IMFs) that can be used to denoise a signal by selecting the relevant (noise-free) modes. In this paper, the statistical properties of IMFs, produced by a range of signal distributions, are examined. Insight from the statistical analysis is used in a null hypothesis test that validates a best fit model distribution of the IMFs. This test is then used in a de-noising scheme, which is evaluated using different test signals corrupted with white and colored noise. Simulations under different scenarios demonstrate the efficacy of the proposed method as compared to other EMD-based de-noising techniques.","1558-2361","","10.1109/LSP.2016.2569494","National Science Foundation(grant numbers:1336824); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7470606","Empirical mode decomposition;signal denoising;null hypothesis;intrinsic mode function;Empirical mode decomposition (EMD);intrinsic mode function (IMF);null hypothesis;signal de-noising","Noise reduction;Probability density function;Gaussian distribution;Laplace equations;Signal to noise ratio;Statistical analysis;Indexes","","10","","25","IEEE","18 May 2016","","","IEEE","IEEE Journals"
"Robust Bayesian Precoding for Mitigation of TDD Hardware Calibration Errors","S. Bazzi; W. Xu","Huawei Technologies, European Research Center, Munich, Germany; Huawei Technologies, European Research Center, Munich, Germany",IEEE Signal Processing Letters,"2 Jun 2016","2016","23","7","929","933","The predominantly used channel reciprocity condition in time-division-duplex mode only holds in practical systems if the transmit and receive hardware chains at the base station (BS) and at the user equipments are perfectly calibrated. Otherwise, there is a mismatch between the uplink (UL) and downlink channel state information (CSI) that leads to performance degradations. In this paper, we consider a multi-user MIMO system with hardware calibration errors (CaEs) at the BS and derive robust Bayesian precoders that minimize inter-user interference using the UL CSI and CaEs statistics as side information. The proposed robust precoding outperforms conventional non-robust precoding, and its gains compared to non-robust precoding increase with increasing numbers of users and CaEs. Furthermore, robust precoding can be used to relax calibration requirements, which is a result of practical interest. Our approach is applicable to any number of BS antennas but is especially important for massive MIMO systems where larger CaEs might be expected.","1558-2361","","10.1109/LSP.2016.2569199","Horizon 2020 project FANTASTIC-5G(grant numbers:ICT- 671660); European Union; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7470241","Time-division-duplex mode;calibration errors;robust precoding;Bayesian estimation;Bayesian estimation;calibration errors (CaEs);robust precoding;time-division-duplex (TDD) mode","Calibration;Antennas;Robustness;Precoding;Bayes methods;Antenna measurements;Interference","","9","","15","IEEE","16 May 2016","","","IEEE","IEEE Journals"
