"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"23 May 2016","2016","23","5","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2567678","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476958","","","","","","","IEEE","23 May 2016","","","IEEE","IEEE Journals"
"IEEE Signal Processing Society","",,IEEE Signal Processing Letters,"23 May 2016","2016","23","5","C2","C2","Provides a listing of the editors, board members, and current staff for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2567679","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476920","","","","","","","IEEE","23 May 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"28 Apr 2016","2016","23","5","561","562","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2557138","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7462342","","","","","","","IEEE","28 Apr 2016","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"28 Apr 2016","2016","23","5","563","564","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2016.2557139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7462343","","","","","","","IEEE","28 Apr 2016","","","IEEE","IEEE Journals"
"Reduced-Rank DOA Estimation Algorithms Based on Alternating Low-Rank Decomposition","L. Qiu; Y. Cai; R. C. de Lamare; M. Zhao","Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; University of York, Heslington, York, U.K.; Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China",IEEE Signal Processing Letters,"23 Mar 2016","2016","23","5","565","569","In this work, we propose an alternating low-rank decomposition (ALRD) approach and novel subspace algorithms for direction-of-arrival (DOA) estimation. In the ALRD scheme, the decomposition matrix for rank reduction consists of a set of basis vectors. A low-rank auxiliary parameter vector is then employed to compute the output power spectrum. Alternating optimization strategies based on recursive least squares (RLS), denoted as ALRD-RLS and modified ALRD-RLS (MARLD-RLS), are devised to compute the basis vectors and the auxiliary parameter vector. Simulations for large sensor arrays with both uncorrelated and correlated sources are presented, showing that the proposed algorithms are superior to existing techniques.","1558-2361","","10.1109/LSP.2016.2541688","CNPq and FAPERJ, Brazil; National Natural Science Foundation of China(grant numbers:61471319); Zhejiang Provincial Natural Science Foundation of China(grant numbers:LY14F010013); Fundamental Research Funds for the Central Universities; National High Technology Research and Development Program (863 Program) of China(grant numbers:2014AA01A707); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7433376","DOA estimation;low-rank decomposition;parameter estimation;Direction-of-arrival (DOA) estimation;low-rank decomposition;parameter estimation","Signal processing algorithms;Direction-of-arrival estimation;Estimation;Sensor arrays;Matrix decomposition;Optimization","","28","","19","IEEE","14 Mar 2016","","","IEEE","IEEE Journals"
"On Fast Bilateral Filtering Using Fourier Kernels","S. Ghosh; K. N. Chaudhury","Department of Electrical Engineering, Indian Institute of Science, Bangalore, India; Department of Electrical Engineering, Indian Institute of Science, Bangalore, India",IEEE Signal Processing Letters,"24 Mar 2016","2016","23","5","570","573","It was demonstrated in earlier work that, by approximating its range kernel using shiftable functions, the nonlinear bilateral filter can be computed using a series of fast convolutions. Previous approaches based on shiftable approximation have, however, been restricted to Gaussian range kernels. In this work, we propose a novel approximation that can be applied to any range kernel, provided it has a pointwise-convergent Fourier series. More specifically, we propose to approximate the Gaussian range kernel of the bilateral filter using a Fourier basis, where the coefficients of the basis are obtained by solving a series of least-squares problems. The coefficients can be efficiently computed using a recursive form of the QR decomposition. By controlling the cardinality of the Fourier basis, we can obtain a good tradeoff between the run-time and the filtering accuracy. In particular, we are able to guarantee subpixel accuracy for the overall filtering, which is not provided by the most existing methods for fast bilateral filtering. We present simulation results to demonstrate the speed and accuracy of the proposed algorithm.","1558-2361","","10.1109/LSP.2016.2539982","Indian Institute of Science; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7429737","bilateral filter;shiftability;Fourier basis;Accuracy;bilateral filter;fast algorithm;Fourier basis;shiftability","Kernel;Approximation algorithms;Signal processing algorithms;Filtering;Fourier series;Convolution;Algorithm design and analysis","","53","","24","IEEE","9 Mar 2016","","","IEEE","IEEE Journals"
"The Marginal Bayesian Cramér–Rao Bound for Jump Markov Systems","C. Fritsche; F. Gustafsson","Division of Automatic Control, Department of Electrical Engineering, Linköping University, Linköping, Sweden; Division of Automatic Control, Department of Electrical Engineering, Linköping University, Linköping, Sweden",IEEE Signal Processing Letters,"25 Mar 2016","2016","23","5","575","579","In this letter, numerical algorithms for computing the marginal version of the Bayesian Cramér-Rao bound (M-BCRB) for jump Markov nonlinear systems and jump Markov linear Gaussian systems are proposed. Benchmark examples for both systems illustrate that the M-BCRB is tighter than three other recently proposed BCRBs.","1558-2361","","10.1109/LSP.2016.2535256","Swedish Research Council (VR); Excellence Center ELLIIT; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7420595","Jump Markov nonlinear systems;Bayesian Cram´er-Rao bound;particle filter;Rao-Blackwellization;statistical signal processing;Bayesian Cramér–Rao bound (BCRB);jump Markov nonlinear systems (JMNLS);particle filter;Rao–Blackwellization;statistical signal processing","Markov processes;Bayes methods;Biological system modeling;Complexity theory;Linear matrix inequalities;Signal processing algorithms","","6","","36","IEEE","26 Feb 2016","","","IEEE","IEEE Journals"
"Semiblind Interference Alignment: A New Framework","K. Anand; E. Gunawan; Y. L. Guan","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",IEEE Signal Processing Letters,"28 Mar 2016","2016","23","5","580","584","In this letter, we provide a new framework for semiblind interference alignment (SBIA) in multi-input-single-output broadcast channels (MISO-BC) where the transmitter receives channel feedback from only one receiver (referred to as supernode). The supernode is called so because it has reconfigurable antennas as well as a feedback mechanism to the transmitters. All other receivers neither have reconfigurable antennas nor provide any kind of feedback to the transmitter. We provide a linear precoding scheme using interference alignment (IA) for this new framework for some classes of MISO-BC, and show that the degrees of freedom (DoF) gain is higher than the traditional orthogonal transmission schemes such as time-division-multiple-access (TDMA). Our proposed SBIA can also be applied to the two-user X-channel for which it is DoF-optimal.","1558-2361","","10.1109/LSP.2016.2540003","Advanced Communications Research Program(grant numbers:DSOCL14095); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7429719","broadcast channels;blind interference alignment;degrees of freedom;Blind interference alignment (IA);broadcast channels;degrees of freedom (DoF)","Transmitting antennas;Receiving antennas;Interference;Antenna feeds;Switches","","","","19","IEEE","9 Mar 2016","","","IEEE","IEEE Journals"
"Cross-Corpus Speech Emotion Recognition Based on Domain-Adaptive Least-Squares Regression","Y. Zong; W. Zheng; T. Zhang; X. Huang","Key Laboratory of Child Development and Learning Science of Ministry of Education, Research Center for Learning Science, Southeast University, Nanjing, China; Key Laboratory of Child Development and Learning Science of Ministry of Education, Research Center for Learning Science, Southeast University, Nanjing, China; Key Laboratory of Child Development and Learning Science of Ministry of Education, Research Center for Learning Science, Southeast University, Nanjing, China; Center for Machine Vision and Signal Analysis, Faulty of Information Technology and Electrical Engineering, University of Oulu, Oulu, Finland",IEEE Signal Processing Letters,"28 Mar 2016","2016","23","5","585","589","In this letter, a novel cross-corpus speech emotion recognition (SER) method using domain-adaptive least-squares regression (DaLSR) model is proposed. In this method, an additional unlabeled data set from target speech corpus is used to serve as an auxiliary data set and combined with the labeled training data set from source speech corpus for jointly training the DaLSR model. In contrast to the traditional least-squares regression (LSR) method, the major novelty of DaLSR is that it is able to handle the mismatch problem between source and target speech corpora. Hence, the proposed DaLSR method is very suitable for coping with cross-corpus SER problem. For evaluating the performance of the proposed method in dealing with the cross-corpus SER problem, we conduct extensive experiments on three emotional speech corpora and compare the results with several state-of-the-art transfer learning methods that are widely used for cross-corpus SER problem. The experimental results show that the proposed method achieves better recognition accuracies than the state-of-the-art methods.","1558-2361","","10.1109/LSP.2016.2537926","National Key Research and Development Program of China(grant numbers:2015CB351704); National Natural Science Foundation of China(grant numbers:61231002,61572009); Natural Science Foundation of Jiangsu Province(grant numbers:BK20130020); Graduate Research Innovation Project of Jiangsu Province(grant numbers:KYZZ15_0055); Academy of Finland; Tekes Fidipro Program; Infotech Oulu; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7425198","Cross-corpus speech emotion recognition;Domain adaptation;Transfer learning;Cross-corpus speech emotion recognition (SER);domain adaptation;transfer learning","Speech;Gold;Training;Optimization;Speech processing;Testing;Feature extraction","","82","","20","IEEE","3 Mar 2016","","","IEEE","IEEE Journals"
"Audio Coding Using Overlap and Kernel Adaptation","C. R. Helmrich; B. Edler","International Audio Laboratories Erlangen, Fraunhofer IIS and Friedrich-Alexander University of Erlangen-Nürnberg, Erlangen, Germany; International Audio Laboratories Erlangen, Fraunhofer IIS and Friedrich-Alexander University of Erlangen-Nürnberg, Erlangen, Germany",IEEE Signal Processing Letters,"30 Mar 2016","2016","23","5","590","594","Perceptual audio coding schemes typically apply the modified discrete cosine transform (MDCT) with different lengths and windows, and utilize signal-adaptive switching between these on a perframe basis for best subjective performance. In previous papers, the authors demonstrated that further quality gains can be achieved for some input signals using additional transform kernels such as the modified discrete sine transform (MDST) or greater inter-transform overlap by means of a modified extended lapped transform (MELT). This work discusses the algorithmic procedures and codec modifications necessary to combine all of the above features-transform length, window shape, transform kernel, and overlap ratio switching-into a flexible input-adaptive coding system. It is shown that, due to full time-domain aliasing cancelation, this system supports perfect signal reconstruction in the absence of quantization and, thanks to fast realizations of all transforms, increases the codec complexity only negligibly. The results of a 5.1 multichannel listening test are also reported.","1558-2361","","10.1109/LSP.2016.2538324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7426360","Audio coding;lapped transform;MDCT;MDST;Audio coding;lapped transform;modified discrete cosine transform (MDCT);modified discrete sine transform (MDST)","Switches;Transforms;Encoding;Kernel;Codecs;Shape;Quantization (signal)","","2","","19","IEEE","4 Mar 2016","","","IEEE","IEEE Journals"
