"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"[Front cover]","",,IEEE Signal Processing Letters,"13 Feb 2015","2015","22","1","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2014.2382471","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7042239","","","","","","","IEEE","13 Feb 2015","","","IEEE","IEEE Journals"
"IEEE Signal Processing Letters publication information","",,IEEE Signal Processing Letters,"13 Feb 2015","2015","22","1","C2","C2","Provides a listing of current staff, committee members and society officers.","1558-2361","","10.1109/LSP.2015.2402131","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7042238","","","","","","","IEEE","13 Feb 2015","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"27 Oct 2014","2015","22","1","1","2","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2014.2361703","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6936949","","","","1","","","IEEE","27 Oct 2014","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"27 Oct 2014","2015","22","1","3","4","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2014.2361704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6936951","","","","","","","IEEE","27 Oct 2014","","","IEEE","IEEE Journals"
"Editorial","P. Willett",University of Connecticut,IEEE Signal Processing Letters,"24 Dec 2014","2015","22","1","5","5","Presents the introductory editorial for this issue of the publication","1558-2361","","10.1109/LSP.2014.2382373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6998109","","","","","","","IEEE","24 Dec 2014","","","IEEE","IEEE Journals"
"Instant Color Matching for Mobile Panorama Imaging","W. Yao; Z. Li","Signal Processing Department, Institute for Infocomm Research, Singapore; Signal Processing Department, Institute for Infocomm Research, Singapore",IEEE Signal Processing Letters,"12 Aug 2014","2015","22","1","6","10","This paper presents an efficient color matching approach to address the photometric inconsistency problem that commonly exists in panoramic images. Color correction, as the first step, is to adjust the color and luminance of source images so that the differences between adjacent images can be minimized. Color blending is used after the color correction to further smooth the color transition between adjacent images. With the first image being selected as a basis image, the proposed approach can start the color matching and stitching process once the second image is captured. The proposed approach is simple and is very suitable for panoramic imaging on mobile devices. Experimental results demonstrate that the color transitions between neighboring images are smooth without visible seams and the color tone of the final image is kept as close as the basis image.","1558-2361","","10.1109/LSP.2014.2345773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6872562","Color blending;color correction;mobile panorama;photometric consistency","Image color analysis;Imaging;Image sequences;Mobile handsets;Mobile communication;Signal processing algorithms;Smoothing methods","","17","","14","IEEE","6 Aug 2014","","","IEEE","IEEE Journals"
"Threshold Setting for Adaptive Matched Filter and Adaptive Coherence Estimator","J. Liu; H. Li; B. Himed","Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; RYMD, Air Force Research Laboratory, Dayton, OH, USA",IEEE Signal Processing Letters,"13 Aug 2014","2015","22","1","11","15","It is known that the probabilities of false alarm (PFAs) of several celebrated adaptive detectors including the adaptive matched filter (AMF) and the adaptive coherence estimator (ACE) can be expressed as integral forms. Nevertheless, it is inconvenient to set the detection thresholds by using these integral expressions. Here, we propose two computationally efficient schemes to calculate the thresholds of the AMF and ACE. In the first method, approximate expressions, in forms of elementary functions, for the PFAs of the AMF and ACE are derived. The thresholds of the AMF and ACE can be numerically computed by using these elementary expressions instead of the integrals, for reducing computational complexity. In the second approach, further approximations are employed to lead to highly simple expressions for the thresholds of the AMF and ACE, which enable us to directly compute the thresholds for a given PFA. Compared to the first one, the second scheme is more computationally efficient, but at the cost of a slight loss in accuracy. Numerical results verify the effectiveness of the two proposed schemes.","1558-2361","","10.1109/LSP.2014.2345757","Air Force Research Laboratory(grant numbers:FA8650-08-D-1303); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6875898","Adaptive coherence estimator;adaptive detection;adaptive matched filter;generalized likelihood ratio test;Laplace approximation;Rao test","Approximation methods;Accuracy;Noise;Covariance matrices;Training data;Detectors;Coherence","","13","","17","IEEE","11 Aug 2014","","","IEEE","IEEE Journals"
"Subspace Alignment and Separation for Multiple Frequency Estimation","R. Yu; E. A. Ince; A. Hocanin","Department of Electrical and Electronic Engineering, Eastern Mediterranean University, Gazimagusa, Turkey; Department of Electrical and Electronic Engineering, Eastern Mediterranean University, Gazimagusa, Turkey; Department of Electrical and Electronic Engineering, Eastern Mediterranean University, Gazimagusa, Turkey",IEEE Signal Processing Letters,"19 Aug 2014","2015","22","1","16","20","In this letter, a new subspace based estimator that can effectively provide the order and frequencies of multiple sinusoids in noise is proposed. The estimator, referred to as SAS-Est (Subspace Aligning and Separating Estimator), simultaneously seeks to separate the steering vectors from the noise subspace and align them to the signal subspace. The angles between subspaces and the generalized Kullback-Leibler divergence are used in characterizing the alignment and separation. Minimizing the divergence leads to maximal subspace separation and best alignment, thus allowing improved performance. Simulations in additive white Gaussian noise show that the new estimator offers an improvement for both model order and frequency estimation. When compared with other methods, the improvement is more pronounced for high model orders and low signal-to-noise ratio values.","1558-2361","","10.1109/LSP.2014.2346252","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6874503","Generalized Kullback-Leibler divergence;multiple signal classification (MUSIC);order estimation;parameter estimation;subspace alignment;subspace separation","Frequency estimation;Vectors;Estimation;Signal to noise ratio;Multiple signal classification;Covariance matrices","","4","","14","IEEE","8 Aug 2014","","","IEEE","IEEE Journals"
"Closed-Form Correlation Model of Oriented Bandpass Natural Images","C. -C. Su; L. K. Cormack; A. C. Bovik","Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA; Department of Psychology, The University of Texas, Austin, TX, USA; Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA",IEEE Signal Processing Letters,"19 Aug 2014","2015","22","1","21","25","Most prevalent statistical models of natural images characterize only the univariate distributions of divisively normalized bandpass responses or wavelet-like decompositions of them. However, the higher-order dependencies between spatially neighboring responses are not yet well understood. Towards filling this gap, we propose a new closed-form spatial-oriented correlation model that captures statistical regularities between perceptually decomposed natural image luminance samples. We validate the new correlation model on a variety of natural images. Experimental results demonstrate the robustness of the new correlation model across image content. A software release that implements the new closed-form spatial-oriented correlation model is available at http://live.ece.utexas.edu/research/3dnss/bicorr_release.zip.","1558-2361","","10.1109/LSP.2014.2345765","National Science Foundation(grant numbers:IIS-0917175,IIS-1116656); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6873255","Bivariate model;closed-form;natural scene statistics (NSS);spatial-oriented correlation model","Correlation;Joints;Hidden Markov models;Histograms;Computational modeling;Gaussian distribution;Wavelet transforms","","12","","34","IEEE","7 Aug 2014","","","IEEE","IEEE Journals"
"On the Application of Generic Summarization Algorithms to Music","F. Raposo; R. Ribeiro; D. M. de Matos","L2F - INESC ID Lisboa, Lisboa, Portugal; Instituto Universitário de Lisboa (ISCTE-IUL), Lisboa, Portugal; L2F - INESC ID Lisboa, Lisboa, Portugal",IEEE Signal Processing Letters,"20 Aug 2014","2015","22","1","26","30","Several generic summarization algorithms were developed in the past and successfully applied in fields such as text and speech summarization. In this paper, we review and apply these algorithms to music. To evaluate their performance, we adopt an extrinsic approach: we compare a Fado genre classifier's performance using truncated contiguous clips against the summaries extracted with those algorithms on two different datasets. We show that Maximal Marginal Relevance (MMR), LexRank, and Latent Semantic Analysis (LSA) all improve classification performance in both datasets used for testing.","1558-2361","","10.1109/LSP.2014.2347582","Fundação para a Ciência e a Tecnologia(grant numbers:PEst-OE/EEI/LA0021/2014); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6879277","Automatic music summarization, generic summarization algorithms","Signal processing algorithms;Algorithm design and analysis;Vectors;Speech;Coherence;Hidden Markov models;Multiple signal classification","","8","","27","IEEE","15 Aug 2014","","","IEEE","IEEE Journals"
