"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"[Front cover]","",,IEEE Signal Processing Letters,"13 Feb 2015","2015","22","2","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2402071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7042381","","","","","","","IEEE","13 Feb 2015","","","IEEE","IEEE Journals"
"IEEE Signal Processing Letters publication information","",,IEEE Signal Processing Letters,"13 Feb 2015","2015","22","2","C2","C2","Provides a listing of current staff, committee members and society officers.","1558-2361","","10.1109/LSP.2015.2402132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7042388","","","","","","","IEEE","13 Feb 2015","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"20 Nov 2014","2015","22","2","127","128","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2014.2361706","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6960145","","","","","","","IEEE","20 Nov 2014","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"20 Nov 2014","2015","22","2","129","130","Presents the table of contents for this issue of the periodical.","1558-2361","","10.1109/LSP.2014.2361707","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6960137","","","","","","","IEEE","20 Nov 2014","","","IEEE","IEEE Journals"
"Stereo Matching with Optimal Local Adaptive Radiometric Compensation","L. Xu; O. C. Au; W. Sun; L. Fang; F. Zou; J. Li","Dept of Electronic and Computer Engineering, Hong Kong University, Hong Kong; Dept of Electronic and Computer Engineering, Hong Kong University, Hong Kong; Dept of Electronic and Computer Engineering, Hong Kong University, Hong Kong; Dept of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China; Dept of Electronic and Computer Engineering, Hong Kong University, Hong Kong; Dept of Electronic and Computer Engineering, Hong Kong University, Hong Kong",IEEE Signal Processing Letters,"27 Aug 2014","2015","22","2","131","135","A common assumption in stereo matching is that the corresponding pixels in stereo images have similar pixel values. Unfortunately, such an assumption may not be true due to radiometric variations in different views, leading to severely degraded matching results. In this letter, we propose a radiometrically invariant stereo matching algorithm called Optimal Local Adaptive Radiometric Compensation (LARAC). In LARAC, we approximate the spatially varying Pixel Value Correspondence Function (PVCF) between a corresponding pixel pair as a locally consistent polynomial within an optimal local adaptive window. The optimal polynomial coefficients are obtained for each candidate disparity value and are used to compute the matching cost. Meanwhile, a self-correction property is achieved by the proposed LARAC, leading to reduced matching errors for the outlier pixels. Experimental results suggest that the proposed LARAC outperforms other state-of-the-art stereo matching algorithms.","1558-2361","","10.1109/LSP.2014.2350028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6880804","Radiometric variation;stereo matching","Radiometry;Lighting;Stereo vision;Signal processing algorithms;Cameras;Polynomials;Educational institutions","","8","","26","IEEE","20 Aug 2014","","","IEEE","IEEE Journals"
"A Suboptimal Scheme for Multi-User Scheduling in Gaussian Broadcast Channels","A. Zafar; M. Shaqfeh; M. -S. Alouini; H. Alnuweiri","Electrical Engineering Program, King Abdullah University of Science and Technology (KAUST), Thuwal, Makkah Province, Saudi Arabia; Department of Electrical and Computer Engineering, Texas A&M University at Qatar, Doha, Qatar; Electrical Engineering Program, King Abdullah University of Science and Technology (KAUST), Thuwal, Makkah Province, Saudi Arabia; Department of Electrical and Computer Engineering, Texas A&M University at Qatar, Doha, Qatar",IEEE Signal Processing Letters,"28 Aug 2014","2015","22","2","136","140","This work proposes a suboptimal multi-user scheduling scheme for Gaussian broadcast channels which improves upon the classical single user selection, while considerably reducing complexity as compared to the optimal superposition coding with successful interference cancellation. The proposed scheme combines the two users with the maximum weighted instantaneous rate using superposition coding. The instantaneous rate and power allocation are derived in closed-form, while the long term rate of each user is derived in integral form for all channel distributions. Numerical results are then provided to characterize the prospected gains of the proposed scheme.","1558-2361","","10.1109/LSP.2014.2350776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6880786","Block-fading;broadcast channels;multi-user diversity;resource allocation;superposition coding","Resource management;Silicon carbide;Complexity theory;Encoding;Bandwidth;Interference cancellation;Wireless communication","","3","","12","IEEE","20 Aug 2014","","","IEEE","IEEE Journals"
"Convex 1-D Total Variation Denoising with Non-convex Regularization","I. W. Selesnick; A. Parekh; İ. Bayram","Department of Electrical and Computer Engineering, New York University, Brooklyn, NY; Department of Electrical and Computer Engineering, New York University, Brooklyn, NY; Istanbul Technical University, Istanbul, Turkey",IEEE Signal Processing Letters,"29 Aug 2014","2015","22","2","141","144","Total variation (TV) denoising is an effective noise suppression method when the derivative of the underlying signal is known to be sparse. TV denoising is defined in terms of a convex optimization problem involving a quadratic data fidelity term and a convex regularization term. A non-convex regularizer can promote sparsity more strongly, but generally leads to a non-convex optimization problem with non-optimal local minima. This letter proposes the use of a non-convex regularizer constrained so that the total objective function to be minimized maintains its convexity. Conditions for a non-convex regularizer are given that ensure the total TV denoising objective function is convex. An efficient algorithm is given for the resulting problem.","1558-2361","","10.1109/LSP.2014.2349356","Division of Computing and Communication Foundations(grant numbers:CCF-1018020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6880761","Convex optimization;non-convex regularization;sparse optimization;total variation denoising","Noise reduction;TV;Convergence;Convex functions;Signal processing algorithms;Noise;Linear programming","","106","1","22","IEEE","20 Aug 2014","","","IEEE","IEEE Journals"
"Detecting Co-Salient Objects in Large Image Sets","S. Du; S. Chen","University of Chinese Academy of Sciences, Beijing, China; Chinese Academy of Sciences, Shenzhen Institutes of Advanced Technology, Guangdong, China",IEEE Signal Processing Letters,"1 Sep 2014","2015","22","2","145","148","Co-salient object detection has attracted much more attention recently as it is useful for many problems in vision computing. However, most of existing methods emphasize detecting the common salient objects in a small group of images and the objects of interest in those images have clear borders with respect to the backgrounds. In this work, we propose a novel co-saliency detection method, which aims at discovering the common objects in a large and diverse image set composed of hundreds of images. First, we search a group of similar images for each image in the set. Our method is based on the overlapped groups. We handle each group with an unsupervised random forest to extract the rough contours of the common objects. Then a contrast-based measure is utilized to produce the saliency map for an individual image. For each image in the set, we collect all the maps from the groups that contain the image and fuse them together as the inter-saliency map for the image. The final co-saliency map is computed by combining the inter-saliency map with the single saliency map of this image. Experimental evaluation on an established large dataset demonstrates that our approach attains superior results and outperforms the state-of-the-art methods.","1558-2361","","10.1109/LSP.2014.2347333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6880789","Co-salient object;random forest","Vegetation;Image color analysis;Object detection;Fuses;Materials;Abstracts;Indexes","","11","","22","IEEE","20 Aug 2014","","","IEEE","IEEE Journals"
"Prediction of Synchrostate Transitions in EEG Signals Using Markov Chain Models","W. Jamal; S. Das; I. -A. Oprescu; K. Maharatna","School of Electronics and Computer Science, University of Southampton, Southampton, United Kingdom; School of Electronics and Computer Science, University of Southampton, Southampton, United Kingdom; School of Electronics and Computer Science, University of Southampton, Southampton, United Kingdom; School of Electronics and Computer Science, University of Southampton, Southampton, United Kingdom",IEEE Signal Processing Letters,"4 Sep 2014","2015","22","2","149","152","This letter proposes a stochastic model using the concept of Markov chains for the inter-state transitions of the millisecond order quasi-stable phase synchronized patterns or synchrostates, found in multi-channel Electroencephalogram (EEG) signals. First and second order transition probability matrices are estimated for Markov chain modelling from 100 trials of 128-channel EEG signals during two different face perception tasks. Prediction accuracies with such finite Markov chain models for synchrostate transition are also compared, under a data-partitioning based cross-validation scheme.","1558-2361","","10.1109/LSP.2014.2352251","FP7 EU: MICHELANGELO project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6891178","EEG;Markov chain;prediction;synchrostate","Markov processes;Brain models;Electroencephalography;Face;Switches;Hidden Markov models","","8","","20","IEEE","4 Sep 2014","","","IEEE","IEEE Journals"
"Effects of FDMA/TDMA Orthogonality on the Gaussian Pulse Train MIMO Ambiguity Function","B. Shtarkalev; B. Mulgrew","Institute for Digital Communications, The University of Edinburgh, Edinburgh, U. K.; Institute for Digital Communications, The University of Edinburgh, Edinburgh, U. K.",IEEE Signal Processing Letters,"5 Sep 2014","2015","22","2","153","157","As multiple-input multiple-output (MIMO) radar gains popularity, more efficient and better-performing detection algorithms are developed to exploit the benefits of having more transmitters and receivers. Many of these algorithms are based on the assumption that the multiple waveforms used for target scanning are orthogonal to each other in fast time. It has been shown that this assumption can limit the practical detector performance due to the reduction of the area that is clear of sidelobes in the MIMO radar ambiguity function. In this work it is shown that using the same waveform with a different carrier frequency and/or delay across different transmitters ensures relative waveform orthogonality while alleviating the negative effects on the ambiguity function. This is demonstrated in a practical scenario where the probing waveforms consist of Gaussian pulse trains (GPTs) separated in frequency. An approximate theoretical model of the ambiguity is proposed and it is shown that the effects of cross-ambiguity in the MIMO system are negligible compared to the waveform autoambiguities.","1558-2361","","10.1109/LSP.2014.2351256","Engineering and Physical Sciences Research Council(grant numbers:EP/J015180/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6882135","Ambiguity function;Gaussian approximation;Gaussian pulse waveforms;MIMO radar","Time-frequency analysis;MIMO;MIMO radar;Approximation methods;Kernel;Frequency division multiaccess","","6","","13","IEEE","22 Aug 2014","","","IEEE","IEEE Journals"
