"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"19 Nov 2015","2015","22","12","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2500839","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7332275","","","","","","","IEEE","19 Nov 2015","","","IEEE","IEEE Journals"
"IEEE Signal Processing Letters publication information","",,IEEE Signal Processing Letters,"19 Nov 2015","2015","22","12","C2","C2","Provides a listing of the editors, board members, and current staff for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2499944","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7332284","","","","","","","IEEE","19 Nov 2015","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"10 Nov 2015","2015","22","12","2179","2181","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2498424","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7323914","","","","","","","IEEE","10 Nov 2015","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"10 Nov 2015","2015","22","12","2182","2184","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2498438","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7323917","","","","","","","IEEE","10 Nov 2015","","","IEEE","IEEE Journals"
"Similarity Validation Based Nonlocal Means Image Denoising","M. Sharifymoghaddam; S. Beheshti; P. Elahi; M. Hashemi","Department of Electrical and Computer Engineering, Ryerson University, Toronto, ON, Canada; Department of Electrical and Computer Engineering, Ryerson University, Toronto, ON, Canada; Altus Group, Toronto, ON, Canada; Sunnybrook Health Science Center, Toronto, ON, Canada",IEEE Signal Processing Letters,"13 Aug 2015","2015","22","12","2185","2188","Nonlocal means is one of the well known and mostly used image denoising methods. The conventional nonlocal means approach uses weighted version of all patches in a search neighbourhood to denoise the center patch. However, this search neighbourhood can include some dissimilar patches. In this letter, we propose a pre-processing hard thresholding algorithm that eliminates those dissimilar patches. Consequently, the method improves the performance of nonlocal means. The threshold is calculated based on the distribution of distances of noisy similar patches. The method denoted by Similarity Validation Based Nonlocal Means (NLM-SVB) shows improvement in terms of PSNR and SSIM of the retrieved image in comparison with nonlocal means and some recent variations of nonlocal means.","1558-2361","","10.1109/LSP.2015.2465291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180333","Hard thresholding;image denoising;noise invalidation;nonlocal means","Probabilistic logic;Indexes;Smoothing methods;Noise measurement;Noise reduction;Silicon;Image denoising","","14","","13","IEEE","5 Aug 2015","","","IEEE","IEEE Journals"
"An Efficiency Maximization Design for SWIPT","Q. -D. Vu; L. -N. Tran; R. Farrell; E. -K. Hong","School of Electronics and Information, Kyung Hee University, Yongin, South Korea; Department of Electronic Engineering, Maynooth University, Kildare, Ireland; Department of Electronic Engineering, Maynooth University, Kildare, Ireland; School of Electronics and Information, Kyung Hee University, Yongin, South Korea",IEEE Signal Processing Letters,"17 Aug 2015","2015","22","12","2189","2193","A joint power splitting and beamforming design for multiuser multiple-input single-output (MISO) systems where receivers have capability of decoding information and harvesting energy simultaneously from received signals is considered. The objective is to maximize the ratio of the achieved utility to the total power consumption subject to harvested power requirements and power budget at a base station (BS). The utility function of interest combines the sum rate and the total harvested power. The design problem is nonconvex, and thus, global optimality is difficult to achieve. To solve this problem locally we first convert the problem into a more tractable form, and then propose an iterative algorithm which is guaranteed to achieve a Karush-Kuhn-Tucker solution. Numerical results are provided to demonstrate the superior performance of the proposed method.","1558-2361","","10.1109/LSP.2015.2464082","National Research Foundation of Korea(grant numbers:NRF-2012K1A3A1A26034927); Science Foundation Ireland(grant numbers:13/RC/2077); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7174970","Energy harvesting;fractional problem;iterative algorithm;linear precoding;power splitting","Joints;Receivers;Iterative methods;Array signal processing;Decoding;Optimization;Power measurement","","26","","23","IEEE","3 Aug 2015","","","IEEE","IEEE Journals"
"Lossless Compression of Hyperspectral Imagery via Clustered Differential Pulse Code Modulation with Removal of Local Spectral Outliers","J. Wu; W. Kong; J. Mielikainen; B. Huang","Ministry of Education of China, Xidian University, Xi'an, P.R. China; Ministry of Education of China, Xidian University, Xi'an, P.R. China; Space Science and Engineering Center, University of Wisconsin-Madison, Madison, USA; Space Science and Engineering Center, University of Wisconsin-Madison, Madison, USA",IEEE Signal Processing Letters,"18 Aug 2015","2015","22","12","2194","2198","A high-order clustered differential pulse code modulation method with removal of local spectral outliers (C-DPCM-RLSO) is proposed for the lossless compression of hyperspectral images. By adaptively removing the local spectral outliers, the C-DPCM-RLSO method improves the prediction accuracy of the high-order regression predictor and reduces the residuals between the predicted and the original images. The experiment on a set of the NASA Airborne Visible Infrared Imaging Spectrometer (AVIRIS) test images show that the C-DPCM-RLSO method has a comparable average compression gain but a much reduced execution time as compared with the previous lossless methods.","1558-2361","","10.1109/LSP.2015.2443913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7120937","C-DPCM;hyperspectral images;lossless compression;removal of local spectral outliers","Image coding;Hyperspectral imaging;Accuracy;Signal processing algorithms;Modulation;NASA","","24","","13","IEEE","10 Jun 2015","","","IEEE","IEEE Journals"
"New Conditions on Achieving the Maximal Possible Dynamic Range for a Generalized Chinese Remainder Theorem of Multiple Integers","L. Xiao; X. -G. Xia; H. Huo","Department of Electrical and Computer Engineering, University of Delaware, Newark, DE, U.S.A.; Department of Electrical and Computer Engineering, University of Delaware, Newark, DE, U.S.A.; School of Mathematical Sciences and LPMC, Nankai University, Tianjin, China",IEEE Signal Processing Letters,"21 Aug 2015","2015","22","12","2199","2203","Chinese remainder theorem (CRT) provides an undersampling method to detect the frequency of a complex sinusoid. The detection of the multiple frequencies in a signal formed by the superposition of multiple complex sinusoids is a task frequently encountered in several applications such as phase unwrapping in radar signal processing and multiwavelength optical interferometry. A generalized CRT for multiple integers has recently been studied. In this letter, we complement it by giving two new conditions that ensure the maximal possible dynamic range for the multiple integers, i.e., the least common multiple (lcm) of all the moduli. Then, two corresponding determination algorithms are also proposed.","1558-2361","","10.1109/LSP.2015.2469537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7208809","Chinese remainder theorem (CRT);frequency estimation;least common multiple;undersampling","Signal processing algorithms;Nickel;Discrete Fourier transforms;Silicon;Dynamic range;Phase frequency detector;Radar signal processing","","9","","24","IEEE","18 Aug 2015","","","IEEE","IEEE Journals"
"Double Strobe Technique for Unambiguous Tracking of TMBOC Modulated Signal in GPS","Z. Liu; J. Pang; Y. Liu; F. Wang","College of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; College of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; College of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; College of Electronic Science and Engineering, National University of Defense Technology, Changsha, China",IEEE Signal Processing Letters,"26 Aug 2015","2015","22","12","2204","2208","A time-multiplexed double strobe scheme for unambiguous tracking of time-multiplexed binary offset carrier (TMBOC) modulated signal in GPS is presented. In the code tracking loop, two kinds of time-multiplexed strobe pulses are generated to track the BOC(1,1) and BOC(6,1) components, respectively. The strobe based on BOC(1,1) subcarrier eliminates the false lock points in the code discriminator, and the bump-jumping algorithm is not required. The other strobe employs the BOC(6,1) component to prevent additional signal-to-noise ratio loss. Thus, the proposed method simplifies the hardware structure in comparison with conventional strobe techniques, and improves the tracking performance in the presence of thermal noise and multipath.","1558-2361","","10.1109/LSP.2015.2470240","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7210164","GPS;multipath mitigation;time-multiplexed binary offset carrier;unambiguous tracking","Tracking loops;Noise;Bandwidth;Global Positioning System;Receivers;Thermal noise;Binary phase shift keying","","17","1","14","IEEE","19 Aug 2015","","","IEEE","IEEE Journals"
"Edge Propagation KD-Trees: Computing Approximate Nearest Neighbor Fields","X. Bai; X. Dong; Y. Su","Department of Computer Science and Technology, Xi'an Jiaotong University, Xi'an, China; Department of Computer Science and Technology, Xi'an Jiaotong University, Xi'an, China; Department of Computer Science and Technology, Xi'an Jiaotong University, Xi'an, China",IEEE Signal Processing Letters,"26 Aug 2015","2015","22","12","2209","2213","Propagation-assisted kd-tree is a state-of-the-art method for computing approximate nearest neighbor (ANN) fields. In this method, each query patch needs descending search in the kd-tree and propagation search in the nearby patches. We observed that the query patches in the edge region need descending search, while other query patches only need propagation search. This can be an opportunity to save plenty of search time. In this letter, we propose edge propagation kd-trees to quickly compute ANNs. Our method can distinguish between edge patches and propagation patches in choosing the proper search. Experiments on public data set VidPairs show that our search method is 2-3 times faster than the propagation-assisted kd-tree search method at nearly the same accuracy.","1558-2361","","10.1109/LSP.2015.2469738","National High Technology Research and Development Program 863 Program of China(grant numbers:2012AA01A306 and 2012AA010904); National Natural Science Foundation of China(grant numbers:61173039 and 61305051); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7208826","Approximate nearest neighbor fields;edge;kd-tree","Accuracy;Image edge detection;Search problems;Artificial neural networks;Transforms;Indexes","","4","","13","IEEE","18 Aug 2015","","","IEEE","IEEE Journals"
"Image Matching with Multi-order Features","Y. Li; S. Zeng; Y. Yang","College of Computer Science, Beijing University of Technology, Beijing, China; College of Computer Science, Beijing University of Technology, Beijing, China; College of Computer Science, Beijing University of Technology, Beijing, China",IEEE Signal Processing Letters,"1 Sep 2015","2015","22","12","2214","2218","We propose a novel image matching method that may incorporate first-, second- and third-order features. These features are defined by a feature point, an edge linking two feature points and a triangle connecting three feature points, respectively. Taking them as vertices, the matching method constructs a weighted bipartite graph for computing the maximum weight matching solution by the Kuhn-Munkres algorithm. In second- and third-order cases, we design a Hungarian decoder to get the final matching between feature points. Experimental results show that the method can achieve relatively good performances on video sequences, even similar or superior to some of the state-of-the-art.","1558-2361","","10.1109/LSP.2015.2469297","Research Fund for the Doctoral Program of Higher Education; National Natural Science Foundation of China(grant numbers:61175004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7210181","Image matching;maximum weight matching;multi-order feature;weighted bipartite graph","Image matching;Error analysis;Bipartite graph;Algorithm design and analysis;Signal processing algorithms;Decoding;Shape","","2","","21","IEEE","19 Aug 2015","","","IEEE","IEEE Journals"
"Anti-Forensics of Lossy Predictive Image Compression","Y. Li; J. Zhou","Department of Computer and Information Science, University of Macau, Macao; Department of Computer and Information Science, University of Macau, Macao",IEEE Signal Processing Letters,"2 Sep 2015","2015","22","12","2219","2223","Image compression evidence has been utilized as an important forensic feature to justify image authenticity. However, some recent studies showed that the compression evidence of block transform-based image coding, e.g., JPEG and JPEG2000, can be effectively erased by adding designed dither noise in the transform domain. In this paper, we demonstrate that it is also feasible to hide the compression evidence of lossy predictive image coding, a class of compression paradigm widely employed in critical scenarios. To tackle the challenging issue of error propagation inherent to predictive coding, we design a prediction-direction preserving strategy, allowing us to add dither noise in the prediction error (PE) domain, while minimizing the incurred distortion. Extensive experimental results are provided to verify the effectiveness of the proposed anti-forensic algorithm for lossy predictive image coding.","1558-2361","","10.1109/LSP.2015.2472561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7222384","Anti-forensics;lossy predictive image coding","Image coding;Forensics;Transform coding;Noise;Quantization (signal);Distortion;Image reconstruction","","6","1","12","IEEE","25 Aug 2015","","","IEEE","IEEE Journals"
"QoS Constrained Optimization for Multi-Antenna AF Relaying With Multiple Eavesdroppers","H. Shen; W. Xu; C. Zhao","National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; National Mobile Communications Research Laboratory, Southeast University, Nanjing, China",IEEE Signal Processing Letters,"2 Sep 2015","2015","22","12","2224","2228","In this letter, we study physical-layer secure transmission for a multi-antenna relay system in the presence of multiple eavesdroppers, with emphasis on quality-of-service (QoS) based optimization. In particular, our ultimate goal is to minimize relay transmit power and meanwhile guarantee the fulfillment of QoS constraints with regard to both legitimate receiver and eavesdroppers. Instead of directly dealing with this intricate problem, we first prove that the optimal relay precoder possesses a generalized channel matching structure, which allows us to transform the original problem into a tractable semi-definite programming (SDP). We then rigorously verify the optimality of this approach, and further discuss its extension to the scenario with only channel statistics. Simulations are finally performed to demonstrate the superiority of the proposed optimal design.","1558-2361","","10.1109/LSP.2015.2472972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7222386","Multi-antenna relaying;physical-layer security;QoS constrained optimization","Relays;Quality of service;Optimization;Signal to noise ratio;Antennas;Receivers;Security","","13","","20","IEEE","25 Aug 2015","","","IEEE","IEEE Journals"
"Von Mises Mixture PHD Filter","I. Marković; J. Ćesić; I. Petrović","Sveuciliste u Zagrebu, Zagreb, Zagreb, HR; Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia; Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia",IEEE Signal Processing Letters,"1 Sep 2015","2015","22","12","2229","2233","This letter deals with the problem of tracking multiple targets on the unit circle, a problem that arises whenever the state and the sensor measurements are circular, i.e. angular-only, random variables. To tackle this problem, we propose a novel mixture approximation of the probability hypothesis density filter based on the von Mises distribution, thus constructing a method that globally captures the non-Euclidean nature of the state and the measurement space. We derive a closed-form recursion of the filter and apply principled approximations where necessary. We compared the performance of the proposed filter with the Gaussian mixture probability hypothesis density filter on a synthetic dataset of 100 randomly generated multitarget trajectory examples corrupted with noise and clutter, and on the PETS2009 dataset. We achieved respectively a decrease of 10.5% and 2.8% in the optimal subpattern assignement metric (notably 16.9% and 10.8% in the localization component).","1558-2361","","10.1109/LSP.2015.2472962","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7222395","Directional statistics;multitarget tracking;probability hypothesis density filter;von Mises distribution","Approximation methods;Target tracking;Random variables;Clutter;Density measurement;Noise;Signal processing algorithms","","19","","40","IEEE","25 Aug 2015","","","IEEE","IEEE Journals"
"Cooperative Precoding and Artificial Noise Design for Security Over Interference Channels","A. Özçelikkale; T. M. Duman","Dept. of Signals and Systems, Chalmers University of Technology, Gothenburg, Sweden; Dept. of Electrical and Electronics Engineering, Bilkent University, Ankara, Turkey",IEEE Signal Processing Letters,"1 Sep 2015","2015","22","12","2234","2238","We focus on linear precoding strategies as a physical layer technique for providing security in Gaussian interference channels. We consider an artificial noise aided scheme where transmitters may broadcast noise in addition to data in order to confuse eavesdroppers. We formulate the problem of minimizing the total mean-square error at the legitimate receivers while keeping the error values at the eavesdroppers above target levels. This set-up leads to a non-convex problem formulation. Hence, we propose a coordinate block descent technique based on a tight semi-definite relaxation and design linear precoders as well as spatial distribution of the artificial noise. Our results illustrate that artificial noise can provide significant performance gains especially when the secrecy levels required at the eavesdroppers are demanding.","1558-2361","","10.1109/LSP.2015.2472275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7219401","Beamforming;multi-user;secrecy","Noise;Receivers;Transmitters;Interference channels;Mean square error methods;Security;Estimation","","19","","23","IEEE","24 Aug 2015","","","IEEE","IEEE Journals"
"Generalized Wald Test for Binary Composite Hypothesis Test","M. Naderpour; A. Ghobadzadeh; A. Tadaion; S. Gazor","Department of Electrical and Computer Engineering, Yazd University, Yazd, Iran; Department of Electrical and Computer Engineering, Yazd University, Yazd, Iran; Department of Electrical and Computer Engineering, Yazd University, Yazd, Iran; Department of Electrical and Computer Engineering, Queen's University, Kingston, Ontario, Canada",IEEE Signal Processing Letters,"2 Sep 2015","2015","22","12","2239","2243","This letter provides a generalization of the well-known Wald test. The proposed generalized Wald test (GWT) is a Separating Function Estimation Test (SFET) which is a type of detector recently introduced for a wide class of composite problems. The test statistics of an SFET is an estimate of a real-valued Separating Function (SF). It is already proved that a Minimum Variance Unbiased Estimator of any SF leads to the optimal Uniformly Most Powerful unbiased detector. In many practical cases, such an optimal detector does not exist; hence, suboptimal ones are used, instead. Selecting an SF with a guaranteed performance is still an open problem which is investigated in this letter. First, we derive a lower bound for the detection probability of the SFET in terms of corresponding SF and the Fisher Information Matrix. Then we optimize the proposed bound with respect to the SF. The solution of the optimization problem leads to a generalization of the Wald test which is asymptotically optimal and reduces to the Wald detector in some special cases. Simulation results show the superiority of the proposed GWT over its counterparts, namely, the Wald test and GLR detector in some examples.","1558-2361","","10.1109/LSP.2015.2472991","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7222406","CFAR;GLR;Rao;separating function (SF);separating function estimation test (SFET);Wald","Detectors;Testing;Maximum likelihood estimation;Optimization;Simulation;Signal processing","","22","","31","IEEE","25 Aug 2015","","","IEEE","IEEE Journals"
