"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"14 May 2015","2015","22","6","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2431812","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7108096","","","","","","","IEEE","14 May 2015","","","IEEE","IEEE Journals"
"IEEE Signal Processing Letters publication information","",,IEEE Signal Processing Letters,"14 May 2015","2015","22","6","C2","C2","Provides a listing of the editors, board members, and current staff for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2432973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7108082","","","","","","","IEEE","14 May 2015","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"9 Mar 2015","2015","22","6","647","648","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2392572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7056616","","","","","","","IEEE","9 Mar 2015","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"9 Mar 2015","2015","22","6","649","650","Presents the table of contents for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2392573","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7056603","","","","","","","IEEE","9 Mar 2015","","","IEEE","IEEE Journals"
"Color Cat: Remembering Colors for Illumination Estimation","N. Banić; S. Lončarić","Image Processing Group, University of Zagreb, Zagreb, Croatia; Image Processing Group, University of Zagreb, Zagreb, Croatia",IEEE Signal Processing Letters,"7 Nov 2014","2015","22","6","651","655","Having images look the same regardless of the scene illumination is a desirable feature called color constancy. In this paper the Color Cat (CC), a novel fast and accurate learning-based method for achieving computational color constancy is proposed. It learns and then uses the relationship between transformed color histograms and the regularity in the possible illumination colors. The proposed method is tested on a publicly available color constancy dataset and it is shown to outperform most of the other color constancy methods in terms of accuracy and computation cost. The results are presented and discussed. The source code is available at http://www.fer.unizg.hr/ipg/resources/color_constancy/.","1558-2361","","10.1109/LSP.2014.2366973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6945798","Chromaticity;color constancy;illumination estimation;image enhancement;linear regression;white balancing","Image color analysis;Lighting;Histograms;Estimation;Correlation;Cameras;Learning systems","","21","","40","IEEE","4 Nov 2014","","","IEEE","IEEE Journals"
"Distributed Energy Beamforming for Simultaneous Wireless Information and Power Transfer in the Two-Way Relay Channel","Z. Fang; X. Yuan; X. Wang","Department of Communication Engineering, Zhejiang Wanli University, Ningbo, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; Department of Communication Science and Engineering, Fudan University, Shanghai, China",IEEE Signal Processing Letters,"10 Nov 2014","2015","22","6","656","660","Energy harvesting is an emerging solution to prolong the lifetime of energy-constrained nodes in wireless networks. This letter develops a novel distributed energy beamforming scheme for realizing simultaneous wireless information and power transfer in the two-way relay channel (TWRC), where two source nodes exchange information via an energy-harvesting relay node. We investigate the optimal transceiver design to maximize the achievable sum-rate of the TWRC. We also propose a low-complexity power-splitting based suboptimal scheme with closed-form solution. Numerical results demonstrate significant performance improvement of the proposed schemes over the conventional power-splitting based scheme.","1558-2361","","10.1109/LSP.2014.2365718","National Natural Science Foundation of China(grant numbers:61401400); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6939634","Distributed energy beamforming;energy harvesting;two-way relay channel","Relays;Energy harvesting;Array signal processing;Educational institutions;Receivers;Wireless communication;Radio transmitters","","57","1","13","IEEE","29 Oct 2014","","","IEEE","IEEE Journals"
"Effective Estimation of Node-to-Node Correspondence Between Different Graphs","H. Jeong; B. -J. Yoon","Department of Electrical and Computer Engineering, Texas A&M University, College Station, TX, USA; College of Science, Engineering, and Technology, Hamad Bin Khalifa University (HBKU), Doha, Qatar",IEEE Signal Processing Letters,"10 Nov 2014","2015","22","6","661","665","In this work, we propose a novel method for accurately estimating the node-to-node correspondence between two graphs. Given two graphs and their pairwise node similarity scores, our goal is to quantitatively measure the overall similarity-or the correspondence-between nodes that belong to different graphs. The proposed method is based on a Markov random walk model that performs a simultaneous random walk on two graphs. Unlike previous random walk models, the proposed random walker examines the neighboring nodes at each step and adjusts its mode of random walk, where it can switch between a simultaneous walk on both graphs and an individual walk on one of the two graphs. Based on extensive simulation results, we demonstrate that our random walk model yields better node correspondence scores that can more accurately identify nodes and edges that are conserved across graphs.","1558-2361","","10.1109/LSP.2014.2366051","Division of Computing and Communication Foundations(grant numbers:1149544); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6939668","Graph comparison;node correspondence;pair-HMM (pair hidden Markov model);random walk","Hidden Markov models;Switches;Educational institutions;Biological system modeling;Estimation;Signal processing algorithms","","6","","21","IEEE","29 Oct 2014","","","IEEE","IEEE Journals"
"An EEG-Based Biometric System Using Eigenvector Centrality in Resting State Brain Networks","M. Fraschini; A. Hillebrand; M. Demuru; L. Didaci; G. L. Marcialis","Department of Electrical and Electronic Engineering (DIEE), University of Cagliari, Cagliari, Italy; Department of Clinical Neurophysiology, VU University Medical Centre, Amsterdam, The Netherlands; Department of Electrical and Electronic Engineering (DIEE), University of Cagliari, Cagliari, Italy; Department of Electrical and Electronic Engineering (DIEE), University of Cagliari, Cagliari, Italy; Department of Electrical and Electronic Engineering (DIEE), University of Cagliari, Cagliari, Italy",IEEE Signal Processing Letters,"10 Nov 2014","2015","22","6","666","670","Recently, there has been a growing interest in the use of brain activity for biometric systems. However, so far these studies have focused mainly on basic features of the Electroencephalography. In this study we propose an approach based on phase synchronization, to investigate personal distinctive brain network organization. To this end, the importance, in terms of centrality, of different regions was determined on the basis of EEG recordings. We hypothesized that nodal centrality enables the accurate identification of individuals. EEG signals from a cohort of 109 64-channels EEGs were band-pass filtered in the classical frequency bands and functional connectivity between the sensors was estimated using the Phase Lag Index. The resulting connectivity matrix was used to construct a weighted network, from which the nodal Eigenvector Centrality was computed. Nodal centrality was successively used as feature vector. Highest recognition rates were observed in the gamma band (equal error rate ( EER) = 0.044) and high beta band ( EER = 0.102). Slightly lower recognition rate was observed in the low beta band ( EER = 0.144), while poor recognition rates were observed for the others frequency bands. The reported results show that resting-state functional brain network topology provides better classification performance than using only a measure of functional connectivity, and may represent an optimal solution for the design of next generation EEG based biometric systems. This study also suggests that results from biometric systems based on high-frequency scalp EEG features should be interpreted with caution.","1558-2361","","10.1109/LSP.2014.2367091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6945793","Biometrics;centrality;EEG;networks","Electroencephalography;Biometrics (access control);Brain;Network topology;Pollution measurement;Organizations;Band-pass filters","","134","","36","IEEE","4 Nov 2014","","","IEEE","IEEE Journals"
"Random Discriminative Projection Based Feature Selection with Application to Conflict Recognition","H. Kaya; T. Özkaptan; A. A. Salah; F. Gürgen","Department of Computer Engineering, Boğaziçi University, Bebek, Istanbul, Turkey; UEKAE, TÜBİTAK, Gebze, Kocaeli, Turkey; Department of Computer Engineering, Boğaziçi University, Bebek, Istanbul, Turkey; Department of Computer Engineering, Boğaziçi University, Bebek, Istanbul, Turkey",IEEE Signal Processing Letters,"10 Nov 2014","2015","22","6","671","675","Computational paralinguistics deals with underlying meaning of the verbal messages, which is of interest in manifold applications ranging from intelligent tutoring systems to affect sensitive robots. The state-of-the-art pipeline of paralinguistic speech analysis utilizes brute-force feature extraction, and the features need to be tailored according to the relevant task. In this work, we extend a recent discriminative projection based feature selection method using the power of stochasticity to overcome local minima and to reduce the computational complexity. The proposed approach assigns weights both to groups and to features individually in many randomly selected contexts and then combines them for a final ranking. The efficacy of the proposed method is shown in a recent paralinguistic challenge corpus to detect level of conflict in dyadic and group conversations. We advance the state-of-the-art in this corpus using the INTERSPEECH 2013 Challenge protocol.","1558-2361","","10.1109/LSP.2014.2365393","TÜBİTAK BİDEB 2211; Boğaziçi University research project(grant numbers:BAP 6531); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6936899","CCA;computational paralinguistics;discriminative projection;feature selection;random projection","Correlation;Feature extraction;Eigenvalues and eigenfunctions;Signal processing;Vectors;Speech;Autism","","14","","34","IEEE","27 Oct 2014","","","IEEE","IEEE Journals"
"Greedy Reduction Algorithms for Mixtures of Exponential Family","T. Ardeshiri; K. Granström; E. Özkan; U. Orguner","Department of Electrical Engineering, Linköping University, Linköping, Sweden; Department of Electrical Engineering, Linköping University, Linköping, Sweden; Department of Electrical Engineering, Linköping University, Linköping, Sweden; Department of Electrical and Electronics Engineering, Middle East Technical University, Ankara, Turkey",IEEE Signal Processing Letters,"11 Nov 2014","2015","22","6","676","680","In this letter, we propose a general framework for greedy reduction of mixture densities of exponential family. The performances of the generalized algorithms are illustrated both on an artificial example where randomly generated mixture densities are reduced and on a target tracking scenario where the reduction is carried out in the recursion of a Gaussian inverse Wishart probability hypothesis density (PHD) filter.","1558-2361","","10.1109/LSP.2014.2367154","Swedish research council VR(grant numbers:Project Extended Target Tracking (621-2010-4301)); Swedish Foundation for Strategic Research SSF(grant numbers:Project Collaborative Unmanned Aircraft System); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6945813","Exponential family;extended target;integral square error;Kullback–Leibler divergence;mixture density;mixture reduction;target tracking","Merging;Signal processing algorithms;Target tracking;Equations;Materials requirements planning;Approximation methods","","16","","21","IEEE","4 Nov 2014","","","IEEE","IEEE Journals"
