"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Front Cover","",,IEEE Signal Processing Letters,"19 Nov 2015","2015","22","10","C1","C1","Presents the front cover for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2416951","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7332262","","","","","","","IEEE","19 Nov 2015","","","IEEE","IEEE Journals"
"IEEE Signal Processing Letters publication information","",,IEEE Signal Processing Letters,"19 Nov 2015","2015","22","10","C2","C2","Provides a listing of the editors, board members, and current staff for this issue of the publication.","1558-2361","","10.1109/LSP.2015.2499942","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7332277","","","","","","","IEEE","19 Nov 2015","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"11 Jun 2015","2015","22","10","1505","1507","Presents the table of contents for this issue of this publication.","1558-2361","","10.1109/LSP.2015.2440591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7122381","","","","","","","IEEE","11 Jun 2015","","","IEEE","IEEE Journals"
"Table of Contents","",,IEEE Signal Processing Letters,"11 Jun 2015","2015","22","10","1508","1510","Presents the table of contents for this issue of this publication.","1558-2361","","10.1109/LSP.2015.2440593","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7122380","","","","","","","IEEE","11 Jun 2015","","","IEEE","IEEE Journals"
"On Wasserstein Barycenters and MMOSPA Estimation","M. Baum; P. K. Willett; U. D. Hanebeck","Karlsruhe Institute of Technology (KIT), Institute for Anthropomatics and Robotics, Karlsruhe, Germany; Department of Electrical and Computer Engineering, University of Connecticut, Connecticut, USA; Karlsruhe Institute of Technology (KIT), Institute for Anthropomatics and Robotics, Karlsruhe, Germany",IEEE Signal Processing Letters,"12 Mar 2015","2015","22","10","1511","1515","The two title concepts have been evolving rather rapidly, but independent of each other. The Wasserstein barycenter, on one hand, has mostly made its appearance in image processing as it can describe a measure of similarity between images. Its minimization might, for example, suggest the best match in image alignment. On the other hand, MMOSPA estimation has been applied largely to multi-target tracking. The Optimal Sub-Pattern Assignment (OSPA) measures the distance between two sets and the Mean OSPA (MOSPA) can be minimized to give the Minimum MOPSA (MMOSPA), which improves MMSE estimation of the target locations when the labeling of the targets in the set is not important. Approximate and exact algorithms have evolved for both Wasserstein barycenters and MMOSPA estimation. Here, we draw connections between the two perspectives and elaborate how they can benefit from each other.","1558-2361","","10.1109/LSP.2015.2410217","Office of Naval Research(grant numbers:N000014-13-1-0231); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7054438","Barycenter;earth mover's distance;image fusion;multi-target tracking;OSPA distance;Wasserstein distance","Estimation;Image processing;Radar tracking;Signal processing algorithms;Density measurement;Approximation algorithms","","26","","39","IEEE","4 Mar 2015","","","IEEE","IEEE Journals"
"Objective Consumer Device Photo Quality Evaluation","M. A. Saad; P. Corriveau; R. Jaladi","Intel Corporation., Austin, TX, USA; Intel Corp., Hillsboro, OR, USA; Intel Corp., Santa Clara, CA, USA",IEEE Signal Processing Letters,"12 Mar 2015","2015","22","10","1516","1520","We propose an approach to no-reference image quality evaluation that is consumer-centric and targets real consumer-type images with realistic distortions and realistic quality ranges. We show that the state-of-the-art approaches to no-reference image quality assessment do not perform as well on real consumer-type images, and propose an approach which is simple, efficient, easily interpretable, and achieves high prediction performance on a dataset of images with real non-simulated distortions.","1558-2361","","10.1109/LSP.2015.2406861","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7047738","Consumer devices;discrete cosine transform;natural scene statistics","Databases;Discrete cosine transforms;Image quality;Optical distortion;Quality assessment;Noise measurement;Predictive models","","14","","31","IEEE","24 Feb 2015","","","IEEE","IEEE Journals"
"Transmit Signal and Receive Filter Design in Co-located MIMO Radar Using a Transmit Weighting Matrix","S. Imani; S. A. Ghorashi","Department of Electrical Engineering, Shahid Beheshti University, Tehran, G. C., Iran; Department of Electrical Engineering and Cyber Research Centre, Shahid Beheshti University, Tehran, G. C., Iran",IEEE Signal Processing Letters,"13 Mar 2015","2015","22","10","1521","1524","In this letter, we jointly design the transmit signals and the receive combining filter based on exact information on the locations of target and interferences in co-located multiple-input multiple-output (MIMO) radars. The idea behind the proposed method is to maximize the signal-to-interference-plus-noise ratio (SINR) without designing the waveform covariance matrix and exploit the advantages of MIMO radar. Each transmit element sends linear combinations of the orthogonal waveforms by a weighting matrix. Numerical results show the improvement in the SINR performance offered by using the proposed algorithm compared to the phased array and existing MIMO radar techniques.","1558-2361","","10.1109/LSP.2015.2411676","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7057661","Covariance matrix;multiple-input multiple- output radar;waveform design","Interference;Covariance matrices;Signal to noise ratio;MIMO radar;Arrays;Radar antennas","","37","","16","IEEE","10 Mar 2015","","","IEEE","IEEE Journals"
"On Secrecy of a Multi-Antenna System with Eavesdropper in Close Proximity","W. Xu; Z. Peng; S. Jin","National Mobile Communications Research Lab., Southeast University, Nanjing, P. R. China; National Mobile Communications Research Lab., Southeast University, Nanjing, P. R. China; National Mobile Communications Research Lab., Southeast University, Nanjing, P. R. China",IEEE Signal Processing Letters,"18 Mar 2015","2015","22","10","1525","1529","This letter investigates secrecy performance of a wiretap channel where an eavesdropper is located in close proximity to legitimate receiver. In the system, both receivers equip multiple antennas and use maximal ratio combining (MRC) to harvest diversity gains. In order to analyze the impact of eavesdropping in close proximity, we derive closed-form expressions for the system performance in terms of both secrecy capacity and outage probability. Since the derived expressions involve infinite series sums, finite series approximations are then presented with guaranteed truncation error. Moreover, we also characterize the asymptotic behavior of secrecy outage. Some insightful observations are accordingly manifested with numerical verifications.","1558-2361","","10.1109/LSP.2015.2411612","973 Program(grant numbers:2013CB329204); National Natural Science Foundation of China(grant numbers:61471114); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7058403","Multi-antenna system;secrecy performance;outage probability","Receivers;Correlation;Antennas;Vectors;Closed-form solutions;Finite wordlength effects;Security","","11","","18","IEEE","11 Mar 2015","","","IEEE","IEEE Journals"
"Distributed Estimation Based on Observations Prediction in Wireless Sensor Networks","T. Bouchoucha; M. F. A. Ahmed; T. Y. Al-Naffouri; M. -S. Alouini","King Abdullah University of Science and Technology (KAUST), Thuwal, Makkah Province; Electrical Engineering Department, Assiut University, Assiut, Egypt; King Abdullah University of Science and Technology (KAUST), Thuwal, Makkah Province; King Abdullah University of Science and Technology (KAUST), Thuwal, Makkah Province",IEEE Signal Processing Letters,"19 Mar 2015","2015","22","10","1530","1533","We consider wireless sensor networks (WSNs) used for distributed estimation of unknown parameters. Due to the limited bandwidth, sensor nodes quantize their noisy observations before transmission to a fusion center (FC) for the estimation process. In this letter, the correlation between observations is exploited to reduce the mean-square error (MSE) of the distributed estimation. Specifically, sensor nodes generate local predictions of their observations and then transmit the quantized prediction errors (innovations) to the FC rather than the quantized observations. The analytic and numerical results show that transmitting the innovations rather than the observations mitigates the effect of quantization noise and hence reduces the MSE.","1558-2361","","10.1109/LSP.2015.2411852","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7058333","Correlation;mean square error;prediction;quantization;wireless sensor networks","Correlation;Estimation;Quantization (signal);Wireless sensor networks;Technological innovation;Noise;Vectors","","6","9","10","IEEE","11 Mar 2015","","","IEEE","IEEE Journals"
"An Object-Distortion Based Image Quality Similarity","F. Wang; X. Sun; Z. Guo; Y. Huang; K. Fu","Institute of Electronics, Chinese Academy of Sciences, Beijing, China; Institute of Electronics, Chinese Academy of Sciences, Beijing, China; Institute of Electronics, Chinese Academy of Sciences, Beijing, China; Institute of Electronics, Chinese Academy of Sciences, Beijing, China; Institute of Electronics, Chinese Academy of Sciences, Beijing, China",IEEE Signal Processing Letters,"23 Mar 2015","2015","22","10","1534","1537","Image quality assessment (IQA) aims to devise perceptual models to predict the image quality consistently with human subjective evaluation. The representative metrics focus on measuring the image quality with low-level features. In this letter, we assumed that the distortion in specific regions containing semantically significant objects would be enhanced by HVS significantly. According to this hypothesis, a novel IQA metric based on a commonly used object-detecting feature, Speed Up Robust Features (SURF), was proposed. First, it determined the interest points which represented significant objects through the SURF features both on the reference image and distorted image. Then it computed the multilevel SURF descriptors differences between the reference image and the distorted one. Finally, all the difference results were combined with a suitable pooling strategy. Comparing with other nine state-of-the-art IQA models on three biggest IQA databases, SURF-SIM demonstrated its highly competitive prediction accuracy especially on complicated applications and excellent robustness across different distortion types.","1558-2361","","10.1109/LSP.2015.2413891","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7061433","Image Quality Assessment (IQA);object-distortion;speed up robust features (SURF);SURF-Similarity","Image quality;Databases;Distortion measurement;Robustness;Predictive models;Feature extraction","","8","","18","IEEE","16 Mar 2015","","","IEEE","IEEE Journals"
